"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","iter_index","seeds"
"278",38,"9.4",26,"o",0.908379972365075,0.0121813260074648,0,0.0267668573323823,17.3,1,1
"279",39,"9.4",26,"o",0.908698821667984,0.0134099455933064,0,0.0243230117176908,17.9,1,1
"280",40,"9.4",26,"o",0.909003454801613,0.0147573049216587,0,0.0221097016825611,18.5,1,1
"281",41,"9.4",26,"o",0.9092949356047,0.0162345971774986,0,0.0201042397676835,19.1,1,1
"282",42,"9.4",26,"o",0.909574218079459,0.0178540499257287,0,0.0182862981667727,19.7,1,1
"283",43,"9.4",26,"o",0.909842160667752,0.0196290193486652,0,0.0166376450346712,20.3,1,1
"284",44,"9.4",26,"o",0.910141457695178,0.0215740929550451,0,0.0151426105044706,21,1,1
"285",45,"9.4",26,"o",0.910427477493894,0.0237041096992536,0,0.0137862486842577,21.7,1,1
"286",46,"9.4",26,"o",0.91070120869479,0.0260362415296419,0,0.0125551533401205,22.4,1,1
"287",47,"9.4",26,"o",0.910963538354615,0.0285892247435982,0,0.0114372869113009,23.1,1,1
"288",48,"9.4",26,"o",0.911215265095357,0.031383500590195,0,0.0104218304248527,23.8,1,1
"289",49,"9.4",26,"o",0.911457110214323,0.034441368348796,0,0.00949905144217997,24.5,1,1
"290",50,"9.4",26,"o",0.911689727126345,0.037787151982058,0,0.00866018761728017,25.2,1,1
"291",51,"9.4",26,"o",0.911913709427164,0.0414473815572799,0,0.00789734381440916,25.9,1,1
"292",52,"9.4",26,"o",0.912129597810564,0.0454509907338885,0,0.00720340103720877,26.6,1,1
"293",53,"9.4",26,"o",0.912337886027595,0.0498295317277139,0,0.00657193567449604,27.3,1,1
"294",54,"9.4",26,"o",0.91253902604136,0.0546174092853651,0,0.00599714777961108,28,1,1
"295",55,"9.4",26,"o",0.912733432503026,0.0598521353352943,0,0.00547379727811233,28.7,1,1
"296",56,"9.4",26,"o",0.912921486652575,0.0655746061269601,0,0.00499714714876912,29.4,1,1
"297",57,"9.4",26,"o",0.913103539729988,0.0718294038268325,0,0.0045629127500927,30.1,1,1
"298",58,"9.4",26,"o",0.913279915968085,0.0786651247109096,0,0.00416721657297437,30.8,1,1
"299",59,"9.4",26,"o",0.913450915226528,0.0861347362791,0,0.00380654779253059,31.5,1,1
"300",60,"9.4",26,"o",NA,NA,NA,NA,32.2,1,1
"301",1,"10",1,"a",0.902679246521921,0.000425295911872503,2,0.902679246521921,10,1,1
"302",2,"10",3,"n",0.913512921740136,0.000471148432304381,0,0.824609155884424,9.9,1,1
"303",3,"10",3,"n",0.913744702031809,0.000515754535148663,0,0.753482247436315,10.1,1,1
"304",4,"10",3,"n",0.913970331917663,0.000564440520423077,0,0.688660419783435,10.3,1,1
"305",5,"10",3,"n",0.914190088985125,0.000617569849601995,0,0.629566530442352,10.5,1,1
"306",6,"10",3,"n",0.90344505841333,0.000675537677604426,1,0.568778770870568,10.7,1,1
"307",7,"10",4,"n",0.914509277552573,0.000747735206821359,2,0.520153462836084,10.8,1,1
"308",8,"10",6,"n",0.903548906277751,0.000817635452340585,1,0.469984092442129,10.8,1,1
"309",9,"10",7,"n",0.914613008911809,0.000904915546529634,2,0.429853564929181,10.9,1,1
"310",10,"10",9,"n",0.914613008911809,0.000989397196095305,2,0.393149662411346,10.9,1,1
"311",11,"10",11,"a",0.903651456228047,0.00108176593428566,2,0.355270264953578,10.9,1,1
"312",12,"10",13,"n",0.914509277552573,0.0011971052852624,2,0.324897953338608,10.8,1,1
"313",13,"10",15,"n",0.914509277552573,0.00130901382265483,2,0.297122192586,10.8,1,1
"314",14,"10",17,"n",0.903548906277751,0.0014313838632212,1,0.268464432141928,10.8,1,1
"315",15,"10",18,"n",0.914613008911809,0.00158417973092117,2,0.245541062067129,10.9,1,1
"316",16,"10",20,"n",0.903651456228047,0.00173207653454,1,0.221883538300742,10.9,1,1
"317",17,"10",21,"n",0.914715455589564,0.00191675288365041,2,0.202960301824588,11,1,1
"318",18,"10",23,"n",0.914715455589564,0.00209546353670716,2,0.185650924950073,11,1,1
"319",19,"10",25,"a",0.892914908728039,0.00229083648243001,1,0.165770478707071,11,1,1
"320",20,"10",26,"o",0.90385277302424,0.00256557087359345,0,0.149832106864941,11.1,1,1
"321",21,"10",26,"o",0.904145683866642,0.00283848315805814,0,0.135470052726582,11.4,1,1
"322",22,"10",26,"o",0.904428306056304,0.00313940906726355,0,0.122522950308861,11.7,1,1
"323",23,"10",26,"o",0.904701250446272,0.00347115304357591,0,0.110846666352793,12,1,1
"324",24,"10",26,"o",0.904965077525625,0.00383679478928946,0,0.100312362009412,12.3,1,1
"325",25,"10",26,"o",0.905220302679012,0.00423971585708048,0,0.0908047867006069,12.6,1,1
"326",26,"10",26,"o",0.905548037567351,0.0046836287747115,0,0.0822280963984565,13,1,1
"327",27,"10",26,"o",0.905862346617165,0.00517214833493927,0,0.0744873363613682,13.4,1,1
"328",28,"10",26,"o",0.906164155520456,0.00570964049256937,0,0.0674977542508674,13.8,1,1
"329",29,"10",26,"o",0.906454301688849,0.00630088980874556,0,0.0611836296950355,14.2,1,1
"330",30,"10",26,"o",0.906733544877172,0.00695113895648809,0,0.0554772494418318,14.6,1,1
"331",31,"10",26,"o",0.907068313650605,0.00766613190364508,0,0.0503216550971763,15.1,1,1
"332",32,"10",26,"o",0.9073883404516,0.00845154856395746,0,0.0456612831074046,15.6,1,1
"333",33,"10",26,"o",0.907694715415756,0.00931414719275673,0,0.0414465053756939,16.1,1,1
"334",34,"10",26,"o",0.907988417412018,0.0102613213832478,0,0.037632946823335,16.6,1,1
"335",35,"10",26,"o",0.908270328344957,0.0113011588985849,0,0.0341808889678188,17.1,1,1
"336",36,"10",26,"o",0.908594174150538,0.012442505877273,0,0.0310565565834466,17.7,1,1
"337",37,"10",26,"o",0.908903421918614,0.0136942391127544,0,0.0282274105517037,18.3,1,1
"338",38,"10",26,"o",0.909199175725054,0.0150667703328116,0,0.0256643384064617,18.9,1,1
"339",39,"10",26,"o",0.90948242447536,0.0165714738146308,0,0.0233412647164648,19.5,1,1
"340",40,"10",26,"o",0.909754057024378,0.0182207741113746,0,0.0212348102718839,20.1,1,1
"341",41,"10",26,"o",0.910057345094306,0.0200282416667325,0,0.0193248950596119,20.8,1,1
"342",42,"10",26,"o",0.91034705269752,0.0220076699283791,0,0.0175923612612066,21.5,1,1
"343",43,"10",26,"o",0.910624200233944,0.0241750328769302,0,0.0160200299037129,22.2,1,1
"344",44,"10",26,"o",0.910889702341545,0.0265477601745259,0,0.0145924802704957,22.9,1,1
"345",45,"10",26,"o",0.911144381694449,0.0291448680408637,0,0.0132958564134492,23.6,1,1
"346",46,"10",26,"o",0.911388980652266,0.031987101744142,0,0.0121176970235524,24.3,1,1
"347",47,"10",26,"o",0.911624171146514,0.0350970907298543,0,0.0110467855053005,25,1,1
"348",48,"10",26,"o",0.911850563112019,0.0384995174993156,0,0.010073017583586,25.7,1,1
"349",49,"10",26,"o",0.912099232970478,0.0422213014465025,0,0.00918759161168689,26.5,1,1
"350",50,"10",26,"o",0.912337886027595,0.046290249920503,0,0.00838218790869128,27.3,1,1
"351",51,"10",26,"o",0.912567201414458,0.0507380550884005,0,0.00764930976156451,28.1,1,1
"352",52,"10",26,"o",0.912787794559687,0.0555992534136201,0,0.00698219658716235,28.9,1,1
"353",53,"10",26,"o",0.913000224731731,0.0609114777224209,0,0.00637474705320035,29.7,1,1
"354",54,"10",26,"o",0.913205001512395,0.0667157313573703,0,0.00582145089235896,30.5,1,1
"355",55,"10",26,"o",0.913402590376677,0.0730566863375472,0,0.00531732832483129,31.3,1,1
"356",56,"10",26,"o",0.913593417521633,0.0799830076104989,0,0.0048578761563672,32.1,1,1
"357",57,"10",26,"o",0.913777874061257,0.0875477056604394,0,0.00443901974661809,32.9,1,1
"358",58,"10",26,"o",0.913956319683783,0.0958085199320229,0,0.00405707015062271,33.7,1,1
"359",59,"10",26,"o",0.914129085851249,0.104828335740565,0,0.00370868582802313,34.5,1,1
"360",60,"10",26,"o",NA,NA,NA,NA,35.2,1,1
"361",1,"7.1",1,"a",0.898505281250929,0.00020814614339747,2,0.898505281250929,7.1,2,2
"362",2,"7.1",3,"n",0.909407539982771,0.000231658230330802,0,0.817107477483935,7.1,2,2
"363",3,"7.1",3,"n",0.909769553056303,0.00025473533058148,0,0.743379504589523,7.3,2,2
"364",4,"7.1",3,"n",0.910118356753198,0.000279999841416671,2,0.676563333161022,7.5,2,2
"365",5,"7.1",5,"n",0.910118356753198,0.000307652119462304,2,0.615752709015976,7.5,2,2
"366",6,"7.1",7,"a",0.899208000325557,0.000338035286487175,2,0.5536897621693,7.5,2,2
"367",7,"7.1",9,"a",0.899208000325557,0.000375925577135424,2,0.49788226384099,7.5,2,2
"368",8,"7.1",11,"n",0.910118356753198,0.000418062980978061,2,0.453131787823523,7.5,2,2
"369",9,"7.1",13,"n",0.910118356753198,0.000459350125042506,2,0.412403558126584,7.5,2,2
"370",10,"7.1",15,"a",0.899208000325557,0.000504714712799789,2,0.37083657883015,7.5,2,2
"371",11,"7.1",17,"n",0.910118356753198,0.000561288058621651,2,0.337505177748874,7.5,2,2
"372",12,"7.1",19,"a",0.899208000325557,0.000616719852376145,2,0.303487355983086,7.5,2,2
"373",13,"7.1",21,"n",0.910118356753198,0.000685847826256953,0,0.276209413722699,7.5,2,2
"374",14,"7.1",21,"n",0.910454765281691,0.000753580917435487,0,0.251476176939493,7.7,2,2
"375",15,"7.1",21,"n",0.910779523208342,0.000827697263138969,0,0.229039352531209,7.9,2,2
"376",16,"7.1",21,"n",0.911093312996945,0.000908778954782926,0,0.208676222504334,8.1,2,2
"377",17,"7.1",21,"n",0.911396761568301,0.000997459801119156,0,0.190186833406756,8.3,2,2
"378",18,"7.1",21,"n",0.911690446028205,0.0010944298281275,0,0.173391518977297,8.5,2,2
"379",19,"7.1",21,"n",0.911974898685877,0.0012004401635395,0,0.158128712952311,8.7,2,2
"380",20,"7.1",21,"n",0.912250611464856,0.00131630833838661,0,0.144253015080896,8.9,2,2
"381",21,"7.1",21,"n",0.912518039791641,0.00144292404065691,0,0.131633478555654,9.1,2,2
"382",22,"7.1",21,"n",0.912777606033941,0.00158125535905721,2,0.12015209142995,9.3,2,2
"383",23,"7.1",23,"n",0.901836957959405,0.0017323555580289,1,0.108357596627646,9.3,2,2
"384",24,"7.1",24,"a",0.901962470425049,0.00192091878996478,2,0.0977344855435927,9.4,2,2
"385",25,"7.1",26,"o",0.901836957959405,0.00212971032936608,0,0.0881405711303612,9.3,2,2
"386",26,"7.1",26,"o",0.902208140147447,0.00236152478623741,0,0.0795211407510569,9.6,2,2
"387",27,"7.1",26,"o",0.902563898421186,0.00261749443521034,0,0.0717729108031737,9.9,2,2
"388",28,"7.1",26,"o",0.902905311302148,0.0029000655131332,0,0.0648041423718009,10.2,2,2
"389",29,"7.1",26,"o",0.903233353029144,0.00321192651857458,0,0.0585332628046597,10.5,2,2
"390",30,"7.1",26,"o",0.903548906277751,0.00355603179156621,0,0.0528876655880185,10.8,2,2
"391",31,"7.1",26,"o",0.903951593111238,0.00393562735437929,0,0.0478078895642237,11.2,2,2
"392",32,"7.1",26,"o",0.904335203045735,0.00435380321730898,0,0.0432343575162503,11.6,2,2
"393",33,"7.1",26,"o",0.904701250446272,0.00481436883430579,0,0.0391141773071928,12,2,2
"394",34,"7.1",26,"o",0.905051084102993,0.00532150124909295,0,0.0354003285756715,12.4,2,2
"395",35,"7.1",26,"o",0.905385909983916,0.00587977998431675,0,0.032050958701214,12.8,2,2
"396",36,"7.1",26,"o",0.905706810261013,0.00649422519113557,0,0.029028771571084,13.2,2,2
"397",37,"7.1",26,"o",0.906089827984434,0.00717033936099478,0,0.0263026746394429,13.7,2,2
"398",38,"7.1",26,"o",0.906454301688849,0.007913497248882,0,0.0238421725728452,14.2,2,2
"399",39,"7.1",26,"o",0.906801734472765,0.0087301667984123,0,0.021620123442655,14.7,2,2
"400",40,"7.1",26,"o",0.907133461753876,0.00962742622397851,0,0.0196123374220818,15.2,2,2
"401",41,"7.1",26,"o",0.907450674763154,0.0106130207184339,0,0.0177972288273508,15.7,2,2
"402",42,"7.1",26,"o",0.907754440117825,0.0116954243504242,0,0.0161555134898206,16.2,2,2
"403",43,"7.1",26,"o",0.908045716226358,0.0128839076225352,0,0.0146699448178687,16.7,2,2
"404",44,"7.1",26,"o",0.908379972365075,0.0141886112034953,0,0.0133258840682528,17.3,2,2
"405",45,"7.1",26,"o",0.908698821667984,0.0156196873942008,0,0.0121092151505055,17.9,2,2
"406",46,"7.1",26,"o",0.909003454801613,0.017189069713472,0,0.0110073184067455,18.5,2,2
"407",47,"7.1",26,"o",0.9092949356047,0.018909795801847,0,0.0100088988818421,19.1,2,2
"408",48,"7.1",26,"o",0.909574218079459,0.0207961081288456,0,0.00910383637428788,19.7,2,2
"409",49,"7.1",26,"o",0.909842160667752,0.0228635637592675,0,0.00828305415714776,20.3,2,2
"410",50,"7.1",26,"o",0.910099538312034,0.0251291539869811,0,0.00753840376423375,20.9,2,2
"411",51,"7.1",26,"o",0.91034705269752,0.0276114347157985,0,0.00686256364881409,21.5,2,2
"412",52,"7.1",26,"o",0.910585340992123,0.0303306685444643,0,0.00624894986023552,22.1,2,2
"413",53,"7.1",26,"o",0.910814983338624,0.0333089795970334,0,0.00569163716283432,22.7,2,2
"414",54,"7.1",26,"o",0.911036509304996,0.0365705222315713,0,0.00518528925305917,23.3,2,2
"415",55,"7.1",26,"o",0.911250403460448,0.0401416648598088,0,0.00472509692390929,23.9,2,2
"416",56,"7.1",26,"o",0.911457110214323,0.0440511902188158,0,0.00430672318774895,24.5,2,2
"417",57,"7.1",26,"o",0.911657038030695,0.0483305135536849,0,0.00392625450496132,25.1,2,2
"418",58,"7.1",26,"o",0.911850563112019,0.0530139202984551,0,0.00358015738127008,25.7,2,2
"419",59,"7.1",26,"o",0.912038032629352,0.0581388249819421,0,0.00326523969451702,26.3,2,2
"420",60,"7.1",26,"o",NA,NA,NA,NA,26.9,2,2
"421",1,"7.6",1,"a",0.899375772655235,0.000225856968462639,2,0.899375772655235,7.6,2,2
"422",2,"7.6",3,"n",0.910118356753198,0.00025112636489622,2,0.81853840031262,7.5,2,2
"423",3,"7.6",5,"n",0.910118356753198,0.000275927150609401,2,0.744966823831913,7.5,2,2
"424",4,"7.6",7,"a",0.899208000325557,0.000303177217075104,2,0.669880127966776,7.5,2,2
"425",5,"7.6",9,"a",0.899208000325557,0.000337160275448327,2,0.602361570326833,7.5,2,2
"426",6,"7.6",11,"n",0.910118356753198,0.000374952486328256,2,0.548220322557133,7.5,2,2
"427",7,"7.6",13,"n",0.910118356753198,0.000411982115893015,2,0.498945379104405,7.5,2,2
"428",8,"7.6",15,"a",0.899208000325557,0.000452668724717015,2,0.448655676616149,7.5,2,2
"429",9,"7.6",17,"n",0.910118356753198,0.000503408248762385,2,0.408329767149884,7.5,2,2
"430",10,"7.6",19,"a",0.899208000325557,0.000553123937152822,2,0.367173393392247,7.5,2,2
"431",11,"7.6",21,"n",0.910118356753198,0.000615123460815033,0,0.334171245437647,7.5,2,2
"432",12,"7.6",21,"n",0.910454765281691,0.000675871941545554,0,0.304247802828824,7.7,2,2
"433",13,"7.6",21,"n",0.910779523208342,0.000742345438036608,0,0.277102668797622,7.9,2,2
"434",14,"7.6",21,"n",0.911093312996945,0.00081506601665966,0,0.25246638855512,8.1,2,2
"435",15,"7.6",21,"n",0.911396761568301,0.000894602128050515,0,0.230097048933981,8.3,2,2
"436",16,"7.6",21,"n",0.911690446028205,0.000981572642973971,0,0.209777281172395,8.5,2,2
"437",17,"7.6",21,"n",0.911974898685877,0.00107665123315727,0,0.191311614743793,8.7,2,2
"438",18,"7.6",21,"n",0.912250611464856,0.00118057112614469,0,0.174524137530354,8.9,2,2
"439",19,"7.6",21,"n",0.912518039791641,0.00129413026563936,0,0.159256423875526,9.1,2,2
"440",20,"7.6",21,"n",0.912777606033941,0.00141819691141104,2,0.145365697330629,9.3,2,2
"441",21,"7.6",23,"n",0.901836957959405,0.0015537157156749,1,0.131096158272302,9.3,2,2
"442",22,"7.6",24,"a",0.901962470425049,0.00172283437927683,2,0.118243814778519,9.4,2,2
"443",23,"7.6",26,"o",0.901836957959405,0.00191009541501759,0,0.106636642217375,9.3,2,2
"444",24,"7.6",26,"o",0.902208140147447,0.00211800525378732,0,0.0962084466465065,9.6,2,2
"445",25,"7.6",26,"o",0.902563898421186,0.00234757941049077,0,0.0868342706663176,9.9,2,2
"446",26,"7.6",26,"o",0.902905311302148,0.00260101186696841,0,0.0784031241876664,10.2,2,2
"447",27,"7.6",26,"o",0.903233353029144,0.00288071388484501,0,0.0708163167479863,10.5,2,2
"448",28,"7.6",26,"o",0.903548906277751,0.00318933515373858,0,0.0639860055442618,10.8,2,2
"449",29,"7.6",26,"o",0.90385277302424,0.0035297869673456,0,0.0578339285459254,11.1,2,2
"450",30,"7.6",26,"o",0.904241003182327,0.003905267619565,0,0.0522958095663427,11.5,2,2
"451",31,"7.6",26,"o",0.904611308720388,0.00431883491881153,0,0.0473073807324014,11.9,2,2
"452",32,"7.6",26,"o",0.904965077525625,0.00477424378534545,0,0.0428115274720319,12.3,2,2
"453",33,"7.6",26,"o",0.905303549355658,0.00527561107484865,0,0.0387574277737677,12.7,2,2
"454",34,"7.6",26,"o",0.905627835723606,0.00582744989633977,0,0.0350998054329712,13.1,2,2
"455",35,"7.6",26,"o",0.905938936599268,0.00643470713517057,0,0.0317982804087872,13.5,2,2
"456",36,"7.6",26,"o",0.906310637255117,0.00710280447744668,0,0.0288191197809048,14,2,2
"457",37,"7.6",26,"o",0.906664717340745,0.00783705297662453,0,0.0261292790901631,14.5,2,2
"458",38,"7.6",26,"o",0.907002576277466,0.008643827014258,0,0.0236993234510509,15,2,2
"459",39,"7.6",26,"o",0.9073254604215,0.00953010194274655,0,0.0215029995619028,15.5,2,2
"460",40,"7.6",26,"o",0.907634484104337,0.0105035098853275,0,0.0195168639140634,16,2,2
"461",41,"7.6",26,"o",0.907930647225932,0.0115724006406527,0,0.017719958885316,16.5,2,2
"462",42,"7.6",26,"o",0.908270328344957,0.0127459081550014,0,0.0160945128750251,17.1,2,2
"463",43,"7.6",26,"o",0.908594174150538,0.0140331658507736,0,0.0146233806340387,17.7,2,2
"464",44,"7.6",26,"o",0.908903421918614,0.0154449216713209,0,0.0132912406982961,18.3,2,2
"465",45,"7.6",26,"o",0.909199175725054,0.0169929183880924,0,0.0120843850872541,18.9,2,2
"466",46,"7.6",26,"o",0.90948242447536,0.0186899843750311,0,0.0109905358474498,19.5,2,2
"467",47,"7.6",26,"o",0.909754057024378,0.0205501325501837,0,0.00999868457608929,20.1,2,2
"468",48,"7.6",26,"o",0.910014874927059,0.0225886682136918,0,0.009098951693945,20.7,2,2
"469",49,"7.6",26,"o",0.910265603248176,0.0248223065754858,0,0.00828246275261486,21.3,2,2
"470",50,"7.6",26,"o",0.910506899771985,0.0272693008358333,0,0.0075412394833603,21.9,2,2
"471",51,"7.6",26,"o",0.910739362885267,0.0299495817578782,0,0.00686810364244078,22.5,2,2
"472",52,"7.6",26,"o",0.910963538354615,0.0328849097539789,0,0.00625659199590408,23.1,2,2
"473",53,"7.6",26,"o",0.911179925177304,0.0360990405975805,0,0.00570088102669279,23.7,2,2
"474",54,"7.6",26,"o",0.911388980652266,0.0396179059701695,0,0.00519572014773739,24.3,2,2
"475",55,"7.6",26,"o",0.911591124791551,0.0434698101592315,0,0.00473637237357805,24.9,2,2
"476",56,"7.6",26,"o",0.911786744171629,0.0476856443388165,0,0.00431856154568918,25.5,2,2
"477",57,"7.6",26,"o",0.911976195306975,0.052299119990102,0,0.00393842532763662,26.1,2,2
"478",58,"7.6",26,"o",0.912159807614681,0.057347023156123,0,0.00359247328916181,26.7,2,2
"479",59,"7.6",26,"o",0.912337886027595,0.062869491373542,0,0.00327754948624449,27.3,2,2
"480",60,"7.6",26,"o",NA,NA,NA,NA,27.9,2,2
"481",1,"8.2",1,"a",0.900323087417982,0.000273666343537765,2,0.900323087417982,8.2,2,2
"482",2,"8.2",3,"n",0.911093312996945,0.000303964596001428,0,0.820278344483287,8.1,2,2
"483",3,"8.2",3,"n",0.911396761568301,0.000333626195764261,0,0.747599026746675,8.3,2,2
"484",4,"8.2",3,"n",0.911690446028205,0.000366060326119843,0,0.681578890144927,8.5,2,2
"485",5,"8.2",3,"n",0.911974898685877,0.000401518221140291,0,0.621582839286353,8.7,2,2
"486",6,"8.2",3,"n",0.912250611464856,0.00044027332519663,0,0.567039325215037,8.9,2,2
"487",7,"8.2",3,"n",0.912518039791641,0.000482623217417916,0,0.51743361353,9.1,2,2
"488",8,"8.2",3,"n",0.912777606033941,0.000528891700078735,2,0.472301815039405,9.3,2,2
"489",9,"8.2",5,"n",0.901836957959405,0.000579431064678277,1,0.425939232113843,9.3,2,2
"490",10,"8.2",6,"n",0.912904564581137,0.000642500908356385,2,0.388841869230911,9.4,2,2
"491",11,"8.2",8,"n",0.912904564581137,0.000703798549469604,2,0.354975517321161,9.4,2,2
"492",12,"8.2",10,"n",0.901962470425049,0.00077094427695465,1,0.320174594543404,9.4,2,2
"493",13,"8.2",11,"n",0.913029702549071,0.000854740970088637,2,0.292328914819733,9.5,2,2
"494",14,"8.2",13,"n",0.913029702549071,0.000936158996473282,2,0.266904982144354,9.5,2,2
"495",15,"8.2",15,"a",0.902086183057953,0.00102533246603001,2,0.240771296581751,9.5,2,2
"496",16,"8.2",17,"n",0.912904564581137,0.00113662362342616,2,0.219801215669599,9.4,2,2
"497",17,"8.2",19,"a",0.901962470425049,0.00124506292062158,2,0.198252447487781,9.4,2,2
"498",18,"8.2",21,"n",0.912777606033941,0.00138039326629061,2,0.180960394408266,9.3,2,2
"499",19,"8.2",23,"n",0.901836957959405,0.00151229966331939,1,0.163196771604285,9.3,2,2
"500",20,"8.2",24,"a",0.901962470425049,0.00167691027737573,2,0.147197363281593,9.4,2,2
"501",21,"8.2",26,"o",0.901836957959405,0.00185917965809097,0,0.132748022321518,9.3,2,2
"502",22,"8.2",26,"o",0.902208140147447,0.00206154742460073,0,0.119766346326948,9.6,2,2
"503",23,"8.2",26,"o",0.902563898421186,0.00228500202210968,0,0.108096780440512,9.9,2,2
"504",24,"8.2",26,"o",0.902905311302148,0.00253167894938711,0,0.0976011571944006,10.2,2,2
"505",25,"8.2",26,"o",0.903233353029144,0.00280392519314787,0,0.088156620472223,10.5,2,2
"506",26,"8.2",26,"o",0.903548906277751,0.00310431981253176,0,0.0796538180088199,10.8,2,2
"507",27,"8.2",26,"o",0.90385277302424,0.00343569649740408,0,0.07199532428924,11.1,2,2
"508",28,"8.2",26,"o",0.904145683866642,0.00380116828751705,0,0.0650942617146956,11.4,2,2
"509",29,"8.2",26,"o",0.90452033416949,0.00420415465709142,0,0.0588790833586927,11.8,2,2
"510",30,"8.2",26,"o",0.904878115511478,0.00464793824779138,0,0.0532783939926571,12.2,2,2
"511",31,"8.2",26,"o",0.905220302679012,0.00513653515110614,0,0.0482286839362847,12.6,2,2
"512",32,"8.2",26,"o",0.905548037567351,0.00567434815138866,0,0.0436733900929586,13,2,2
"513",33,"8.2",26,"o",0.905862346617165,0.00626620335529867,0,0.0395620796343343,13.4,2,2
"514",34,"8.2",26,"o",0.906164155520456,0.00691739024002826,0,0.0358497384824796,13.8,2,2
