"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_val","iter_var"
"719","9.4","2",0.583333333333333,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1.2,"ka"
"720","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.2,"ka"
"721","7.1","0",0.6,"n",0.409090909090909,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1.1,"ka"
"722","7.6","0",0.5,"n",0.380952380952381,0.112306149272445,1.6,18.9,21,0.0638473605521784,1.1,"ka"
"723","8.2","0",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1.1,"ka"
"724","8.8","0",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1.1,"ka"
"725","9.4","0",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1.1,"ka"
"726","10","0",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.1,"ka"
"727","7.1","1",0.0666666666666667,"n",0.0454545454545455,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1.1,"ka"
"728","7.6","1",0,"n",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1.1,"ka"
"729","8.2","1",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1.1,"ka"
"730","8.8","1",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1.1,"ka"
"731","9.4","1",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1.1,"ka"
"732","10","1",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.1,"ka"
"733","7.1","2",0.333333333333333,"n",0.227272727272727,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1.1,"ka"
"734","7.6","2",0.5,"n",0.380952380952381,0.112306149272445,1.6,18.9,21,0.0638473605521784,1.1,"ka"
"735","8.2","2",1,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1.1,"ka"
"736","8.8","2",1,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1.1,"ka"
"737","9.4","2",1,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1.1,"ka"
"738","10","2",1,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.1,"ka"
"739","7.1","0",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1.1,"ka"
"740","7.6","0",0,"a",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1.1,"ka"
"741","8.2","0",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1.1,"ka"
"742","8.8","0",0.384615384615385,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1.1,"ka"
"743","9.4","0",0.333333333333333,"a",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1.1,"ka"
"744","10","0",0.272727272727273,"a",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.1,"ka"
"745","7.1","1",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1.1,"ka"
"746","7.6","1",0,"a",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1.1,"ka"
"747","8.2","1",0.0666666666666667,"a",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1.1,"ka"
"748","8.8","1",0.0769230769230769,"a",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1.1,"ka"
"749","9.4","1",0.0833333333333333,"a",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1.1,"ka"
"750","10","1",0.0909090909090909,"a",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.1,"ka"
"751","7.1","2",1,"a",0.318181818181818,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1.1,"ka"
"752","7.6","2",1,"a",0.238095238095238,0.112306149272445,1.6,18.9,21,0.0638473605521784,1.1,"ka"
"753","8.2","2",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1.1,"ka"
"754","8.8","2",0.538461538461538,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1.1,"ka"
"755","9.4","2",0.583333333333333,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1.1,"ka"
"756","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.1,"ka"
"757","7.1","0",0.6,"n",0.409090909090909,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,"ka"
"758","7.6","0",0.5,"n",0.380952380952381,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,"ka"
"759","8.2","0",0.538461538461538,"n",0.35,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,"ka"
"760","8.8","0",0.454545454545455,"n",0.277777777777778,0.155083726222764,1.1,22.5,18,0.0873248968312143,1,"ka"
"761","9.4","0",0.333333333333333,"n",0.235294117647059,0.173422528959278,0.799999999999999,24.4,17,0.101598148942839,1,"ka"
"762","10","0",0.2,"n",0.125,0.19304550890051,0.6,25.7,16,0.112729240671452,1,"ka"
"763","7.1","1",0.0666666666666667,"n",0.0454545454545455,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,"ka"
"764","7.6","1",0,"n",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,"ka"
"765","8.2","1",0.0769230769230769,"n",0.05,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,"ka"
"766","8.8","1",0.0909090909090909,"n",0.0555555555555556,0.155083726222764,1.1,22.5,18,0.0873248968312143,1,"ka"
"767","9.4","1",0,"n",0,0.173422528959278,0.799999999999999,24.4,17,0.101598148942839,1,"ka"
"768","10","1",0,"n",0,0.19304550890051,0.6,25.7,16,0.112729240671452,1,"ka"
"769","7.1","2",0.333333333333333,"n",0.227272727272727,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,"ka"
"770","7.6","2",0.5,"n",0.380952380952381,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,"ka"
"771","8.2","2",0.384615384615385,"n",0.25,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,"ka"
"772","8.8","2",0.454545454545455,"n",0.277777777777778,0.155083726222764,1.1,22.5,18,0.0873248968312143,1,"ka"
"773","9.4","2",0.666666666666667,"n",0.470588235294118,0.173422528959278,0.799999999999999,24.4,17,0.101598148942839,1,"ka"
"774","10","2",0.8,"n",0.5,0.19304550890051,0.6,25.7,16,0.112729240671452,1,"ka"
"775","7.1","0",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,"ka"
"776","7.6","0",0,"a",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,"ka"
"777","8.2","0",0,"a",0,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,"ka"
"778","8.8","0",0,"a",0,0.155083726222764,1.1,22.5,18,0.0873248968312143,1,"ka"
"779","9.4","0",0,"a",0,0.173422528959278,0.799999999999999,24.4,17,0.101598148942839,1,"ka"
"780","10","0",0.166666666666667,"a",0.0625,0.19304550890051,0.6,25.7,16,0.112729240671452,1,"ka"
"781","7.1","1",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,"ka"
"782","7.6","1",0,"a",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,"ka"
"783","8.2","1",0,"a",0,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,"ka"
"784","8.8","1",0,"a",0,0.155083726222764,1.1,22.5,18,0.0873248968312143,1,"ka"
"785","9.4","1",0.2,"a",0.0588235294117647,0.173422528959278,0.799999999999999,24.4,17,0.101598148942839,1,"ka"
"786","10","1",0.166666666666667,"a",0.0625,0.19304550890051,0.6,25.7,16,0.112729240671452,1,"ka"
"787","7.1","2",1,"a",0.318181818181818,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,"ka"
"788","7.6","2",1,"a",0.238095238095238,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,"ka"
"789","8.2","2",1,"a",0.35,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,"ka"
"790","8.8","2",1,"a",0.388888888888889,0.155083726222764,1.1,22.5,18,0.0873248968312143,1,"ka"
"791","9.4","2",0.8,"a",0.235294117647059,0.173422528959278,0.799999999999999,24.4,17,0.101598148942839,1,"ka"
"792","10","2",0.666666666666667,"a",0.25,0.19304550890051,0.6,25.7,16,0.112729240671452,1,"ka"
"793","7.1","0",0.2,"n",0.133333333333333,0.202794793464586,0.4,19.6,15,0.0590637549557212,0.9,"ka"
"794","7.6","0",0,"n",0,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,0.9,"ka"
"795","8.2","0",0.375,"n",0.3,0.121466935623447,1.4,20.7,20,0.0736545834223382,0.9,"ka"
"796","8.8","0",0.428571428571429,"n",0.315789473684211,0.139599647909229,1.2,21.7,19,0.0808905333153078,0.9,"ka"
"797","9.4","0",0.384615384615385,"n",0.277777777777778,0.156441696290062,1,22.6,18,0.0885237743244743,0.9,"ka"
"798","10","0",0.230769230769231,"n",0.176470588235294,0.170959652848917,0.799999999999999,24.7,17,0.104828335740565,0.9,"ka"
"799","7.1","1",0,"n",0,0.202794793464586,0.4,19.6,15,0.0590637549557212,0.9,"ka"
"800","7.6","1",0,"n",0,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,0.9,"ka"
"801","8.2","1",0.1875,"n",0.15,0.121466935623447,1.4,20.7,20,0.0736545834223382,0.9,"ka"
"802","8.8","1",0.0714285714285714,"n",0.0526315789473684,0.139599647909229,1.2,21.7,19,0.0808905333153078,0.9,"ka"
"803","9.4","1",0.0769230769230769,"n",0.0555555555555556,0.156441696290062,1,22.6,18,0.0885237743244743,0.9,"ka"
"804","10","1",0.230769230769231,"n",0.176470588235294,0.170959652848917,0.799999999999999,24.7,17,0.104828335740565,0.9,"ka"
"805","7.1","2",0.8,"n",0.533333333333333,0.202794793464586,0.4,19.6,15,0.0590637549557212,0.9,"ka"
"806","7.6","2",1,"n",0.615384615384615,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,0.9,"ka"
"807","8.2","2",0.4375,"n",0.35,0.121466935623447,1.4,20.7,20,0.0736545834223382,0.9,"ka"
"808","8.8","2",0.5,"n",0.368421052631579,0.139599647909229,1.2,21.7,19,0.0808905333153078,0.9,"ka"
"809","9.4","2",0.538461538461538,"n",0.388888888888889,0.156441696290062,1,22.6,18,0.0885237743244743,0.9,"ka"
"810","10","2",0.538461538461538,"n",0.411764705882353,0.170959652848917,0.799999999999999,24.7,17,0.104828335740565,0.9,"ka"
"811","7.1","0",0,"a",0,0.202794793464586,0.4,19.6,15,0.0590637549557212,0.9,"ka"
"812","7.6","0",0,"a",0,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,0.9,"ka"
"813","8.2","0",0,"a",0,0.121466935623447,1.4,20.7,20,0.0736545834223382,0.9,"ka"
"814","8.8","0",0,"a",0,0.139599647909229,1.2,21.7,19,0.0808905333153078,0.9,"ka"
"815","9.4","0",0,"a",0,0.156441696290062,1,22.6,18,0.0885237743244743,0.9,"ka"
"816","10","0",0,"a",0,0.170959652848917,0.799999999999999,24.7,17,0.104828335740565,0.9,"ka"
"817","7.1","1",0,"a",0,0.202794793464586,0.4,19.6,15,0.0590637549557212,0.9,"ka"
"818","7.6","1",0,"a",0,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,0.9,"ka"
"819","8.2","1",0,"a",0,0.121466935623447,1.4,20.7,20,0.0736545834223382,0.9,"ka"
"820","8.8","1",0,"a",0,0.139599647909229,1.2,21.7,19,0.0808905333153078,0.9,"ka"
"821","9.4","1",0,"a",0,0.156441696290062,1,22.6,18,0.0885237743244743,0.9,"ka"
"822","10","1",0,"a",0,0.170959652848917,0.799999999999999,24.7,17,0.104828335740565,0.9,"ka"
"823","7.1","2",1,"a",0.333333333333333,0.202794793464586,0.4,19.6,15,0.0590637549557212,0.9,"ka"
"824","7.6","2",1,"a",0.384615384615385,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,0.9,"ka"
"825","8.2","2",1,"a",0.2,0.121466935623447,1.4,20.7,20,0.0736545834223382,0.9,"ka"
"826","8.8","2",1,"a",0.263157894736842,0.139599647909229,1.2,21.7,19,0.0808905333153078,0.9,"ka"
"827","9.4","2",1,"a",0.277777777777778,0.156441696290062,1,22.6,18,0.0885237743244743,0.9,"ka"
"828","10","2",1,"a",0.235294117647059,0.170959652848917,0.799999999999999,24.7,17,0.104828335740565,0.9,"ka"
