"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_index","Bn","ka","dn0","more_nat_preds_cat"
"5607","8.2","1",0.0377358490566038,"a",0.0338983050847458,0.013611968196687,11,0,59,0.0314643253799376,156,1,1.125,0.3,2
"5608","8.8","1",0.0416666666666667,"a",0.0344827586206897,0.104293766745753,3.7,18.2,29,0.0774996901503023,156,1,1.125,0.3,2
"5609","9.4","1",0.037037037037037,"a",0.03125,0.0863237229539567,4.3,17,32,0.0774996901503023,156,1,1.125,0.3,2
"5610","10","1",0,"a",0,0.153379719847578,2.6,22.6,24,0.104828335740565,156,1,1.125,0.3,2
"5611","7.1","2",0.134615384615385,"a",0.11864406779661,0.0123792925161488,10.1,0,59,0.0257907212726801,156,1,1.125,0.3,2
"5612","7.6","2",0.148148148148148,"a",0.135593220338983,0.0135627538307141,10.5,0,59,0.0279875410721902,156,1,1.125,0.3,2
"5613","8.2","2",0.132075471698113,"a",0.11864406779661,0.013611968196687,11,0,59,0.0314643253799376,156,1,1.125,0.3,2
"5614","8.8","2",0.375,"a",0.310344827586207,0.104293766745753,3.7,18.2,29,0.0774996901503023,156,1,1.125,0.3,2
"5615","9.4","2",0.333333333333333,"a",0.28125,0.0863237229539567,4.3,17,32,0.0774996901503023,156,1,1.125,0.3,2
"5616","10","2",0.473684210526316,"a",0.375,0.153379719847578,2.6,22.6,24,0.104828335740565,156,1,1.125,0.3,2
"5617","7.1","0",0.444444444444444,"n",0.0677966101694915,0.012130114256483,10.7,0,59,0.0272374354227991,157,0.9,1.125,0.3,3
"5618","7.6","0",0.285714285714286,"n",0.0338983050847458,0.0131842263924135,11.1,0,59,0.0295428369421381,157,0.9,1.125,0.3,3
"5619","8.2","0",0.285714285714286,"n",0.0338983050847458,0.0136045510959683,11.3,0,59,0.0323148038774478,157,0.9,1.125,0.3,3
"5620","8.8","0",0,"n",0,0.106412139382104,3.7,18.2,29,0.0774996901503023,157,0.9,1.125,0.3,3
"5621","9.4","0",0,"n",0,0.0880769971249265,4.3,17,32,0.0774996901503023,157,0.9,1.125,0.3,3
"5622","10","0",0,"n",0,0.15649470516805,2.6,22.6,24,0.104828335740565,157,0.9,1.125,0.3,3
"5623","7.1","1",0.111111111111111,"n",0.0169491525423729,0.012130114256483,10.7,0,59,0.0272374354227991,157,0.9,1.125,0.3,3
"5624","7.6","1",0.285714285714286,"n",0.0338983050847458,0.0131842263924135,11.1,0,59,0.0295428369421381,157,0.9,1.125,0.3,3
"5625","8.2","1",0.142857142857143,"n",0.0169491525423729,0.0136045510959683,11.3,0,59,0.0323148038774478,157,0.9,1.125,0.3,3
"5626","8.8","1",0.8,"n",0.137931034482759,0.106412139382104,3.7,18.2,29,0.0774996901503023,157,0.9,1.125,0.3,3
"5627","9.4","1",0.8,"n",0.125,0.0880769971249265,4.3,17,32,0.0774996901503023,157,0.9,1.125,0.3,3
"5628","10","1",0.6,"n",0.125,0.15649470516805,2.6,22.6,24,0.104828335740565,157,0.9,1.125,0.3,3
"5629","7.1","2",0.444444444444444,"n",0.0677966101694915,0.012130114256483,10.7,0,59,0.0272374354227991,157,0.9,1.125,0.3,3
"5630","7.6","2",0.428571428571429,"n",0.0508474576271186,0.0131842263924135,11.1,0,59,0.0295428369421381,157,0.9,1.125,0.3,3
"5631","8.2","2",0.571428571428571,"n",0.0677966101694915,0.0136045510959683,11.3,0,59,0.0323148038774478,157,0.9,1.125,0.3,3
"5632","8.8","2",0.2,"n",0.0344827586206897,0.106412139382104,3.7,18.2,29,0.0774996901503023,157,0.9,1.125,0.3,3
"5633","9.4","2",0.2,"n",0.03125,0.0880769971249265,4.3,17,32,0.0774996901503023,157,0.9,1.125,0.3,3
"5634","10","2",0.4,"n",0.0833333333333333,0.15649470516805,2.6,22.6,24,0.104828335740565,157,0.9,1.125,0.3,3
"5635","7.1","0",0.82,"a",0.694915254237288,0.012130114256483,10.7,0,59,0.0272374354227991,157,0.9,1.125,0.3,3
"5636","7.6","0",0.826923076923077,"a",0.728813559322034,0.0131842263924135,11.1,0,59,0.0295428369421381,157,0.9,1.125,0.3,3
"5637","8.2","0",0.826923076923077,"a",0.728813559322034,0.0136045510959683,11.3,0,59,0.0323148038774478,157,0.9,1.125,0.3,3
"5638","8.8","0",0.583333333333333,"a",0.482758620689655,0.106412139382104,3.7,18.2,29,0.0774996901503023,157,0.9,1.125,0.3,3
"5639","9.4","0",0.62962962962963,"a",0.53125,0.0880769971249265,4.3,17,32,0.0774996901503023,157,0.9,1.125,0.3,3
"5640","10","0",0.526315789473684,"a",0.416666666666667,0.15649470516805,2.6,22.6,24,0.104828335740565,157,0.9,1.125,0.3,3
"5641","7.1","1",0.04,"a",0.0338983050847458,0.012130114256483,10.7,0,59,0.0272374354227991,157,0.9,1.125,0.3,3
"5642","7.6","1",0.0192307692307692,"a",0.0169491525423729,0.0131842263924135,11.1,0,59,0.0295428369421381,157,0.9,1.125,0.3,3
"5643","8.2","1",0.0384615384615385,"a",0.0338983050847458,0.0136045510959683,11.3,0,59,0.0323148038774478,157,0.9,1.125,0.3,3
"5644","8.8","1",0.0416666666666667,"a",0.0344827586206897,0.106412139382104,3.7,18.2,29,0.0774996901503023,157,0.9,1.125,0.3,3
"5645","9.4","1",0.037037037037037,"a",0.03125,0.0880769971249265,4.3,17,32,0.0774996901503023,157,0.9,1.125,0.3,3
"5646","10","1",0,"a",0,0.15649470516805,2.6,22.6,24,0.104828335740565,157,0.9,1.125,0.3,3
"5647","7.1","2",0.14,"a",0.11864406779661,0.012130114256483,10.7,0,59,0.0272374354227991,157,0.9,1.125,0.3,3
"5648","7.6","2",0.153846153846154,"a",0.135593220338983,0.0131842263924135,11.1,0,59,0.0295428369421381,157,0.9,1.125,0.3,3
"5649","8.2","2",0.134615384615385,"a",0.11864406779661,0.0136045510959683,11.3,0,59,0.0323148038774478,157,0.9,1.125,0.3,3
"5650","8.8","2",0.375,"a",0.310344827586207,0.106412139382104,3.7,18.2,29,0.0774996901503023,157,0.9,1.125,0.3,3
"5651","9.4","2",0.333333333333333,"a",0.28125,0.0880769971249265,4.3,17,32,0.0774996901503023,157,0.9,1.125,0.3,3
"5652","10","2",0.473684210526316,"a",0.375,0.15649470516805,2.6,22.6,24,0.104828335740565,157,0.9,1.125,0.3,3
"5653","7.1","0",0.444444444444444,"n",0.0677966101694915,0.0130401063732169,10.7,0,59,0.0272374354227991,158,0.7,1.125,0.3,3
"5654","7.6","0",0.285714285714286,"n",0.0338983050847458,0.013947258975325,11.1,0,59,0.0295428369421381,158,0.7,1.125,0.3,3
"5655","8.2","0",0.285714285714286,"n",0.0338983050847458,0.0143918391217217,11.3,0,59,0.0323148038774478,158,0.7,1.125,0.3,3
"5656","8.8","0",0.821428571428571,"n",0.389830508474576,0.0106617336070507,15.8,0,59,0.0488205898877416,158,0.7,1.125,0.3,3
"5657","9.4","0",0.838709677419355,"n",0.440677966101695,0.0104317175316341,17,0,59,0.0565387003984026,158,0.7,1.125,0.3,3
"5658","10","0",0.838709677419355,"n",0.440677966101695,0.0106804738511672,17.6,0,59,0.0621713936418613,158,0.7,1.125,0.3,3
"5659","7.1","1",0.111111111111111,"n",0.0169491525423729,0.0130401063732169,10.7,0,59,0.0272374354227991,158,0.7,1.125,0.3,3
"5660","7.6","1",0.285714285714286,"n",0.0338983050847458,0.013947258975325,11.1,0,59,0.0295428369421381,158,0.7,1.125,0.3,3
"5661","8.2","1",0.142857142857143,"n",0.0169491525423729,0.0143918391217217,11.3,0,59,0.0323148038774478,158,0.7,1.125,0.3,3
"5662","8.8","1",0.0357142857142857,"n",0.0169491525423729,0.0106617336070507,15.8,0,59,0.0488205898877416,158,0.7,1.125,0.3,3
"5663","9.4","1",0.032258064516129,"n",0.0169491525423729,0.0104317175316341,17,0,59,0.0565387003984026,158,0.7,1.125,0.3,3
"5664","10","1",0.032258064516129,"n",0.0169491525423729,0.0106804738511672,17.6,0,59,0.0621713936418613,158,0.7,1.125,0.3,3
"5665","7.1","2",0.444444444444444,"n",0.0677966101694915,0.0130401063732169,10.7,0,59,0.0272374354227991,158,0.7,1.125,0.3,3
"5666","7.6","2",0.428571428571429,"n",0.0508474576271186,0.013947258975325,11.1,0,59,0.0295428369421381,158,0.7,1.125,0.3,3
"5667","8.2","2",0.571428571428571,"n",0.0677966101694915,0.0143918391217217,11.3,0,59,0.0323148038774478,158,0.7,1.125,0.3,3
"5668","8.8","2",0.142857142857143,"n",0.0677966101694915,0.0106617336070507,15.8,0,59,0.0488205898877416,158,0.7,1.125,0.3,3
"5669","9.4","2",0.129032258064516,"n",0.0677966101694915,0.0104317175316341,17,0,59,0.0565387003984026,158,0.7,1.125,0.3,3
"5670","10","2",0.129032258064516,"n",0.0677966101694915,0.0106804738511672,17.6,0,59,0.0621713936418613,158,0.7,1.125,0.3,3
"5671","7.1","0",0.82,"a",0.694915254237288,0.0130401063732169,10.7,0,59,0.0272374354227991,158,0.7,1.125,0.3,3
"5672","7.6","0",0.826923076923077,"a",0.728813559322034,0.013947258975325,11.1,0,59,0.0295428369421381,158,0.7,1.125,0.3,3
"5673","8.2","0",0.826923076923077,"a",0.728813559322034,0.0143918391217217,11.3,0,59,0.0323148038774478,158,0.7,1.125,0.3,3
"5674","8.8","0",0.709677419354839,"a",0.372881355932203,0.0106617336070507,15.8,0,59,0.0488205898877416,158,0.7,1.125,0.3,3
"5675","9.4","0",0.678571428571429,"a",0.322033898305085,0.0104317175316341,17,0,59,0.0565387003984026,158,0.7,1.125,0.3,3
"5676","10","0",0.678571428571429,"a",0.322033898305085,0.0106804738511672,17.6,0,59,0.0621713936418613,158,0.7,1.125,0.3,3
"5677","7.1","1",0.04,"a",0.0338983050847458,0.0130401063732169,10.7,0,59,0.0272374354227991,158,0.7,1.125,0.3,3
"5678","7.6","1",0.0192307692307692,"a",0.0169491525423729,0.013947258975325,11.1,0,59,0.0295428369421381,158,0.7,1.125,0.3,3
"5679","8.2","1",0.0384615384615385,"a",0.0338983050847458,0.0143918391217217,11.3,0,59,0.0323148038774478,158,0.7,1.125,0.3,3
"5680","8.8","1",0.0645161290322581,"a",0.0338983050847458,0.0106617336070507,15.8,0,59,0.0488205898877416,158,0.7,1.125,0.3,3
"5681","9.4","1",0.0714285714285714,"a",0.0338983050847458,0.0104317175316341,17,0,59,0.0565387003984026,158,0.7,1.125,0.3,3
"5682","10","1",0.0714285714285714,"a",0.0338983050847458,0.0106804738511672,17.6,0,59,0.0621713936418613,158,0.7,1.125,0.3,3
"5683","7.1","2",0.14,"a",0.11864406779661,0.0130401063732169,10.7,0,59,0.0272374354227991,158,0.7,1.125,0.3,3
"5684","7.6","2",0.153846153846154,"a",0.135593220338983,0.013947258975325,11.1,0,59,0.0295428369421381,158,0.7,1.125,0.3,3
"5685","8.2","2",0.134615384615385,"a",0.11864406779661,0.0143918391217217,11.3,0,59,0.0323148038774478,158,0.7,1.125,0.3,3
"5686","8.8","2",0.225806451612903,"a",0.11864406779661,0.0106617336070507,15.8,0,59,0.0488205898877416,158,0.7,1.125,0.3,3
"5687","9.4","2",0.25,"a",0.11864406779661,0.0104317175316341,17,0,59,0.0565387003984026,158,0.7,1.125,0.3,3
"5688","10","2",0.25,"a",0.11864406779661,0.0106804738511672,17.6,0,59,0.0621713936418613,158,0.7,1.125,0.3,3
"5689","7.1","0",0.863636363636364,"n",0.644067796610169,0.0105432398631715,15.7,0,59,0.0419584853347224,159,0.5,1.125,0.3,3
"5690","7.6","0",0.880952380952381,"n",0.627118644067797,0.0113286768777668,16.2,0,59,0.0456671739743472,159,0.5,1.125,0.3,3
"5691","8.2","0",0.886363636363636,"n",0.661016949152542,0.0116776831571515,17.4,0,59,0.0530008230098219,159,0.5,1.125,0.3,3
"5692","8.8","0",0.893617021276596,"n",0.711864406779661,0.0117454407330455,18.6,0,59,0.0612054063472561,159,0.5,1.125,0.3,3
"5693","9.4","0",0.9,"n",0.76271186440678,0.0118092671998945,19.8,0,59,0.0702887775939177,159,0.5,1.125,0.3,3
"5694","10","0",0.901960784313726,"n",0.779661016949153,0.0124998651861668,20.6,0,59,0.0757082084114769,159,0.5,1.125,0.3,3
"5695","7.1","1",0.0454545454545455,"n",0.0338983050847458,0.0105432398631715,15.7,0,59,0.0419584853347224,159,0.5,1.125,0.3,3
"5696","7.6","1",0.0238095238095238,"n",0.0169491525423729,0.0113286768777668,16.2,0,59,0.0456671739743472,159,0.5,1.125,0.3,3
"5697","8.2","1",0.0227272727272727,"n",0.0169491525423729,0.0116776831571515,17.4,0,59,0.0530008230098219,159,0.5,1.125,0.3,3
"5698","8.8","1",0.0212765957446809,"n",0.0169491525423729,0.0117454407330455,18.6,0,59,0.0612054063472561,159,0.5,1.125,0.3,3
"5699","9.4","1",0.02,"n",0.0169491525423729,0.0118092671998945,19.8,0,59,0.0702887775939177,159,0.5,1.125,0.3,3
"5700","10","1",0,"n",0,0.0124998651861668,20.6,0,59,0.0757082084114769,159,0.5,1.125,0.3,3
"5701","7.1","2",0.0909090909090909,"n",0.0677966101694915,0.0105432398631715,15.7,0,59,0.0419584853347224,159,0.5,1.125,0.3,3
"5702","7.6","2",0.0952380952380952,"n",0.0677966101694915,0.0113286768777668,16.2,0,59,0.0456671739743472,159,0.5,1.125,0.3,3
"5703","8.2","2",0.0909090909090909,"n",0.0677966101694915,0.0116776831571515,17.4,0,59,0.0530008230098219,159,0.5,1.125,0.3,3
"5704","8.8","2",0.0851063829787234,"n",0.0677966101694915,0.0117454407330455,18.6,0,59,0.0612054063472561,159,0.5,1.125,0.3,3
"5705","9.4","2",0.08,"n",0.0677966101694915,0.0118092671998945,19.8,0,59,0.0702887775939177,159,0.5,1.125,0.3,3
"5706","10","2",0.0980392156862745,"n",0.0847457627118644,0.0124998651861668,20.6,0,59,0.0757082084114769,159,0.5,1.125,0.3,3
"5707","7.1","0",0.466666666666667,"a",0.11864406779661,0.0105432398631715,15.7,0,59,0.0419584853347224,159,0.5,1.125,0.3,3
"5708","7.6","0",0.529411764705882,"a",0.152542372881356,0.0113286768777668,16.2,0,59,0.0456671739743472,159,0.5,1.125,0.3,3
"5709","8.2","0",0.466666666666667,"a",0.11864406779661,0.0116776831571515,17.4,0,59,0.0530008230098219,159,0.5,1.125,0.3,3
"5710","8.8","0",0.333333333333333,"a",0.0677966101694915,0.0117454407330455,18.6,0,59,0.0612054063472561,159,0.5,1.125,0.3,3
"5711","9.4","0",0.111111111111111,"a",0.0169491525423729,0.0118092671998945,19.8,0,59,0.0702887775939177,159,0.5,1.125,0.3,3
"5712","10","0",0,"a",0,0.0124998651861668,20.6,0,59,0.0757082084114769,159,0.5,1.125,0.3,3
"5713","7.1","1",0.0666666666666667,"a",0.0169491525423729,0.0105432398631715,15.7,0,59,0.0419584853347224,159,0.5,1.125,0.3,3
"5714","7.6","1",0,"a",0,0.0113286768777668,16.2,0,59,0.0456671739743472,159,0.5,1.125,0.3,3
"5715","8.2","1",0,"a",0,0.0116776831571515,17.4,0,59,0.0530008230098219,159,0.5,1.125,0.3,3
"5716","8.8","1",0,"a",0,0.0117454407330455,18.6,0,59,0.0612054063472561,159,0.5,1.125,0.3,3
"5717","9.4","1",0,"a",0,0.0118092671998945,19.8,0,59,0.0702887775939177,159,0.5,1.125,0.3,3
"5718","10","1",0.125,"a",0.0169491525423729,0.0124998651861668,20.6,0,59,0.0757082084114769,159,0.5,1.125,0.3,3
"5719","7.1","2",0.466666666666667,"a",0.11864406779661,0.0105432398631715,15.7,0,59,0.0419584853347224,159,0.5,1.125,0.3,3
"5720","7.6","2",0.470588235294118,"a",0.135593220338983,0.0113286768777668,16.2,0,59,0.0456671739743472,159,0.5,1.125,0.3,3
"5721","8.2","2",0.533333333333333,"a",0.135593220338983,0.0116776831571515,17.4,0,59,0.0530008230098219,159,0.5,1.125,0.3,3
"5722","8.8","2",0.666666666666667,"a",0.135593220338983,0.0117454407330455,18.6,0,59,0.0612054063472561,159,0.5,1.125,0.3,3
"5723","9.4","2",0.888888888888889,"a",0.135593220338983,0.0118092671998945,19.8,0,59,0.0702887775939177,159,0.5,1.125,0.3,3
"5724","10","2",0.875,"a",0.11864406779661,0.0124998651861668,20.6,0,59,0.0757082084114769,159,0.5,1.125,0.3,3
"5725","7.1","0",0.826086956521739,"n",0.644067796610169,0.0155565548346623,15.2,0,59,0.0405479338049475,160,0.3,1.125,0.3,3
"5726","7.6","0",0.804347826086957,"n",0.627118644067797,0.0156644329099719,16.2,0,59,0.0464326300805265,160,0.3,1.125,0.3,3
"5727","8.2","0",0.8125,"n",0.661016949152542,0.0166712434959338,17.4,0,59,0.0534123102511993,160,0.3,1.125,0.3,3
"5728","8.8","0",0.823529411764706,"n",0.711864406779661,0.0172360139262093,18.6,0,59,0.0616446645337278,160,0.3,1.125,0.3,3
"5729","9.4","0",0.833333333333333,"n",0.76271186440678,0.0178080602303988,19.8,0,59,0.0707475713491018,160,0.3,1.125,0.3,3
"5730","10","0",0.833333333333333,"n",0.76271186440678,0.0183132494727818,20.6,0,59,0.0784146395648146,160,0.3,1.125,0.3,3
"5731","7.1","1",0,"n",0,0.0155565548346623,15.2,0,59,0.0405479338049475,160,0.3,1.125,0.3,3
"5732","7.6","1",0.0434782608695652,"n",0.0338983050847458,0.0156644329099719,16.2,0,59,0.0464326300805265,160,0.3,1.125,0.3,3
"5733","8.2","1",0.0416666666666667,"n",0.0338983050847458,0.0166712434959338,17.4,0,59,0.0534123102511993,160,0.3,1.125,0.3,3
"5734","8.8","1",0.0392156862745098,"n",0.0338983050847458,0.0172360139262093,18.6,0,59,0.0616446645337278,160,0.3,1.125,0.3,3
"5735","9.4","1",0.037037037037037,"n",0.0338983050847458,0.0178080602303988,19.8,0,59,0.0707475713491018,160,0.3,1.125,0.3,3
"5736","10","1",0.037037037037037,"n",0.0338983050847458,0.0183132494727818,20.6,0,59,0.0784146395648146,160,0.3,1.125,0.3,3
"5737","7.1","2",0.173913043478261,"n",0.135593220338983,0.0155565548346623,15.2,0,59,0.0405479338049475,160,0.3,1.125,0.3,3
"5738","7.6","2",0.152173913043478,"n",0.11864406779661,0.0156644329099719,16.2,0,59,0.0464326300805265,160,0.3,1.125,0.3,3
"5739","8.2","2",0.145833333333333,"n",0.11864406779661,0.0166712434959338,17.4,0,59,0.0534123102511993,160,0.3,1.125,0.3,3
"5740","8.8","2",0.137254901960784,"n",0.11864406779661,0.0172360139262093,18.6,0,59,0.0616446645337278,160,0.3,1.125,0.3,3
"5741","9.4","2",0.12962962962963,"n",0.11864406779661,0.0178080602303988,19.8,0,59,0.0707475713491018,160,0.3,1.125,0.3,3
"5742","10","2",0.12962962962963,"n",0.11864406779661,0.0183132494727818,20.6,0,59,0.0784146395648146,160,0.3,1.125,0.3,3
"5743","7.1","0",0.615384615384615,"a",0.135593220338983,0.0155565548346623,15.2,0,59,0.0405479338049475,160,0.3,1.125,0.3,3
"5744","7.6","0",0.615384615384615,"a",0.135593220338983,0.0156644329099719,16.2,0,59,0.0464326300805265,160,0.3,1.125,0.3,3
"5745","8.2","0",0.545454545454545,"a",0.101694915254237,0.0166712434959338,17.4,0,59,0.0534123102511993,160,0.3,1.125,0.3,3
"5746","8.8","0",0.375,"a",0.0508474576271186,0.0172360139262093,18.6,0,59,0.0616446645337278,160,0.3,1.125,0.3,3
"5747","9.4","0",0,"a",0,0.0178080602303988,19.8,0,59,0.0707475713491018,160,0.3,1.125,0.3,3
"5748","10","0",0,"a",0,0.0183132494727818,20.6,0,59,0.0784146395648146,160,0.3,1.125,0.3,3
"5749","7.1","1",0.0769230769230769,"a",0.0169491525423729,0.0155565548346623,15.2,0,59,0.0405479338049475,160,0.3,1.125,0.3,3
"5750","7.6","1",0.0769230769230769,"a",0.0169491525423729,0.0156644329099719,16.2,0,59,0.0464326300805265,160,0.3,1.125,0.3,3
"5751","8.2","1",0.0909090909090909,"a",0.0169491525423729,0.0166712434959338,17.4,0,59,0.0534123102511993,160,0.3,1.125,0.3,3
"5752","8.8","1",0.125,"a",0.0169491525423729,0.0172360139262093,18.6,0,59,0.0616446645337278,160,0.3,1.125,0.3,3
"5753","9.4","1",0.2,"a",0.0169491525423729,0.0178080602303988,19.8,0,59,0.0707475713491018,160,0.3,1.125,0.3,3
"5754","10","1",0.2,"a",0.0169491525423729,0.0183132494727818,20.6,0,59,0.0784146395648146,160,0.3,1.125,0.3,3
"5755","7.1","2",0.307692307692308,"a",0.0677966101694915,0.0155565548346623,15.2,0,59,0.0405479338049475,160,0.3,1.125,0.3,3
"5756","7.6","2",0.307692307692308,"a",0.0677966101694915,0.0156644329099719,16.2,0,59,0.0464326300805265,160,0.3,1.125,0.3,3
"5757","8.2","2",0.363636363636364,"a",0.0677966101694915,0.0166712434959338,17.4,0,59,0.0534123102511993,160,0.3,1.125,0.3,3
"5758","8.8","2",0.5,"a",0.0677966101694915,0.0172360139262093,18.6,0,59,0.0616446645337278,160,0.3,1.125,0.3,3
"5759","9.4","2",0.8,"a",0.0677966101694915,0.0178080602303988,19.8,0,59,0.0707475713491018,160,0.3,1.125,0.3,3
"5760","10","2",0.8,"a",0.0677966101694915,0.0183132494727818,20.6,0,59,0.0784146395648146,160,0.3,1.125,0.3,3
"5761","7.1","0",0.851851851851852,"n",0.779661016949153,0.0236959650910804,15.2,0,59,0.0405479338049475,161,0.1,1.125,0.3,3
"5762","7.6","0",0.818181818181818,"n",0.76271186440678,0.0242380949092635,16.2,0,59,0.0460456862770585,161,0.1,1.125,0.3,3
"5763","8.2","0",0.818181818181818,"n",0.76271186440678,0.0253677066655705,17.4,0,59,0.0534123102511993,161,0.1,1.125,0.3,3
"5764","8.8","0",0.818181818181818,"n",0.76271186440678,0.0265033363539003,18.6,0,59,0.0616446645337278,161,0.1,1.125,0.3,3
"5765","9.4","0",0.818181818181818,"n",0.76271186440678,0.027646886000584,19.8,0,59,0.0707475713491018,161,0.1,1.125,0.3,3
"5766","10","0",0.818181818181818,"n",0.76271186440678,0.0284308854724246,20.6,0,59,0.0784146395648146,161,0.1,1.125,0.3,3
"5767","7.1","1",0,"n",0,0.0236959650910804,15.2,0,59,0.0405479338049475,161,0.1,1.125,0.3,3
"5768","7.6","1",0.0363636363636364,"n",0.0338983050847458,0.0242380949092635,16.2,0,59,0.0460456862770585,161,0.1,1.125,0.3,3
"5769","8.2","1",0.0363636363636364,"n",0.0338983050847458,0.0253677066655705,17.4,0,59,0.0534123102511993,161,0.1,1.125,0.3,3
"5770","8.8","1",0.0363636363636364,"n",0.0338983050847458,0.0265033363539003,18.6,0,59,0.0616446645337278,161,0.1,1.125,0.3,3
"5771","9.4","1",0.0363636363636364,"n",0.0338983050847458,0.027646886000584,19.8,0,59,0.0707475713491018,161,0.1,1.125,0.3,3
"5772","10","1",0.0363636363636364,"n",0.0338983050847458,0.0284308854724246,20.6,0,59,0.0784146395648146,161,0.1,1.125,0.3,3
"5773","7.1","2",0.148148148148148,"n",0.135593220338983,0.0236959650910804,15.2,0,59,0.0405479338049475,161,0.1,1.125,0.3,3
"5774","7.6","2",0.145454545454545,"n",0.135593220338983,0.0242380949092635,16.2,0,59,0.0460456862770585,161,0.1,1.125,0.3,3
"5775","8.2","2",0.145454545454545,"n",0.135593220338983,0.0253677066655705,17.4,0,59,0.0534123102511993,161,0.1,1.125,0.3,3
"5776","8.8","2",0.145454545454545,"n",0.135593220338983,0.0265033363539003,18.6,0,59,0.0616446645337278,161,0.1,1.125,0.3,3
"5777","9.4","2",0.145454545454545,"n",0.135593220338983,0.027646886000584,19.8,0,59,0.0707475713491018,161,0.1,1.125,0.3,3
"5778","10","2",0.145454545454545,"n",0.135593220338983,0.0284308854724246,20.6,0,59,0.0784146395648146,161,0.1,1.125,0.3,3
"5779","7.1","0",0,"a",0,0.0236959650910804,15.2,0,59,0.0405479338049475,161,0.1,1.125,0.3,3
"5780","7.6","0",0,"a",0,0.0242380949092635,16.2,0,59,0.0460456862770585,161,0.1,1.125,0.3,3
"5781","8.2","0",0,"a",0,0.0253677066655705,17.4,0,59,0.0534123102511993,161,0.1,1.125,0.3,3
"5782","8.8","0",0,"a",0,0.0265033363539003,18.6,0,59,0.0616446645337278,161,0.1,1.125,0.3,3
"5783","9.4","0",0,"a",0,0.027646886000584,19.8,0,59,0.0707475713491018,161,0.1,1.125,0.3,3
"5784","10","0",0,"a",0,0.0284308854724246,20.6,0,59,0.0784146395648146,161,0.1,1.125,0.3,3
"5785","7.1","1",0.2,"a",0.0169491525423729,0.0236959650910804,15.2,0,59,0.0405479338049475,161,0.1,1.125,0.3,3
"5786","7.6","1",0.25,"a",0.0169491525423729,0.0242380949092635,16.2,0,59,0.0460456862770585,161,0.1,1.125,0.3,3
"5787","8.2","1",0.25,"a",0.0169491525423729,0.0253677066655705,17.4,0,59,0.0534123102511993,161,0.1,1.125,0.3,3
"5788","8.8","1",0.25,"a",0.0169491525423729,0.0265033363539003,18.6,0,59,0.0616446645337278,161,0.1,1.125,0.3,3
"5789","9.4","1",0.25,"a",0.0169491525423729,0.027646886000584,19.8,0,59,0.0707475713491018,161,0.1,1.125,0.3,3
"5790","10","1",0.25,"a",0.0169491525423729,0.0284308854724246,20.6,0,59,0.0784146395648146,161,0.1,1.125,0.3,3
"5791","7.1","2",0.8,"a",0.0677966101694915,0.0236959650910804,15.2,0,59,0.0405479338049475,161,0.1,1.125,0.3,3
"5792","7.6","2",0.75,"a",0.0508474576271186,0.0242380949092635,16.2,0,59,0.0460456862770585,161,0.1,1.125,0.3,3
"5793","8.2","2",0.75,"a",0.0508474576271186,0.0253677066655705,17.4,0,59,0.0534123102511993,161,0.1,1.125,0.3,3
"5794","8.8","2",0.75,"a",0.0508474576271186,0.0265033363539003,18.6,0,59,0.0616446645337278,161,0.1,1.125,0.3,3
"5795","9.4","2",0.75,"a",0.0508474576271186,0.027646886000584,19.8,0,59,0.0707475713491018,161,0.1,1.125,0.3,3
"5796","10","2",0.75,"a",0.0508474576271186,0.0284308854724246,20.6,0,59,0.0784146395648146,161,0.1,1.125,0.3,3
"5797","7.1","0",0,"n",0,0.0126805105269944,7.7,0,59,0.0206704954721639,162,1,1.05,0.3,2
"5798","7.6","0",0.375,"n",0.0882352941176471,0.0631784100260688,4.4,13.6,34,0.0523852108857954,162,1,1.05,0.3,2
"5799","8.2","0",0.166666666666667,"n",0.037037037037037,0.11120478627513,3,18.4,27,0.0715144725738188,162,1,1.05,0.3,2
"5800","8.8","0",0,"n",0,0.114492790190766,3.3,18.6,28,0.0774996901503023,162,1,1.05,0.3,2
"5801","9.4","0",0,"n",0,0.102479867800328,3.6,17.8,30,0.0774996901503023,162,1,1.05,0.3,2
"5802","10","0",0,"n",0,0.154093132973821,2.3,22.3,24,0.101598148942839,162,1,1.05,0.3,2
"5803","7.1","1",0,"n",0,0.0126805105269944,7.7,0,59,0.0206704954721639,162,1,1.05,0.3,2
"5804","7.6","1",0.25,"n",0.0588235294117647,0.0631784100260688,4.4,13.6,34,0.0523852108857954,162,1,1.05,0.3,2
"5805","8.2","1",0,"n",0,0.11120478627513,3,18.4,27,0.0715144725738188,162,1,1.05,0.3,2
"5806","8.8","1",0.4,"n",0.0714285714285714,0.114492790190766,3.3,18.6,28,0.0774996901503023,162,1,1.05,0.3,2
"5807","9.4","1",0.2,"n",0.0333333333333333,0.102479867800328,3.6,17.8,30,0.0774996901503023,162,1,1.05,0.3,2
"5808","10","1",0.2,"n",0.0416666666666667,0.154093132973821,2.3,22.3,24,0.101598148942839,162,1,1.05,0.3,2
"5809","7.1","2",1,"n",0.0847457627118644,0.0126805105269944,7.7,0,59,0.0206704954721639,162,1,1.05,0.3,2
"5810","7.6","2",0.375,"n",0.0882352941176471,0.0631784100260688,4.4,13.6,34,0.0523852108857954,162,1,1.05,0.3,2
