"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_index"
"3358","17.1","2",0.8,"a",0.0677966101694915,0.0347497144113925,27.2,0,59,0.165477378109906,56
"3359","18.6","2",0.8,"a",0.0677966101694915,0.0363358865531184,28.6,0,59,0.184757800634975,56
"3360","20","2",0.875,"a",0.11864406779661,0.0373623182361891,30.8,0,59,0.20524825969197,56
"3361","7.1","0",0.851851851851852,"n",0.779661016949153,0.0145818254064243,14.4,0,59,0.0375119434482806,57
"3362","8.5","0",0.901960784313726,"n",0.779661016949153,0.0167648788702601,16,0,59,0.0476196299623686,57
"3363","10","0",0.867924528301887,"n",0.779661016949153,0.0181386022929704,19,0,59,0.0681963306164789,57
"3364","11.4","0",0.849056603773585,"n",0.76271186440678,0.018758971889619,20.2,0,59,0.0825513028017267,57
"3365","12.8","0",0.901960784313726,"n",0.779661016949153,0.0207397857041138,21.7,0,59,0.0985343380419645,57
"3366","14.3","0",0.901960784313726,"n",0.779661016949153,0.0213650598235206,23.9,0,59,0.123408372691536,57
"3367","15.7","0",0.901960784313726,"n",0.779661016949153,0.0226685855076881,25.3,0,59,0.1431025497581,57
"3368","17.1","0",0.901960784313726,"n",0.779661016949153,0.0234215951852786,26.9,0,59,0.164103077316403,57
"3369","18.6","0",0.901960784313726,"n",0.779661016949153,0.0245701055628044,28.3,0,59,0.182829488876961,57
"3370","20","0",0.901960784313726,"n",0.779661016949153,0.0250155293271361,30.8,0,59,0.20524825969197,57
"3371","7.1","1",0.0185185185185185,"n",0.0169491525423729,0.0145818254064243,14.4,0,59,0.0375119434482806,57
"3372","8.5","1",0,"n",0,0.0167648788702601,16,0,59,0.0476196299623686,57
"3373","10","1",0.0188679245283019,"n",0.0169491525423729,0.0181386022929704,19,0,59,0.0681963306164789,57
"3374","11.4","1",0.0377358490566038,"n",0.0338983050847458,0.018758971889619,20.2,0,59,0.0825513028017267,57
"3375","12.8","1",0,"n",0,0.0207397857041138,21.7,0,59,0.0985343380419645,57
"3376","14.3","1",0,"n",0,0.0213650598235206,23.9,0,59,0.123408372691536,57
"3377","15.7","1",0,"n",0,0.0226685855076881,25.3,0,59,0.1431025497581,57
"3378","17.1","1",0,"n",0,0.0234215951852786,26.9,0,59,0.164103077316403,57
"3379","18.6","1",0,"n",0,0.0245701055628044,28.3,0,59,0.182829488876961,57
"3380","20","1",0,"n",0,0.0250155293271361,30.8,0,59,0.20524825969197,57
"3381","7.1","2",0.12962962962963,"n",0.11864406779661,0.0145818254064243,14.4,0,59,0.0375119434482806,57
"3382","8.5","2",0.0980392156862745,"n",0.0847457627118644,0.0167648788702601,16,0,59,0.0476196299623686,57
"3383","10","2",0.113207547169811,"n",0.101694915254237,0.0181386022929704,19,0,59,0.0681963306164789,57
"3384","11.4","2",0.113207547169811,"n",0.101694915254237,0.018758971889619,20.2,0,59,0.0825513028017267,57
"3385","12.8","2",0.0980392156862745,"n",0.0847457627118644,0.0207397857041138,21.7,0,59,0.0985343380419645,57
"3386","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0213650598235206,23.9,0,59,0.123408372691536,57
"3387","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0226685855076881,25.3,0,59,0.1431025497581,57
"3388","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.0234215951852786,26.9,0,59,0.164103077316403,57
"3389","18.6","2",0.0980392156862745,"n",0.0847457627118644,0.0245701055628044,28.3,0,59,0.182829488876961,57
"3390","20","2",0.0980392156862745,"n",0.0847457627118644,0.0250155293271361,30.8,0,59,0.20524825969197,57
"3391","7.1","0",0,"a",0,0.0145818254064243,14.4,0,59,0.0375119434482806,57
"3392","8.5","0",0,"a",0,0.0167648788702601,16,0,59,0.0476196299623686,57
"3393","10","0",0,"a",0,0.0181386022929704,19,0,59,0.0681963306164789,57
"3394","11.4","0",0,"a",0,0.018758971889619,20.2,0,59,0.0825513028017267,57
"3395","12.8","0",0,"a",0,0.0207397857041138,21.7,0,59,0.0985343380419645,57
"3396","14.3","0",0,"a",0,0.0213650598235206,23.9,0,59,0.123408372691536,57
"3397","15.7","0",0,"a",0,0.0226685855076881,25.3,0,59,0.1431025497581,57
"3398","17.1","0",0,"a",0,0.0234215951852786,26.9,0,59,0.164103077316403,57
"3399","18.6","0",0,"a",0,0.0245701055628044,28.3,0,59,0.182829488876961,57
"3400","20","0",0,"a",0,0.0250155293271361,30.8,0,59,0.20524825969197,57
"3401","7.1","1",0,"a",0,0.0145818254064243,14.4,0,59,0.0375119434482806,57
"3402","8.5","1",0.125,"a",0.0169491525423729,0.0167648788702601,16,0,59,0.0476196299623686,57
"3403","10","1",0,"a",0,0.0181386022929704,19,0,59,0.0681963306164789,57
"3404","11.4","1",0.166666666666667,"a",0.0169491525423729,0.018758971889619,20.2,0,59,0.0825513028017267,57
"3405","12.8","1",0.125,"a",0.0169491525423729,0.0207397857041138,21.7,0,59,0.0985343380419645,57
"3406","14.3","1",0.125,"a",0.0169491525423729,0.0213650598235206,23.9,0,59,0.123408372691536,57
"3407","15.7","1",0.125,"a",0.0169491525423729,0.0226685855076881,25.3,0,59,0.1431025497581,57
"3408","17.1","1",0.125,"a",0.0169491525423729,0.0234215951852786,26.9,0,59,0.164103077316403,57
"3409","18.6","1",0.125,"a",0.0169491525423729,0.0245701055628044,28.3,0,59,0.182829488876961,57
"3410","20","1",0.125,"a",0.0169491525423729,0.0250155293271361,30.8,0,59,0.20524825969197,57
"3411","7.1","2",1,"a",0.0847457627118644,0.0145818254064243,14.4,0,59,0.0375119434482806,57
"3412","8.5","2",0.875,"a",0.11864406779661,0.0167648788702601,16,0,59,0.0476196299623686,57
"3413","10","2",1,"a",0.101694915254237,0.0181386022929704,19,0,59,0.0681963306164789,57
"3414","11.4","2",0.833333333333333,"a",0.0847457627118644,0.018758971889619,20.2,0,59,0.0825513028017267,57
"3415","12.8","2",0.875,"a",0.11864406779661,0.0207397857041138,21.7,0,59,0.0985343380419645,57
"3416","14.3","2",0.875,"a",0.11864406779661,0.0213650598235206,23.9,0,59,0.123408372691536,57
"3417","15.7","2",0.875,"a",0.11864406779661,0.0226685855076881,25.3,0,59,0.1431025497581,57
"3418","17.1","2",0.875,"a",0.11864406779661,0.0234215951852786,26.9,0,59,0.164103077316403,57
"3419","18.6","2",0.875,"a",0.11864406779661,0.0245701055628044,28.3,0,59,0.182829488876961,57
"3420","20","2",0.875,"a",0.11864406779661,0.0250155293271361,30.8,0,59,0.20524825969197,57
"3421","7.1","0",0.901960784313726,"n",0.779661016949153,0.00998787262043847,14.4,0,59,0.0375119434482806,58
"3422","8.5","0",0.901960784313726,"n",0.779661016949153,0.0110031024771075,16.5,0,59,0.0496365665742988,58
"3423","10","0",0.867924528301887,"n",0.779661016949153,0.0121411075435625,19,0,59,0.0681963306164789,58
"3424","11.4","0",0.897959183673469,"n",0.745762711864407,0.0131081542734779,19.5,0,59,0.0785164387223855,58
"3425","12.8","0",0.9,"n",0.76271186440678,0.0139887134515126,21.6,0,59,0.097892987088161,58
"3426","14.3","0",0.901960784313726,"n",0.779661016949153,0.0143016421361132,23.9,0,59,0.123408372691536,58
"3427","15.7","0",0.901960784313726,"n",0.779661016949153,0.0151744924318975,25.3,0,59,0.1431025497581,58
"3428","17.1","0",0.901960784313726,"n",0.779661016949153,0.0156787564743758,26.9,0,59,0.164103077316403,58
"3429","18.6","0",0.897959183673469,"n",0.745762711864407,0.0164267783506618,28.4,0,59,0.184116965600644,58
"3430","20","0",0.901960784313726,"n",0.779661016949153,0.0167461762536953,30.8,0,59,0.20524825969197,58
"3431","7.1","1",0,"n",0,0.00998787262043847,14.4,0,59,0.0375119434482806,58
"3432","8.5","1",0,"n",0,0.0110031024771075,16.5,0,59,0.0496365665742988,58
"3433","10","1",0.0188679245283019,"n",0.0169491525423729,0.0121411075435625,19,0,59,0.0681963306164789,58
"3434","11.4","1",0,"n",0,0.0131081542734779,19.5,0,59,0.0785164387223855,58
"3435","12.8","1",0,"n",0,0.0139887134515126,21.6,0,59,0.097892987088161,58
"3436","14.3","1",0,"n",0,0.0143016421361132,23.9,0,59,0.123408372691536,58
"3437","15.7","1",0,"n",0,0.0151744924318975,25.3,0,59,0.1431025497581,58
"3438","17.1","1",0,"n",0,0.0156787564743758,26.9,0,59,0.164103077316403,58
"3439","18.6","1",0,"n",0,0.0164267783506618,28.4,0,59,0.184116965600644,58
"3440","20","1",0,"n",0,0.0167461762536953,30.8,0,59,0.20524825969197,58
"3441","7.1","2",0.0980392156862745,"n",0.0847457627118644,0.00998787262043847,14.4,0,59,0.0375119434482806,58
"3442","8.5","2",0.0980392156862745,"n",0.0847457627118644,0.0110031024771075,16.5,0,59,0.0496365665742988,58
"3443","10","2",0.113207547169811,"n",0.101694915254237,0.0121411075435625,19,0,59,0.0681963306164789,58
"3444","11.4","2",0.102040816326531,"n",0.0847457627118644,0.0131081542734779,19.5,0,59,0.0785164387223855,58
"3445","12.8","2",0.1,"n",0.0847457627118644,0.0139887134515126,21.6,0,59,0.097892987088161,58
"3446","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0143016421361132,23.9,0,59,0.123408372691536,58
"3447","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0151744924318975,25.3,0,59,0.1431025497581,58
"3448","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.0156787564743758,26.9,0,59,0.164103077316403,58
"3449","18.6","2",0.102040816326531,"n",0.0847457627118644,0.0164267783506618,28.4,0,59,0.184116965600644,58
"3450","20","2",0.0980392156862745,"n",0.0847457627118644,0.0167461762536953,30.8,0,59,0.20524825969197,58
"3451","7.1","0",0,"a",0,0.00998787262043847,14.4,0,59,0.0375119434482806,58
"3452","8.5","0",0,"a",0,0.0110031024771075,16.5,0,59,0.0496365665742988,58
"3453","10","0",0,"a",0,0.0121411075435625,19,0,59,0.0681963306164789,58
"3454","11.4","0",0.2,"a",0.0338983050847458,0.0131081542734779,19.5,0,59,0.0785164387223855,58
"3455","12.8","0",0.111111111111111,"a",0.0169491525423729,0.0139887134515126,21.6,0,59,0.097892987088161,58
"3456","14.3","0",0,"a",0,0.0143016421361132,23.9,0,59,0.123408372691536,58
"3457","15.7","0",0,"a",0,0.0151744924318975,25.3,0,59,0.1431025497581,58
"3458","17.1","0",0,"a",0,0.0156787564743758,26.9,0,59,0.164103077316403,58
"3459","18.6","0",0.2,"a",0.0338983050847458,0.0164267783506618,28.4,0,59,0.184116965600644,58
"3460","20","0",0,"a",0,0.0167461762536953,30.8,0,59,0.20524825969197,58
"3461","7.1","1",0.125,"a",0.0169491525423729,0.00998787262043847,14.4,0,59,0.0375119434482806,58
"3462","8.5","1",0.125,"a",0.0169491525423729,0.0110031024771075,16.5,0,59,0.0496365665742988,58
"3463","10","1",0,"a",0,0.0121411075435625,19,0,59,0.0681963306164789,58
"3464","11.4","1",0.1,"a",0.0169491525423729,0.0131081542734779,19.5,0,59,0.0785164387223855,58
"3465","12.8","1",0.111111111111111,"a",0.0169491525423729,0.0139887134515126,21.6,0,59,0.097892987088161,58
"3466","14.3","1",0.125,"a",0.0169491525423729,0.0143016421361132,23.9,0,59,0.123408372691536,58
"3467","15.7","1",0.125,"a",0.0169491525423729,0.0151744924318975,25.3,0,59,0.1431025497581,58
"3468","17.1","1",0.125,"a",0.0169491525423729,0.0156787564743758,26.9,0,59,0.164103077316403,58
"3469","18.6","1",0.1,"a",0.0169491525423729,0.0164267783506618,28.4,0,59,0.184116965600644,58
"3470","20","1",0.125,"a",0.0169491525423729,0.0167461762536953,30.8,0,59,0.20524825969197,58
"3471","7.1","2",0.875,"a",0.11864406779661,0.00998787262043847,14.4,0,59,0.0375119434482806,58
"3472","8.5","2",0.875,"a",0.11864406779661,0.0110031024771075,16.5,0,59,0.0496365665742988,58
"3473","10","2",1,"a",0.101694915254237,0.0121411075435625,19,0,59,0.0681963306164789,58
"3474","11.4","2",0.7,"a",0.11864406779661,0.0131081542734779,19.5,0,59,0.0785164387223855,58
"3475","12.8","2",0.777777777777778,"a",0.11864406779661,0.0139887134515126,21.6,0,59,0.097892987088161,58
"3476","14.3","2",0.875,"a",0.11864406779661,0.0143016421361132,23.9,0,59,0.123408372691536,58
"3477","15.7","2",0.875,"a",0.11864406779661,0.0151744924318975,25.3,0,59,0.1431025497581,58
"3478","17.1","2",0.875,"a",0.11864406779661,0.0156787564743758,26.9,0,59,0.164103077316403,58
"3479","18.6","2",0.7,"a",0.11864406779661,0.0164267783506618,28.4,0,59,0.184116965600644,58
"3480","20","2",0.875,"a",0.11864406779661,0.0167461762536953,30.8,0,59,0.20524825969197,58
"3481","7.1","0",0.555555555555556,"n",0.3125,0.0733607322610726,3.9,14.4,32,0.0519611223828166,59
"3482","8.5","0",0.272727272727273,"n",0.111111111111111,0.125518272459917,2.8,18.6,27,0.0736545834223382,59
"3483","10","0",0,"n",0,0.182533910531567,2,22.6,23,0.101598148942839,59
"3484","11.4","0",0.714285714285714,"n",0.441176470588235,0.0688860118748166,6.6,18.3,34,0.107437993537192,59
"3485","12.8","0",0.727272727272727,"n",0.516129032258065,0.0893678065539627,6.1,22,31,0.138634548269411,59
"3486","14.3","0",0.782608695652174,"n",0.529411764705882,0.0816027390768384,6.6,20.9,34,0.148256093072167,59
"3487","15.7","0",0.791666666666667,"n",0.59375,0.0964661854975346,6.5,24,32,0.176159868286265,59
"3488","17.1","0",0.851851851851852,"n",0.779661016949153,0.0133748574342738,22.3,0,59,0.132512194728397,59
"3489","18.6","0",0.833333333333333,"n",0.677966101694915,0.0143279061973356,22.8,0,59,0.148749702164358,59
"3490","20","0",0.80952380952381,"n",0.576271186440678,0.0154520837617008,22.6,0,59,0.157169992593065,59
"3491","7.1","1",0.166666666666667,"n",0.09375,0.0733607322610726,3.9,14.4,32,0.0519611223828166,59
"3492","8.5","1",0.272727272727273,"n",0.111111111111111,0.125518272459917,2.8,18.6,27,0.0736545834223382,59
"3493","10","1",0,"n",0,0.182533910531567,2,22.6,23,0.101598148942839,59
"3494","11.4","1",0.0476190476190476,"n",0.0294117647058824,0.0688860118748166,6.6,18.3,34,0.107437993537192,59
"3495","12.8","1",0.0454545454545455,"n",0.032258064516129,0.0893678065539627,6.1,22,31,0.138634548269411,59
"3496","14.3","1",0,"n",0,0.0816027390768384,6.6,20.9,34,0.148256093072167,59
"3497","15.7","1",0,"n",0,0.0964661854975346,6.5,24,32,0.176159868286265,59
"3498","17.1","1",0.0185185185185185,"n",0.0169491525423729,0.0133748574342738,22.3,0,59,0.132512194728397,59
"3499","18.6","1",0.0208333333333333,"n",0.0169491525423729,0.0143279061973356,22.8,0,59,0.148749702164358,59
"3500","20","1",0.0238095238095238,"n",0.0169491525423729,0.0154520837617008,22.6,0,59,0.157169992593065,59
"3501","7.1","2",0.277777777777778,"n",0.15625,0.0733607322610726,3.9,14.4,32,0.0519611223828166,59
"3502","8.5","2",0.454545454545455,"n",0.185185185185185,0.125518272459917,2.8,18.6,27,0.0736545834223382,59
"3503","10","2",1,"n",0.260869565217391,0.182533910531567,2,22.6,23,0.101598148942839,59
"3504","11.4","2",0.238095238095238,"n",0.147058823529412,0.0688860118748166,6.6,18.3,34,0.107437993537192,59
"3505","12.8","2",0.227272727272727,"n",0.161290322580645,0.0893678065539627,6.1,22,31,0.138634548269411,59
"3506","14.3","2",0.217391304347826,"n",0.147058823529412,0.0816027390768384,6.6,20.9,34,0.148256093072167,59
"3507","15.7","2",0.208333333333333,"n",0.15625,0.0964661854975346,6.5,24,32,0.176159868286265,59
"3508","17.1","2",0.12962962962963,"n",0.11864406779661,0.0133748574342738,22.3,0,59,0.132512194728397,59
"3509","18.6","2",0.145833333333333,"n",0.11864406779661,0.0143279061973356,22.8,0,59,0.148749702164358,59
"3510","20","2",0.166666666666667,"n",0.11864406779661,0.0154520837617008,22.6,0,59,0.157169992593065,59
"3511","7.1","0",0.285714285714286,"a",0.125,0.0733607322610726,3.9,14.4,32,0.0519611223828166,59
"3512","8.5","0",0.375,"a",0.222222222222222,0.125518272459917,2.8,18.6,27,0.0736545834223382,59
"3513","10","0",0.529411764705882,"a",0.391304347826087,0.182533910531567,2,22.6,23,0.101598148942839,59
"3514","11.4","0",0.384615384615385,"a",0.147058823529412,0.0688860118748166,6.6,18.3,34,0.107437993537192,59
"3515","12.8","0",0.111111111111111,"a",0.032258064516129,0.0893678065539627,6.1,22,31,0.138634548269411,59
"3516","14.3","0",0.272727272727273,"a",0.0882352941176471,0.0816027390768384,6.6,20.9,34,0.148256093072167,59
"3517","15.7","0",0,"a",0,0.0964661854975346,6.5,24,32,0.176159868286265,59
"3518","17.1","0",0,"a",0,0.0133748574342738,22.3,0,59,0.132512194728397,59
"3519","18.6","0",0.545454545454545,"a",0.101694915254237,0.0143279061973356,22.8,0,59,0.148749702164358,59
"3520","20","0",0.705882352941177,"a",0.203389830508475,0.0154520837617008,22.6,0,59,0.157169992593065,59
"3521","7.1","1",0.571428571428571,"a",0.25,0.0733607322610726,3.9,14.4,32,0.0519611223828166,59
"3522","8.5","1",0.5,"a",0.296296296296296,0.125518272459917,2.8,18.6,27,0.0736545834223382,59
"3523","10","1",0.176470588235294,"a",0.130434782608696,0.182533910531567,2,22.6,23,0.101598148942839,59
"3524","11.4","1",0.153846153846154,"a",0.0588235294117647,0.0688860118748166,6.6,18.3,34,0.107437993537192,59
"3525","12.8","1",0.222222222222222,"a",0.0645161290322581,0.0893678065539627,6.1,22,31,0.138634548269411,59
"3526","14.3","1",0.0909090909090909,"a",0.0294117647058824,0.0816027390768384,6.6,20.9,34,0.148256093072167,59
"3527","15.7","1",0.125,"a",0.03125,0.0964661854975346,6.5,24,32,0.176159868286265,59
"3528","17.1","1",0,"a",0,0.0133748574342738,22.3,0,59,0.132512194728397,59
"3529","18.6","1",0,"a",0,0.0143279061973356,22.8,0,59,0.148749702164358,59
"3530","20","1",0,"a",0,0.0154520837617008,22.6,0,59,0.157169992593065,59
"3531","7.1","2",0.142857142857143,"a",0.0625,0.0733607322610726,3.9,14.4,32,0.0519611223828166,59
"3532","8.5","2",0.125,"a",0.0740740740740741,0.125518272459917,2.8,18.6,27,0.0736545834223382,59
"3533","10","2",0.294117647058824,"a",0.217391304347826,0.182533910531567,2,22.6,23,0.101598148942839,59
"3534","11.4","2",0.461538461538462,"a",0.176470588235294,0.0688860118748166,6.6,18.3,34,0.107437993537192,59
"3535","12.8","2",0.666666666666667,"a",0.193548387096774,0.0893678065539627,6.1,22,31,0.138634548269411,59
"3536","14.3","2",0.636363636363636,"a",0.205882352941176,0.0816027390768384,6.6,20.9,34,0.148256093072167,59
"3537","15.7","2",0.875,"a",0.21875,0.0964661854975346,6.5,24,32,0.176159868286265,59
"3538","17.1","2",1,"a",0.0847457627118644,0.0133748574342738,22.3,0,59,0.132512194728397,59
"3539","18.6","2",0.454545454545455,"a",0.0847457627118644,0.0143279061973356,22.8,0,59,0.148749702164358,59
"3540","20","2",0.294117647058824,"a",0.0847457627118644,0.0154520837617008,22.6,0,59,0.157169992593065,59
"3541","7.1","0",0.384615384615385,"n",0.15625,0.0705449508777432,3.8,14.3,32,0.0511208310789488,60
"3542","8.5","0",0.272727272727273,"n",0.111111111111111,0.123516539607293,2.8,18.6,27,0.0736545834223382,60
"3543","10","0",0,"n",0,0.179623045036131,2,22.6,23,0.101598148942839,60
"3544","11.4","0",0,"n",0,0.162890232554349,2.2,22.2,25,0.104828335740565,60
"3545","12.8","0",0,"n",0,0.127425159063763,3,21.1,29,0.112063315447455,60
"3546","14.3","0",0.791666666666667,"n",0.542857142857143,0.0723695225624752,7,19.6,35,0.138634548269411,60
"3547","15.7","0",0.827586206896552,"n",0.648648648648649,0.068265449998133,7.9,18.8,37,0.147570981824192,60
"3548","17.1","0",0,"n",0,0.0755541491002362,6.6,18.1,38,0.147570981824192,60
"3549","18.6","0",0,"n",0,0.0876152990750633,6,21.3,36,0.177426591361112,60
"3550","20","0",0.142857142857143,"n",0.027027027027027,0.0828547882508191,6.3,21,37,0.186076914286697,60
"3551","7.1","1",0.307692307692308,"n",0.125,0.0705449508777432,3.8,14.3,32,0.0511208310789488,60
"3552","8.5","1",0.272727272727273,"n",0.111111111111111,0.123516539607293,2.8,18.6,27,0.0736545834223382,60
"3553","10","1",0,"n",0,0.179623045036131,2,22.6,23,0.101598148942839,60
"3554","11.4","1",0,"n",0,0.162890232554349,2.2,22.2,25,0.104828335740565,60
"3555","12.8","1",0,"n",0,0.127425159063763,3,21.1,29,0.112063315447455,60
"3556","14.3","1",0,"n",0,0.0723695225624752,7,19.6,35,0.138634548269411,60
"3557","15.7","1",0,"n",0,0.068265449998133,7.9,18.8,37,0.147570981824192,60
"3558","17.1","1",0.4,"n",0.0526315789473684,0.0755541491002362,6.6,18.1,38,0.147570981824192,60
"3559","18.6","1",0.166666666666667,"n",0.0277777777777778,0.0876152990750633,6,21.3,36,0.177426591361112,60
"3560","20","1",0.142857142857143,"n",0.027027027027027,0.0828547882508191,6.3,21,37,0.186076914286697,60
