"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","yn","Bn","ka","dn0"
"5912",32,"8.2",3,"n",0.973136287523804,0.0168360771278266,0,0.374813429213467,15.5,0.28,1,1.3,1
"5913",33,"8.2",3,"n",0.973192444503936,0.0173008419721629,0,0.364765597409156,15.8,0.28,1,1.3,1
"5914",34,"8.2",3,"n",0.97324716194376,0.0177774109014807,0,0.355007082453182,16.1,0.28,1,1.3,1
"5915",35,"8.2",3,"n",0.970018924224549,0.0182660803921337,1,0.344363588213331,16.4,0.28,1,1.3,1
"5916",36,"8.2",4,"n",0.973335327243102,0.0188306433369183,2,0.335181245824231,16.6,0.28,1,1.3,1
"5917",37,"8.2",6,"n",0.970053652453607,0.0193465117414927,1,0.325143791745746,16.6,0.28,1,1.3,1
"5918",38,"8.2",7,"n",0.970087813135957,0.0199437543403487,1,0.315418029889364,16.8,0.28,1,1.3,1
"5919",39,"8.2",8,"n",0.970121422135111,0.0205587103252823,1,0.305993787723324,17,0.28,1,1.3,1
"5920",40,"8.2",9,"n",0.973436449621999,0.0211918939796579,2,0.297865506327781,17.2,0.28,1,1.3,1
"5921",41,"8.2",11,"a",0.90832536711613,0.0217701874507443,2,0.270558795386413,17.2,0.28,1,1.3,1
"5922",42,"8.2",13,"n",0.973436449621999,0.0239673890423903,2,0.263371793194955,17.2,0.28,1,1.3,1
"5923",43,"8.2",15,"n",0.973436449621999,0.0246214214104036,2,0.256375703298277,17.2,0.28,1,1.3,1
"5924",44,"8.2",17,"n",0.970154494691291,0.0252933012935405,1,0.248724040884464,17.2,0.28,1,1.3,1
"5925",45,"8.2",18,"n",0.973469090808912,0.0260714158744262,2,0.242125165942118,17.4,0.28,1,1.3,1
"5926",46,"8.2",20,"n",0.970187045452824,0.0267819657763987,1,0.234906699375158,17.4,0.28,1,1.3,1
"5927",47,"8.2",21,"n",0.973501222876148,0.0276049509235598,0,0.228681959103516,17.6,0.28,1,1.3,1
"5928",48,"8.2",21,"n",0.973564013496852,0.0283563597814523,0,0.222636525919142,18,0.28,1,1.3,1
"5929",49,"8.2",21,"n",0.973624924219457,0.0291263434025275,0,0.216764470676508,18.4,0.28,1,1.3,1
"5930",50,"8.2",21,"n",0.973684050369769,0.0299153633786417,0,0.211060107784561,18.8,0.28,1,1.3,1
"5931",51,"8.2",21,"n",0.973741480542617,0.030723891766822,0,0.205517981837623,19.2,0.28,1,1.3,1
"5932",52,"8.2",21,"n",0.973797297205598,0.0315524113748355,0,0.200132855240626,19.6,0.28,1,1.3,1
"5933",53,"8.2",21,"n",0.97385157723762,0.0324014160497036,0,0.194899696733152,20,0.28,1,1.3,1
"5934",54,"8.2",21,"n",0.973904392410408,0.0332714109696387,0,0.189813670727873,20.4,0.28,1,1.3,1
"5935",55,"8.2",21,"n",0.973955809820028,0.0341629129398339,0,0.184870127388678,20.8,0.28,1,1.3,1
"5936",56,"8.2",21,"n",0.974005892274428,0.035076450692508,0,0.180064593382097,21.2,0.28,1,1.3,1
"5937",57,"8.2",21,"n",0.974054698642263,0.036012565191572,2,0.17539276324294,21.6,0.28,1,1.3,1
"5938",58,"8.2",23,"n",0.970771031077627,0.036971809942265,1,0.170266213616903,21.6,0.28,1,1.3,1
"5939",59,"8.2",24,"a",0.910467312590964,0.038084995079863,2,0.15502182193682,21.8,0.28,1,1.3,1
"5940",60,"8.2",26,"o",NA,NA,NA,NA,21.8,0.28,1,1.3,1
"5941",1,"8.8",1,"a",0.901180731037745,0.00726276534376254,2,0.901180731037745,8.8,0.28,1,1.3,1
"5942",2,"8.8",3,"n",0.971286452387769,0.00805916626224263,0,0.875304635209868,8.8,0.28,1,1.3,1
"5943",3,"8.8",3,"n",0.971367448973321,0.00829741446761696,0,0.850242430578332,9,0.28,1,1.3,1
"5944",4,"8.8",3,"n",0.971446021790459,0.00854199353332958,0,0.825964626742772,9.2,0.28,1,1.3,1
"5945",5,"8.8",3,"n",0.971522293699473,0.00879307068197772,0,0.802443048687767,9.4,0.28,1,1.3,1
"5946",6,"8.8",3,"n",0.97159637888795,0.00905081719586122,0,0.779650760368842,9.6,0.28,1,1.3,1
"5947",7,"8.8",3,"n",0.971668383648503,0.00931540853025864,0,0.757561994137918,9.8,0.28,1,1.3,1
"5948",8,"8.8",3,"n",0.971738407072518,0.00958702442831407,0,0.736152085442261,10,0.28,1,1.3,1
"5949",9,"8.8",3,"n",0.971806541670443,0.00986584903770158,0,0.715397412297128,10.2,0.28,1,1.3,1
"5950",10,"8.8",3,"n",0.971872873927699,0.0101520710292227,0,0.695275339089649,10.4,0.28,1,1.3,1
"5951",11,"8.8",3,"n",0.971937484803953,0.0104458837174808,0,0.675764164321009,10.6,0.28,1,1.3,1
"5952",12,"8.8",3,"n",0.972000450182505,0.0107474851837697,0,0.656843071937225,10.8,0.28,1,1.3,1
"5953",13,"8.8",3,"n",0.972061841275576,0.0110570784013029,0,0.638492085936405,11,0.28,1,1.3,1
"5954",14,"8.8",3,"n",0.972121724990536,0.0113748713629098,0,0.620692027973303,11.2,0.28,1,1.3,1
"5955",15,"8.8",3,"n",0.972180164261474,0.0117010772113138,0,0.603424477710874,11.4,0.28,1,1.3,1
"5956",16,"8.8",3,"n",0.97223721834992,0.0120359143721088,0,0.586671735693873,11.6,0.28,1,1.3,1
"5957",17,"8.8",3,"n",0.97232032359613,0.0123796066895445,0,0.57043285189457,11.9,0.28,1,1.3,1
"5958",18,"8.8",3,"n",0.972400612615641,0.0127320250221228,0,0.554689254638367,12.2,0.28,1,1.3,1
"5959",19,"8.8",3,"n",0.972478246603814,0.0130933946944719,0,0.539423233760696,12.5,0.28,1,1.3,1
"5960",20,"8.8",3,"n",0.972553373942262,0.0134639460987409,0,0.52461788597681,12.8,0.28,1,1.3,1
"5961",21,"8.8",3,"n",0.972626131489479,0.0138439148528832,0,0.510257064947813,13.1,0.28,1,1.3,1
"5962",22,"8.8",3,"n",0.972696645715319,0.0142335419589052,0,0.496325335527282,13.4,0.28,1,1.3,1
"5963",23,"8.8",3,"n",0.972765033701229,0.0146330739615514,0,0.48280793174097,13.7,0.28,1,1.3,1
"5964",24,"8.8",3,"n",0.972831404024666,0.0150427631078337,0,0.469690718109813,14,0.28,1,1.3,1
"5965",25,"8.8",3,"n",0.9728958575433,0.0154628675077725,0,0.456960153975575,14.3,0.28,1,1.3,1
"5966",26,"8.8",3,"n",0.972958488092161,0.0158936512966746,0,0.444603260530437,14.6,0.28,1,1.3,1
"5967",27,"8.8",3,"n",0.97301938310499,0.0163353847992425,0,0.432607590287793,14.9,0.28,1,1.3,1
"5968",28,"8.8",3,"n",0.973078624169363,0.0167883446957807,0,0.420961198762469,15.2,0.28,1,1.3,1
"5969",29,"8.8",3,"n",0.973136287523804,0.0172528141907459,0,0.409652618155279,15.5,0.28,1,1.3,1
"5970",30,"8.8",3,"n",0.973192444503936,0.0177290831838638,0,0.398670832859973,15.8,0.28,1,1.3,1
"5971",31,"8.8",3,"n",0.97324716194376,0.0182174484440237,0,0.388005256630724,16.1,0.28,1,1.3,1
"5972",32,"8.8",3,"n",0.970018924224549,0.0187182137861465,1,0.376372441630405,16.4,0.28,1,1.3,1
"5973",33,"8.8",4,"n",0.973335327243102,0.0192967511444276,2,0.366336593639616,16.6,0.28,1,1.3,1
"5974",34,"8.8",6,"n",0.970053652453607,0.0198253886449228,1,0.355366150687522,16.6,0.28,1,1.3,1
"5975",35,"8.8",7,"n",0.970087813135957,0.0204374145644186,1,0.344736371983001,16.8,0.28,1,1.3,1
"5976",36,"8.8",8,"n",0.970121422135111,0.0210675923227523,1,0.334436139449848,17,0.28,1,1.3,1
"5977",37,"8.8",9,"n",0.973436449621999,0.0217164489331503,2,0.325552328211348,17.2,0.28,1,1.3,1
"5978",38,"8.8",11,"a",0.90832536711613,0.0223090566842685,2,0.295707438038083,17.2,0.28,1,1.3,1
"5979",39,"8.8",13,"n",0.973436449621999,0.0245606447776508,2,0.287852398610609,17.2,0.28,1,1.3,1
"5980",40,"8.8",15,"n",0.973436449621999,0.0252308661620264,2,0.280206016918688,17.2,0.28,1,1.3,1
"5981",41,"8.8",17,"n",0.970154494691291,0.0259193768343315,1,0.271843126753209,17.2,0.28,1,1.3,1
"5982",42,"8.8",18,"n",0.973469090808912,0.0267167517917641,2,0.264630881443098,17.4,0.28,1,1.3,1
"5983",43,"8.8",20,"n",0.970187045452824,0.0274448896672863,1,0.256741453002856,17.4,0.28,1,1.3,1
"5984",44,"8.8",21,"n",0.973501222876148,0.0282882458551863,0,0.249938118461279,17.6,0.28,1,1.3,1
"5985",45,"8.8",21,"n",0.973564013496852,0.0290582540529435,0,0.243330757735015,18,0.28,1,1.3,1
"5986",46,"8.8",21,"n",0.973624924219457,0.0298472967879862,0,0.236912890560017,18.4,0.28,1,1.3,1
"5987",47,"8.8",21,"n",0.973684050369769,0.0306558470777793,0,0.230678302865287,18.8,0.28,1,1.3,1
"5988",48,"8.8",21,"n",0.973741480542617,0.0314843886639998,0,0.224621032161103,19.2,0.28,1,1.3,1
"5989",49,"8.8",21,"n",0.973797297205598,0.0323334163051728,0,0.218735354014014,19.6,0.28,1,1.3,1
"5990",50,"8.8",21,"n",0.97385157723762,0.033203436072329,0,0.213015769504176,20,0.28,1,1.3,1
"5991",51,"8.8",21,"n",0.973904392410408,0.034094965648166,0,0.2074569935728,20.4,0.28,1,1.3,1
"5992",52,"8.8",21,"n",0.973955809820028,0.0350085346301614,0,0.202053944178025,20.8,0.28,1,1.3,1
"5993",53,"8.8",21,"n",0.974005892274428,0.0359446848380425,0,0.196801732186685,21.2,0.28,1,1.3,1
"5994",54,"8.8",21,"n",0.974054698642263,0.036903970625996,0,0.191695651937377,21.6,0.28,1,1.3,1
"5995",55,"8.8",21,"n",0.974102284167467,0.0378869591999674,0,0.18673117241717,22,0.28,1,1.3,1
"5996",56,"8.8",21,"n",0.974148700753515,0.0388942309403864,0,0.181903929000367,22.4,0.28,1,1.3,1
"5997",57,"8.8",21,"n",0.974193997220767,0.0399263797306318,2,0.17720971570303,22.8,0.28,1,1.3,1
"5998",58,"8.8",23,"n",0.97090994380688,0.0409840132915373,1,0.172054675115262,22.8,0.28,1,1.3,1
"5999",59,"8.8",24,"a",0.910926729589099,0.0422119616272972,2,0.156729202513261,23,0.28,1,1.3,1
"6000",60,"8.8",26,"o",NA,NA,NA,NA,23,0.28,1,1.3,1
"6001",1,"9.4",1,"a",0.901962470425049,0.0083138566407667,2,0.901962470425049,9.4,0.28,1,1.3,1
"6002",2,"9.4",3,"n",0.971522293699473,0.00921751947932912,0,0.876276648098187,9.4,0.28,1,1.3,1
"6003",3,"9.4",3,"n",0.97159637888795,0.0094877076307015,0,0.851387218196269,9.6,0.28,1,1.3,1
"6004",4,"9.4",3,"n",0.971668383648503,0.00976507100773755,0,0.827266042163764,9.8,0.28,1,1.3,1
"6005",5,"9.4",3,"n",0.971738407072518,0.0100497980299316,0,0.803886186037402,10,0.28,1,1.3,1
"6006",6,"9.4",3,"n",0.971806541670443,0.0103420817339184,0,0.78122185434965,10.2,0.28,1,1.3,1
"6007",7,"9.4",3,"n",0.971872873927699,0.010642119897795,0,0.759248328761921,10.4,0.28,1,1.3,1
"6008",8,"9.4",3,"n",0.971937484803953,0.0109501151676209,0,0.737941910998466,10.6,0.28,1,1.3,1
"6009",9,"9.4",3,"n",0.972000450182505,0.0112662751862375,0,0.717279869699047,10.8,0.28,1,1.3,1
"6010",10,"9.4",3,"n",0.972061841275576,0.0115908127245436,0,0.697240390849561,11,0.28,1,1.3,1
"6011",11,"9.4",3,"n",0.972121724990536,0.0119239458153544,0,0.677802531485751,11.2,0.28,1,1.3,1
"6012",12,"9.4",3,"n",0.972180164261474,0.012265897889969,0,0.65894617639666,11.4,0.28,1,1.3,1
"6013",13,"9.4",3,"n",0.97223721834992,0.0126168979175654,0,0.640651997582205,11.6,0.28,1,1.3,1
"6014",14,"9.4",3,"n",0.97232032359613,0.0129771805475404,0,0.622918957601637,11.9,0.28,1,1.3,1
"6015",15,"9.4",3,"n",0.972400612615641,0.0133466104046291,0,0.605726775981728,12.2,0.28,1,1.3,1
"6016",16,"9.4",3,"n",0.972478246603814,0.0137254236900657,0,0.589056113027692,12.5,0.28,1,1.3,1
"6017",17,"9.4",3,"n",0.972553373942262,0.0141138619172192,0,0.572888510166396,12.8,0.28,1,1.3,1
"6018",18,"9.4",3,"n",0.972626131489479,0.0145121720775163,0,0.557206335417913,13.1,0.28,1,1.3,1
"6019",19,"9.4",3,"n",0.972696645715319,0.01492060680633,0,0.541992733432329,13.4,0.28,1,1.3,1
"6020",20,"9.4",3,"n",0.972765033701229,0.0153394245493233,0,0.527231579603121,13.7,0.28,1,1.3,1
"6021",21,"9.4",3,"n",0.972831404024666,0.0157688897296802,0,0.512907437831447,14,0.28,1,1.3,1
"6022",22,"9.4",3,"n",0.9728958575433,0.0162092729166053,0,0.499005521569362,14.3,0.28,1,1.3,1
"6023",23,"9.4",3,"n",0.972958488092161,0.0166608509954355,0,0.485511657815767,14.6,0.28,1,1.3,1
"6024",24,"9.4",3,"n",0.97301938310499,0.0171239073396699,0,0.472412253778179,14.9,0.28,1,1.3,1
"6025",25,"9.4",3,"n",0.973078624169363,0.0175987319852005,0,0.459694265947218,15.2,0.28,1,1.3,1
"6026",26,"9.4",3,"n",0.973136287523804,0.0180856218069975,0,0.447345171359856,15.5,0.28,1,1.3,1
"6027",27,"9.4",3,"n",0.973192444503936,0.018584880698486,0,0.43535294085273,15.8,0.28,1,1.3,1
"6028",28,"9.4",3,"n",0.97324716194376,0.0190968197538353,0,0.423706014128789,16.1,0.28,1,1.3,1
"6029",29,"9.4",3,"n",0.973300502537311,0.019621757453364,0,0.412393276479631,16.4,0.28,1,1.3,1
"6030",30,"9.4",3,"n",0.973352525165247,0.0201600198522571,0,0.401404037022619,16.7,0.28,1,1.3,1
"6031",31,"9.4",3,"n",0.970121422135111,0.0207119407727786,1,0.389410655247158,17,0.28,1,1.3,1
"6032",32,"9.4",4,"n",0.973436449621999,0.0213498437414095,2,0.37906652568877,17.2,0.28,1,1.3,1
"6033",33,"9.4",6,"n",0.970154494691291,0.0219324474131824,1,0.367753093683972,17.2,0.28,1,1.3,1
"6034",34,"9.4",7,"n",0.970187045452824,0.0226071698200619,1,0.356789287417388,17.4,0.28,1,1.3,1
"6035",35,"9.4",8,"n",0.973501222876148,0.0233018673316858,0,0.347334807609937,17.6,0.28,1,1.3,1
"6036",36,"9.4",8,"n",0.973564013496852,0.0239361459278314,0,0.338152669323887,18,0.28,1,1.3,1
"6037",37,"9.4",8,"n",0.973624924219457,0.0245861038370322,0,0.329233867045077,18.4,0.28,1,1.3,1
"6038",38,"9.4",8,"n",0.973684050369769,0.025252130697807,0,0.320569765183353,18.8,0.28,1,1.3,1
"6039",39,"9.4",8,"n",0.973741480542617,0.0259346249825261,0,0.312152077766837,19.2,0.28,1,1.3,1
"6040",40,"9.4",8,"n",0.973797297205598,0.0266339942384647,0,0.303972849646457,19.6,0.28,1,1.3,1
"6041",41,"9.4",8,"n",0.97385157723762,0.027350655331344,0,0.296024439065616,20,0.28,1,1.3,1
"6042",42,"9.4",8,"n",0.973904392410408,0.0280850346917603,0,0.288299501466831,20.4,0.28,1,1.3,1
"6043",43,"9.4",8,"n",0.973955809820028,0.028837568564867,0,0.280790974421838,20.8,0.28,1,1.3,1
"6044",44,"9.4",8,"n",0.974005892274428,0.0296087032636478,0,0.273492063584348,21.2,0.28,1,1.3,1
"6045",45,"9.4",8,"n",0.974054698642263,0.030398895426092,0,0.266396229575703,21.6,0.28,1,1.3,1
"6046",46,"9.4",8,"n",0.974102284167467,0.0312086122765642,0,0.259497175723293,22,0.28,1,1.3,1
"6047",47,"9.4",8,"n",0.974148700753515,0.0320383318916424,0,0.252788836580053,22.4,0.28,1,1.3,1
"6048",48,"9.4",8,"n",0.974193997220767,0.032888543470684,0,0.246265367160709,22.8,0.28,1,1.3,1
"6049",49,"9.4",8,"n",0.970954043634703,0.0337597476113692,1,0.239112354051875,23.2,0.28,1,1.3,1
"6050",50,"9.4",9,"n",0.97427070753062,0.0347696658072424,2,0.232960162361432,23.5,0.28,1,1.3,1
"6051",51,"9.4",11,"a",0.911108632606258,0.0356878899657872,2,0.212252014980856,23.5,0.28,1,1.3,1
"6052",52,"9.4",13,"n",0.97427070753062,0.0391697418821515,2,0.206790920810199,23.5,0.28,1,1.3,1
"6053",53,"9.4",15,"n",0.97427070753062,0.0402041666442286,2,0.201470336728661,23.5,0.28,1,1.3,1
"6054",54,"9.4",17,"n",0.970986441637678,0.0412659092934548,1,0.195624965355707,23.5,0.28,1,1.3,1
"6055",55,"9.4",18,"n",0.974302633108326,0.0424989552108011,2,0.190597918847791,23.8,0.28,1,1.3,1
"6056",56,"9.4",20,"n",0.971018278785954,0.0436198710407015,1,0.185074063099766,23.8,0.28,1,1.3,1
"6057",57,"9.4",21,"n",0.97433401291246,0.0449217815912164,2,0.180323954586009,24.1,0.28,1,1.3,1
"6058",58,"9.4",23,"n",0.971049571672876,0.0461051148742484,1,0.175103498863103,24.1,0.28,1,1.3,1
"6059",59,"9.4",24,"a",0.911423140461421,0.0474796717069972,2,0.159593380839593,24.4,0.28,1,1.3,1
"6060",60,"9.4",26,"o",NA,NA,NA,NA,24.4,0.28,1,1.3,1
"6061",1,"10",1,"a",0.902679246521921,0.00951842094311815,2,0.902679246521921,10,0.28,1,1.3,1
"6062",2,"10",3,"n",0.971738407072518,0.0105446325256654,0,0.877168093112631,10,0.28,1,1.3,1
"6063",3,"10",3,"n",0.971806541670443,0.010851307768551,0,0.852437691031444,10.2,0.28,1,1.3,1
"6064",4,"10",3,"n",0.971872873927699,0.0111661192873827,0,0.828461068627022,10.4,0.28,1,1.3,1
"6065",5,"10",3,"n",0.971937484803953,0.0114892797061577,0,0.805212367299342,10.6,0.28,1,1.3,1
"6066",6,"10",3,"n",0.972000450182505,0.0118210068916883,0,0.782666783507481,10.8,0.28,1,1.3,1
"6067",7,"10",3,"n",0.972061841275576,0.0121615240913404,0,0.760800514681515,11,0.28,1,1.3,1
"6068",8,"10",3,"n",0.972121724990536,0.0125110600734842,0,0.739590708705882,11.2,0.28,1,1.3,1
"6069",9,"10",3,"n",0.972180164261474,0.0128698492707855,0,0.719015416675944,11.4,0.28,1,1.3,1
"6070",10,"10",3,"n",0.97223721834992,0.0132381319264647,0,0.699053548659729,11.6,0.28,1,1.3,1
"6071",11,"10",3,"n",0.97232032359613,0.0136161542436448,0,0.679703972643851,11.9,0.28,1,1.3,1
"6072",12,"10",3,"n",0.972400612615641,0.0140037741814194,0,0.660944559396165,12.2,0.28,1,1.3,1
"6073",13,"10",3,"n",0.972478246603814,0.0144012395711588,0,0.642754206223913,12.5,0.28,1,1.3,1
"6074",14,"10",3,"n",0.972553373942262,0.0148088038179283,0,0.625112771878648,12.8,0.28,1,1.3,1
"6075",15,"10",3,"n",0.972626131489479,0.0152267260745809,0,0.608001017056994,13.1,0.28,1,1.3,1
"6076",16,"10",3,"n",0.972696645715319,0.0156552714158139,0,0.591400549882841,13.4,0.28,1,1.3,1
"6077",17,"10",3,"n",0.972765033701229,0.0160947110127033,0,0.575293775837707,13.7,0.28,1,1.3,1
"6078",18,"10",3,"n",0.972831404024666,0.0165453223081686,0,0.559663851674848,14,0.28,1,1.3,1
"6079",19,"10",3,"n",0.9728958575433,0.0170073891937694,0,0.544494642911188,14.3,0.28,1,1.3,1
"6080",20,"10",3,"n",0.972958488092161,0.0174812021881925,0,0.529770684541151,14.6,0.28,1,1.3,1
"6081",21,"10",3,"n",0.97301938310499,0.0179670586177533,0,0.515477144659338,14.9,0.28,1,1.3,1
"6082",22,"10",3,"n",0.973078624169363,0.0184652627992043,0,0.501599790715861,15.2,0.28,1,1.3,1
"6083",23,"10",3,"n",0.973136287523804,0.0189761262251204,0,0.488124958159949,15.5,0.28,1,1.3,1
"6084",24,"10",3,"n",0.973192444503936,0.0194999677521082,0,0.475039521255062,15.8,0.28,1,1.3,1
"6085",25,"10",3,"n",0.97324716194376,0.02003711379207,0,0.462330865872612,16.1,0.28,1,1.3,1
"6086",26,"10",3,"n",0.973300502537311,0.0205878985067391,0,0.449986864092323,16.4,0.28,1,1.3,1
"6087",27,"10",3,"n",0.973352525165247,0.0211526640056881,0,0.437995850455454,16.7,0.28,1,1.3,1
"6088",28,"10",3,"n",0.973403285190347,0.021731760548006,0,0.426346599733079,17,0.28,1,1.3,1
"6089",29,"10",3,"n",0.970170834403171,0.0223255467478275,1,0.413629036407996,17.3,0.28,1,1.3,1
"6090",30,"10",4,"n",0.973485219620933,0.0230119747534585,0,0.402661753349233,17.5,0.28,1,1.3,1
"6091",31,"10",4,"n",0.973548495963038,0.0236387510458753,0,0.392010744354985,17.9,0.28,1,1.3,1
"6092",32,"10",4,"n",0.973609867446153,0.024281020559219,0,0.381665528848925,18.3,0.28,1,1.3,1
"6093",33,"10",4,"n",0.973669431181702,0.0249391685223054,0,0.371616058375996,18.7,0.28,1,1.3,1
"6094",34,"10",4,"n",0.973727277387908,0.025613588887183,0,0.361852692756085,19.1,0.28,1,1.3,1
"6095",35,"10",4,"n",0.97378349001129,0.026304684568243,0,0.352366178022003,19.5,0.28,1,1.3,1
"6096",36,"10",4,"n",0.97383814728069,0.0270128676836963,0,0.343147625969325,19.9,0.28,1,1.3,1
"6097",37,"10",4,"n",0.973891322202329,0.0277385597998251,0,0.334188495165857,20.3,0.28,1,1.3,1
"6098",38,"10",4,"n",0.973943083003234,0.0284821921783818,0,0.325480573286046,20.7,0.28,1,1.3,1
"6099",39,"10",4,"n",0.973993493529248,0.0292442060274761,0,0.317015960650778,21.1,0.28,1,1.3,1
"6100",40,"10",4,"n",0.974042613603093,0.0300250527562666,0,0.308787054866179,21.5,0.28,1,1.3,1
"6101",41,"10",4,"n",0.974090499347112,0.0308251942337518,0,0.30078653646652,21.9,0.28,1,1.3,1
"6102",42,"10",4,"n",0.974137203474769,0.0316451030519367,0,0.293007355476358,22.3,0.28,1,1.3,1
"6103",43,"10",4,"n",0.974182775554434,0.0324852627936372,0,0.285442718815823,22.7,0.28,1,1.3,1
"6104",44,"10",4,"n",0.974227262248514,0.0333461683051714,2,0.278086078480712,23.1,0.28,1,1.3,1
"6105",45,"10",6,"n",0.970943116693821,0.0342283259741762,1,0.270005763749225,23.1,0.28,1,1.3,1
"6106",46,"10",7,"n",0.970975705460572,0.035252658354207,1,0.262169036934824,23.4,0.28,1,1.3,1
"6107",47,"10",8,"n",0.971007727681548,0.0363064267787064,1,0.254568160822543,23.7,0.28,1,1.3,1
"6108",48,"10",9,"n",0.974323612621002,0.0373904612122855,0,0.248031770110904,24,0.28,1,1.3,1
"6109",49,"10",9,"n",0.974375031139553,0.0383758134647917,0,0.241675963725411,24.5,0.28,1,1.3,1
"6110",50,"10",9,"n",0.974425033923693,0.0393850542536074,2,0.235495109151675,25,0.28,1,1.3,1
"6111",51,"10",11,"a",0.911624171146514,0.0404187627395168,2,0.214683033689453,25,0.28,1,1.3,1
"6112",52,"10",13,"n",0.974425033923693,0.0443370897994989,2,0.209192522385687,25,0.28,1,1.3,1
"6113",53,"10",15,"n",0.974425033923693,0.0455007704604713,2,0.203842430722256,25,0.28,1,1.3,1
"6114",54,"10",17,"n",0.971140340572791,0.0466949933308409,1,0.197959607594797,25,0.28,1,1.3,1
"6115",55,"10",18,"n",0.974454383735821,0.04808264200342,2,0.192902607423373,25.3,0.28,1,1.3,1
"6116",56,"10",20,"n",0.97116960909228,0.0493431429997604,1,0.187341149844239,25.3,0.28,1,1.3,1
"6117",57,"10",21,"n",0.974483261300534,0.0508079562393636,2,0.182560814676006,25.6,0.28,1,1.3,1
"6118",58,"10",23,"n",0.971198406672803,0.0521383570730151,1,0.177302772334226,25.6,0.28,1,1.3,1
"6119",59,"10",24,"a",0.911913709427164,0.0536845578769371,2,0.161684828811024,25.9,0.28,1,1.3,1
"6120",60,"10",26,"o",NA,NA,NA,NA,25.9,0.28,1,1.3,1
"6121",1,"7.1",1,"a",0.898505281250929,0.00187355346503901,2,0.898505281250929,7.1,0.46,1,1.3,1
"6122",2,"7.1",3,"n",0.951961734678079,0.00208518915151015,0,0.855342646157049,7.1,0.46,1,1.3,1
"6123",3,"7.1",3,"n",0.952136139413818,0.00219041278189117,0,0.814402644987972,7.3,0.46,1,1.3,1
"6124",4,"7.1",3,"n",0.95230414492288,0.00230052477919774,0,0.775559014458203,7.5,0.46,1,1.3,1
"6125",5,"7.1",3,"n",0.952466147229545,0.00241574584282004,0,0.738693706450147,7.7,0.46,1,1.3,1
"6126",6,"7.1",3,"n",0.95262250837616,0.00253630625072268,0,0.703696251560222,7.9,0.46,1,1.3,1
"6127",7,"7.1",3,"n",0.952773560111725,0.0026624462769057,0,0.670463182836309,8.1,0.46,1,1.3,1
"6128",8,"7.1",3,"n",0.952919607100298,0.00279441662570223,0,0.638897512763591,8.3,0.46,1,1.3,1
"6129",9,"7.1",3,"n",0.953060929721599,0.00293247888371774,0,0.608908257511285,8.5,0.46,1,1.3,1
"6130",10,"7.1",3,"n",0.95319778652392,0.00307690599023333,0,0.580410003255894,8.7,0.46,1,1.3,1
"6131",11,"7.1",3,"n",0.953330416379366,0.00322798272691553,0,0.553322510074691,8.9,0.46,1,1.3,1
"6132",12,"7.1",3,"n",0.953459040383365,0.00338600622769912,0,0.527570349478329,9.1,0.46,1,1.3,1
"6133",13,"7.1",3,"n",0.953583863533653,0.00355128650973584,0,0.503082572141345,9.3,0.46,1,1.3,1
"6134",14,"7.1",3,"n",0.953705076218468,0.00372414702633075,0,0.479792402808244,9.5,0.46,1,1.3,1
"6135",15,"7.1",3,"n",0.953822855539149,0.00390492524281967,0,0.457636959712549,9.7,0.46,1,1.3,1
"6136",16,"7.1",3,"n",0.953937366488555,0.00409397323637459,0,0.436556996156018,9.9,0.46,1,1.3,1
"6137",17,"7.1",3,"n",0.954048763003573,0.00429165832076011,0,0.416496662163205,10.1,0.46,1,1.3,1
"6138",18,"7.1",3,"n",0.954157188907375,0.00449836369710175,0,0.397403284358948,10.3,0.46,1,1.3,1
"6139",19,"7.1",3,"n",0.954262778754864,0.00471448913176761,0,0.379227162418679,10.5,0.46,1,1.3,1
"6140",20,"7.1",3,"n",0.954365658592874,0.00494045166250658,0,0.361921380618009,10.7,0.46,1,1.3,1
"6141",21,"7.1",3,"n",0.954465946645153,0.00517668633403137,0,0.345441633162689,10.9,0.46,1,1.3,1
"6142",22,"7.1",3,"n",0.954563753930783,0.00542364696428078,0,0.329746062115757,11.1,0.46,1,1.3,1
"6143",23,"7.1",3,"n",0.95465918482359,0.00568180694264457,0,0.314795106858217,11.3,0.46,1,1.3,1
"6144",24,"7.1",3,"n",0.954752337559086,0.00595166006148519,0,0.300551364125045,11.5,0.46,1,1.3,1
"6145",25,"7.1",3,"n",0.954843304694709,0.0062337213823442,0,0.286979457751661,11.7,0.46,1,1.3,1
"6146",26,"7.1",3,"n",0.954975847018887,0.00652852813827637,0,0.274058450743414,12,0.46,1,1.3,1
"6147",27,"7.1",3,"n",0.955103941437618,0.00683632801673072,0,0.261754306489322,12.3,0.46,1,1.3,1
"6148",28,"7.1",3,"n",0.955227840224859,0.00715767962012669,0,0.250035000857351,12.6,0.46,1,1.3,1
"6149",29,"7.1",3,"n",0.955347775775053,0.00749316479138818,0,0.238870381934983,12.9,0.46,1,1.3,1
"6150",30,"7.1",3,"n",0.955463962588684,0.00784338958167264,0,0.228232041668672,13.2,0.46,1,1.3,1
"6151",31,"7.1",3,"n",0.955576599019527,0.00820898525614945,0,0.218093198165032,13.5,0.46,1,1.3,1
"6152",32,"7.1",3,"n",0.955685868816801,0.00859060933950487,0,0.208428587571384,13.8,0.46,1,1.3,1
