"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","yn","Bn","ka","dn0","iter_id"
"5202",42,"8.2",26,"o",0.909102027215682,0.0161667122227933,0,0.014677716359323,18.7,1,0.94,1.3,1,10
"5203",43,"8.2",26,"o",0.909389340898689,0.0177831659580688,0,0.0133477588059027,19.3,1,0.94,1.3,1,10
"5204",44,"8.2",26,"o",0.909664752381486,0.0195550631157551,0,0.0121419857090193,19.9,1,0.94,1.3,1,10
"5205",45,"8.2",26,"o",0.909929091029807,0.0214969999272372,0,0.0110483460195048,20.5,1,0.94,1.3,1,10
"5206",46,"8.2",26,"o",0.910183106309049,0.0236249177426651,0,0.0100560178996101,21.1,1,0.94,1.3,1,10
"5207",47,"8.2",26,"o",0.910467312590964,0.0259562252681972,0,0.00915567559242465,21.8,1,0.94,1.3,1,10
"5208",48,"8.2",26,"o",0.910739362885267,0.0285086843967327,0,0.00833843415582901,22.5,1,0.94,1.3,1,10
"5209",49,"8.2",26,"o",0.911000130862483,0.0313027915104227,0,0.00759631460714843,23.2,1,0.94,1.3,1,10
"5210",50,"8.2",26,"o",0.911250403460448,0.0343609078088573,0,0.0069221447505765,23.9,1,0.94,1.3,1,10
"5211",51,"8.2",26,"o",0.911490891735878,0.0377074267164905,0,0.0063094718914278,24.6,1,0.94,1.3,1,10
"5212",52,"8.2",26,"o",0.911722240093362,0.041368956133702,0,0.00575248584665866,25.3,1,0.94,1.3,1,10
"5213",53,"8.2",26,"o",0.911945034171927,0.0453745168369105,0,0.00524595090200466,26,1,0.94,1.3,1,10
"5214",54,"8.2",26,"o",0.912159807614681,0.0497557584466831,0,0.00478514556552863,26.7,1,0.94,1.3,1,10
"5215",55,"8.2",26,"o",0.912367047904446,0.0545471945061858,0,0.00436580913341441,27.4,1,0.94,1.3,1,10
"5216",56,"8.2",26,"o",0.912567201414458,0.0597864583464205,0,0.00398409422278967,28.1,1,0.94,1.3,1,10
"5217",57,"8.2",26,"o",0.912760677796302,0.0655145815604078,0,0.00363652454319783,28.8,1,0.94,1.3,1,10
"5218",58,"8.2",26,"o",0.912947853805869,0.0717762970668073,0,0.00331995727702482,29.5,1,0.94,1.3,1,10
"5219",59,"8.2",26,"o",0.913129076650707,0.0786203689154736,0,0.00303154952288947,30.2,1,0.94,1.3,1,10
"5220",60,"8.2",26,"o",NA,NA,NA,NA,30.9,1,0.94,1.3,1,10
"5221",1,"8.8",1,"a",0.901180731037745,0.00029920314193463,2,0.901180731037745,8.8,1,0.94,1.3,1,10
"5222",2,"8.8",3,"n",0.90335733941901,0.000332012360706033,0,0.814088227525935,8.8,1,0.94,1.3,1,10
"5223",3,"8.8",3,"n",0.903626378331073,0.000367531591562166,0,0.735631596681223,9,1,0.94,1.3,1,10
"5224",4,"8.8",3,"n",0.90388742155428,0.000406729595743949,0,0.664928147138048,9.2,1,0.94,1.3,1,10
"5225",5,"8.8",3,"n",0.90414087237648,0.000449978156621051,0,0.601188715021071,9.4,1,0.94,1.3,1,10
"5226",6,"8.8",3,"n",0.904387105730859,0.000497685892064928,0,0.543707321975961,9.6,1,0.94,1.3,1,10
"5227",7,"8.8",3,"n",0.904626470730114,0.000550301844101078,2,0.491852035789235,9.8,1,0.94,1.3,1,10
"5228",8,"8.8",5,"a",0.902446957243836,0.000608319413488901,2,0.443870373112182,9.8,1,0.94,1.3,1,10
"5229",9,"8.8",7,"n",0.904626470730114,0.000674077748953545,2,0.401536889090132,9.8,1,0.94,1.3,1,10
"5230",10,"8.8",9,"n",0.904626470730114,0.000745144842389483,2,0.363240898845556,9.8,1,0.94,1.3,1,10
"5231",11,"8.8",11,"a",0.902446957243836,0.000823704442108669,2,0.327805643909688,9.8,1,0.94,1.3,1,10
"5232",12,"8.8",13,"n",0.904626470730114,0.000912745547532617,2,0.296541662735433,9.8,1,0.94,1.3,1,10
"5233",13,"8.8",15,"n",0.904626470730114,0.00100897505994485,2,0.268259437784795,9.8,1,0.94,1.3,1,10
"5234",14,"8.8",17,"n",0.893778686609237,0.0011153499179949,1,0.239764567973826,9.8,1,0.94,1.3,1,10
"5235",15,"8.8",18,"n",0.904743680195517,0.00124790391033629,2,0.216925477609128,9.9,1,0.94,1.3,1,10
"5236",16,"8.8",20,"n",0.904743680195517,0.00137928999964567,2,0.196261954940253,9.9,1,0.94,1.3,1,10
"5237",17,"8.8",22,"a",0.902563898421186,0.00152450912875965,2,0.177138955162638,9.9,1,0.94,1.3,1,10
"5238",18,"8.8",24,"a",0.902563898421186,0.00168908720083575,2,0.159879225933846,9.9,1,0.94,1.3,1,10
"5239",19,"8.8",26,"o",0.902563898421186,0.00187143226511763,0,0.144301217435413,9.9,1,0.94,1.3,1,10
"5240",20,"8.8",26,"o",0.902905311302148,0.00207346235362531,0,0.130290335649801,10.2,1,0.94,1.3,1,10
"5241",21,"8.8",26,"o",0.903233353029144,0.00229643388699864,0,0.117682576736262,10.5,1,0.94,1.3,1,10
"5242",22,"8.8",26,"o",0.903548906277751,0.00254245913229086,0,0.106331963497997,10.8,1,0.94,1.3,1,10
"5243",23,"8.8",26,"o",0.90385277302424,0.00281385890085877,0,0.0961084400687771,11.1,1,0.94,1.3,1,10
"5244",24,"8.8",26,"o",0.904145683866642,0.00311318279352484,0,0.0868960312713407,11.4,1,0.94,1.3,1,10
"5245",25,"8.8",26,"o",0.904428306056304,0.00344323138303453,0,0.0785912303657543,11.7,1,0.94,1.3,1,10
"5246",26,"8.8",26,"o",0.904701250446272,0.00380708051702682,0,0.0711015843860089,12,1,0.94,1.3,1,10
"5247",27,"8.8",26,"o",0.905051084102993,0.00420810794187458,0,0.0643505660299978,12.4,1,0.94,1.3,1,10
"5248",28,"8.8",26,"o",0.905385909983916,0.00464958057704034,0,0.0582620957830496,12.8,1,0.94,1.3,1,10
"5249",29,"8.8",26,"o",0.905706810261013,0.00513546823047306,0,0.0527683769307875,13.2,1,0.94,1.3,1,10
"5250",30,"8.8",26,"o",0.906014759312489,0.00567012213256195,0,0.0478089283242581,13.6,1,0.94,1.3,1,10
"5251",31,"8.8",26,"o",0.906310637255117,0.00625831099800694,0,0.0433297402960425,14,1,0.94,1.3,1,10
"5252",32,"8.8",26,"o",0.906595241446381,0.00690526044906752,0,0.0392825363654997,14.4,1,0.94,1.3,1,10
"5253",33,"8.8",26,"o",0.906936240333652,0.0076166961102188,0,0.0356267558420962,14.9,1,0.94,1.3,1,10
"5254",34,"8.8",26,"o",0.907262026337961,0.0083982707620292,0,0.032322802697148,15.4,1,0.94,1.3,1,10
"5255",35,"8.8",26,"o",0.907573738688342,0.00925672023982715,0,0.0293353268887363,15.9,1,0.94,1.3,1,10
"5256",36,"8.8",26,"o",0.907872398905995,0.0101994139376546,0,0.0266327335951685,16.4,1,0.94,1.3,1,10
"5257",37,"8.8",26,"o",0.908158926115141,0.011234413503423,0,0.0241867547412989,16.9,1,0.94,1.3,1,10
"5258",38,"8.8",26,"o",0.908487905721416,0.0123705368965329,0,0.0219733741611202,17.5,1,0.94,1.3,1,10
"5259",39,"8.8",26,"o",0.908801890651369,0.0136166225423878,0,0.019969443981616,18.1,1,0.94,1.3,1,10
"5260",40,"8.8",26,"o",0.909102027215682,0.0149830482115616,0,0.0181542620060571,18.7,1,0.94,1.3,1,10
"5261",41,"8.8",26,"o",0.909389340898689,0.0164811514692694,0,0.0165092923601904,19.3,1,0.94,1.3,1,10
"5262",42,"8.8",26,"o",0.909664752381486,0.018123317184455,0,0.0150179213468261,19.9,1,0.94,1.3,1,10
"5263",43,"8.8",26,"o",0.909929091029807,0.0199230729090123,0,0.0136652435202746,20.5,1,0.94,1.3,1,10
"5264",44,"8.8",26,"o",0.91022448717035,0.0218951928292176,0,0.0124384392752999,21.2,1,0.94,1.3,1,10
"5265",45,"8.8",26,"o",0.910506899771985,0.0240547174217253,0,0.0113252847825554,21.9,1,0.94,1.3,1,10
"5266",46,"8.8",26,"o",0.910777286968434,0.0264190391393511,0,0.0103148121484007,22.6,1,0.94,1.3,1,10
"5267",47,"8.8",26,"o",0.911036509304996,0.029007134364635,0,0.00939717045381576,23.3,1,0.94,1.3,1,10
"5268",48,"8.8",26,"o",0.911285342256234,0.0318397057289875,0,0.00856350369324567,24,1,0.94,1.3,1,10
"5269",49,"8.8",26,"o",0.91152448682615,0.0349393370578705,0,0.00780584330941961,24.7,1,0.94,1.3,1,10
"5270",50,"8.8",26,"o",0.911754578569679,0.0383306620533325,0,0.00711701337696082,25.4,1,0.94,1.3,1,10
"5271",51,"8.8",26,"o",0.911976195306975,0.0420405479218585,0,0.00649054678146957,26.1,1,0.94,1.3,1,10
"5272",52,"8.8",26,"o",0.912189863749323,0.046098295260555,0,0.00592061098424734,26.8,1,0.94,1.3,1,10
"5273",53,"8.8",26,"o",0.912396065214194,0.0505358556288707,0,0.00540194216569121,27.5,1,0.94,1.3,1,10
"5274",54,"8.8",26,"o",0.91259524057433,0.0553880683571415,0,0.00492978671026759,28.2,1,0.94,1.3,1,10
"5275",55,"8.8",26,"o",0.912787794559687,0.0606929182780788,0,0.00449984913891481,28.9,1,0.94,1.3,1,10
"5276",56,"8.8",26,"o",0.912974099510259,0.0664918162138178,0,0.00410824571553276,29.6,1,0.94,1.3,1,10
"5277",57,"8.8",26,"o",0.913154498661025,0.0728299042103009,0,0.00375146305674362,30.3,1,0.94,1.3,1,10
"5278",58,"8.8",26,"o",0.913329309026636,0.0797563876836753,0,0.0034263211614546,31,1,0.94,1.3,1,10
"5279",59,"8.8",26,"o",0.91349882394246,0.0873248968312143,0,0.00312994035143794,31.7,1,0.94,1.3,1,10
"5280",60,"8.8",26,"o",NA,NA,NA,NA,32.4,1,0.94,1.3,1,10
"5281",1,"9.4",1,"a",0.901962470425049,0.000360325182232559,2,0.901962470425049,9.4,1,0.94,1.3,1,10
"5282",2,"9.4",3,"n",0.90414087237648,0.000399490216109276,0,0.815501134860949,9.4,1,0.94,1.3,1,10
"5283",3,"9.4",3,"n",0.904387105730859,0.000441845102145687,0,0.737528711077124,9.6,1,0.94,1.3,1,10
"5284",4,"9.4",3,"n",0.904626470730114,0.000488557498604118,0,0.667187994963829,9.8,1,0.94,1.3,1,10
"5285",5,"9.4",3,"n",0.904859292927743,0.000540065446249665,0,0.603711257372848,10,1,0.94,1.3,1,10
"5286",6,"9.4",3,"n",0.90508587634064,0.000596850195904206,2,0.546410532436014,10.2,1,0.94,1.3,1,10
"5287",7,"9.4",5,"a",0.902905311302148,0.000659440403950767,2,0.493356971887912,10.2,1,0.94,1.3,1,10
"5288",8,"9.4",7,"n",0.90508587634064,0.000730353887274999,2,0.446530427249935,10.2,1,0.94,1.3,1,10
"5289",9,"9.4",9,"n",0.90508587634064,0.000806944298178532,2,0.404148383060268,10.2,1,0.94,1.3,1,10
"5290",10,"9.4",11,"a",0.902905311302148,0.000891566556580349,2,0.364907721619291,10.2,1,0.94,1.3,1,10
"5291",11,"9.4",13,"n",0.90508587634064,0.000987441922669115,2,0.330272825005263,10.2,1,0.94,1.3,1,10
"5292",12,"9.4",15,"n",0.90508587634064,0.00109099252179412,2,0.298925269251387,10.2,1,0.94,1.3,1,10
"5293",13,"9.4",17,"n",0.894232857217366,0.0012054022168649,1,0.267308797617138,10.2,1,0.94,1.3,1,10
"5294",14,"9.4",18,"n",0.905196918069285,0.00134797352516862,2,0.24196709977584,10.3,1,0.94,1.3,1,10
"5295",15,"9.4",20,"n",0.905196918069285,0.00148914948588617,2,0.219027872991253,10.3,1,0.94,1.3,1,10
"5296",16,"9.4",22,"a",0.903016098866858,0.00164511108705762,2,0.197785695411667,10.3,1,0.94,1.3,1,10
"5297",17,"9.4",24,"a",0.903016098866858,0.00182179596700654,2,0.178603667082312,10.3,1,0.94,1.3,1,10
"5298",18,"9.4",26,"o",0.903016098866858,0.00201745679760594,0,0.161281986691985,10.3,1,0.94,1.3,1,10
"5299",19,"9.4",26,"o",0.903339883885334,0.0022341315953697,0,0.145692451131133,10.6,1,0.94,1.3,1,10
"5300",20,"9.4",26,"o",0.903651456228047,0.00247319047373457,0,0.131655195626082,10.9,1,0.94,1.3,1,10
"5301",21,"9.4",26,"o",0.903951593111238,0.00273688539612162,0,0.119009923827569,11.2,1,0.94,1.3,1,10
"5302",22,"9.4",26,"o",0.904241003182327,0.00302769021812523,0,0.107613652910493,11.5,1,0.94,1.3,1,10
"5303",23,"9.4",26,"o",0.90452033416949,0.00334832219228035,0,0.0973387372917988,11.8,1,0.94,1.3,1,10
"5304",24,"9.4",26,"o",0.904790179508175,0.00370176552786367,0,0.0880711335873457,12.1,1,0.94,1.3,1,10
"5305",25,"9.4",26,"o",0.905051084102993,0.00409129719983906,0,0.0797088749314067,12.4,1,0.94,1.3,1,10
"5306",26,"9.4",26,"o",0.905385909983916,0.00452051521919781,0,0.0721672922635658,12.8,1,0.94,1.3,1,10
"5307",27,"9.4",26,"o",0.905706810261013,0.004992915362774,0,0.0653624080812085,13.2,1,0.94,1.3,1,10
"5308",28,"9.4",26,"o",0.906014759312489,0.00551272807735111,0,0.0592193064257807,13.6,1,0.94,1.3,1,10
"5309",29,"9.4",26,"o",0.906310637255117,0.00608458970528729,0,0.0536710873445554,14,1,0.94,1.3,1,10
"5310",30,"9.4",26,"o",0.906595241446381,0.00671358081343422,0,0.048657952389827,14.4,1,0.94,1.3,1,10
"5311",31,"9.4",26,"o",0.906936240333652,0.00740526809155029,0,0.0441296604027635,14.9,1,0.94,1.3,1,10
"5312",32,"9.4",26,"o",0.907262026337961,0.00816514740752445,0,0.0400371651186173,15.4,1,0.94,1.3,1,10
"5313",33,"9.4",26,"o",0.907573738688342,0.0089997676200358,0,0.036336679633186,15.9,1,0.94,1.3,1,10
"5314",34,"9.4",26,"o",0.907872398905995,0.00991629355984075,0,0.0329890685068592,16.4,1,0.94,1.3,1,10
"5315",35,"9.4",26,"o",0.908158926115141,0.01092256309564,0,0.0299593170287281,16.9,1,0.94,1.3,1,10
"5316",36,"9.4",26,"o",0.908487905721416,0.0120271494135545,0,0.0272176771842731,17.5,1,0.94,1.3,1,10
"5317",37,"9.4",26,"o",0.908801890651369,0.0132386455976031,0,0.0247354764842061,18.1,1,0.94,1.3,1,10
"5318",38,"9.4",26,"o",0.909102027215682,0.0145671413470701,0,0.0224870718159376,18.7,1,0.94,1.3,1,10
"5319",39,"9.4",26,"o",0.909389340898689,0.0160236595134268,0,0.0204495034174369,19.3,1,0.94,1.3,1,10
"5320",40,"9.4",26,"o",0.909664752381486,0.0176202411802976,0,0.0186021924625471,19.9,1,0.94,1.3,1,10
"5321",41,"9.4",26,"o",0.909929091029807,0.019370038395099,0,0.0169266760786071,20.5,1,0.94,1.3,1,10
"5322",42,"9.4",26,"o",0.91022448717035,0.0212874152349355,0,0.0154070750531487,21.2,1,0.94,1.3,1,10
"5323",43,"9.4",26,"o",0.910506899771985,0.0233869946754702,0,0.0140282481411967,21.9,1,0.94,1.3,1,10
"5324",44,"9.4",26,"o",0.910777286968434,0.0256856863812091,0,0.0127766097829592,22.6,1,0.94,1.3,1,10
"5325",45,"9.4",26,"o",0.911036509304996,0.028201939978878,0,0.0116399579774192,23.3,1,0.94,1.3,1,10
"5326",46,"9.4",26,"o",0.911285342256234,0.0309558834260028,0,0.0106073230893006,24,1,0.94,1.3,1,10
"5327",47,"9.4",26,"o",0.91152448682615,0.0339694736550461,0,0.00966883473557391,24.7,1,0.94,1.3,1,10
"5328",48,"9.4",26,"o",0.911754578569679,0.0372666605735682,0,0.00881560433959307,25.4,1,0.94,1.3,1,10
"5329",49,"9.4",26,"o",0.911976195306975,0.0408735655948452,0,0.00803962130495374,26.1,1,0.94,1.3,1,10
"5330",50,"9.4",26,"o",0.912219767563909,0.0448186759755138,0,0.00733390147810675,26.9,1,0.94,1.3,1,10
"5331",51,"9.4",26,"o",0.912453671066577,0.0491314456988829,0,0.0066918453269391,27.7,1,0.94,1.3,1,10
"5332",52,"9.4",26,"o",0.912678552077357,0.0538454140268323,0,0.0061075037037164,28.5,1,0.94,1.3,1,10
"5333",53,"9.4",26,"o",0.912894997073336,0.0589971287308924,0,0.00557550957572958,29.3,1,0.94,1.3,1,10
"5334",54,"9.4",26,"o",0.913103539729988,0.0646264125885586,0,0.00509101752939712,30.1,1,0.94,1.3,1,10
"5335",55,"9.4",26,"o",0.91330466692819,0.070776653223433,0,0.00464965006901161,30.9,1,0.94,1.3,1,10
"5336",56,"9.4",26,"o",0.91349882394246,0.0774951183173993,0,0.00424744986978609,31.7,1,0.94,1.3,1,10
"5337",57,"9.4",26,"o",0.913686418939611,0.084833298397635,0,0.00388083726115037,32.5,1,0.94,1.3,1,10
"5338",58,"9.4",26,"o",0.913867826893902,0.0928472795908352,0,0.00354657231437637,33.3,1,0.94,1.3,1,10
"5339",59,"9.4",26,"o",0.914021755592225,0.101598148942839,0,0.00324164425312107,34,1,0.94,1.3,1,10
"5340",60,"9.4",26,"o",NA,NA,NA,NA,34.7,1,0.94,1.3,1,10
"5341",1,"10",1,"a",0.902679246521921,0.000412035183531812,2,0.902679246521921,10,1,0.94,1.3,1,10
"5342",2,"10",3,"n",0.904859292927743,0.000456458022181643,0,0.816797704748372,10,1,0.94,1.3,1,10
"5343",3,"10",3,"n",0.90508587634064,0.000504451936062609,0,0.739272066395204,10.2,1,0.94,1.3,1,10
"5344",4,"10",3,"n",0.905306505262342,0.000557352566479286,0,0.669267810866312,10.4,1,0.94,1.3,1,10
"5345",5,"10",3,"n",0.905521445892094,0.000615650681000878,2,0.606036355784699,10.6,1,0.94,1.3,1,10
"5346",6,"10",5,"a",0.903339883885334,0.000679885257045852,2,0.547456811264841,10.6,1,0.94,1.3,1,10
"5347",7,"10",7,"n",0.905521445892094,0.000752635048196493,2,0.495733883300014,10.6,1,0.94,1.3,1,10
"5348",8,"10",9,"n",0.905521445892094,0.000831162035544082,2,0.448897662783531,10.6,1,0.94,1.3,1,10
"5349",9,"10",11,"a",0.903339883885334,0.000917882220586443,2,0.405507162575273,10.6,1,0.94,1.3,1,10
"5350",10,"10",13,"n",0.905521445892094,0.00101609841097524,2,0.367195432174761,10.6,1,0.94,1.3,1,10
"5351",11,"10",15,"n",0.905521445892094,0.00112211413168046,2,0.332503338667862,10.6,1,0.94,1.3,1,10
"5352",12,"10",17,"n",0.894663463504263,0.00123919111664438,1,0.29747858859932,10.6,1,0.94,1.3,1,10
"5353",13,"10",18,"n",0.90562686170107,0.00138509190013265,2,0.269404600616466,10.7,1,0.94,1.3,1,10
"5354",14,"10",20,"n",0.90562686170107,0.00152942890577581,2,0.243980042984121,10.7,1,0.94,1.3,1,10
"5355",15,"10",22,"a",0.90344505841333,0.00168880691425499,2,0.220422564185476,10.7,1,0.94,1.3,1,10
"5356",16,"10",24,"a",0.90344505841333,0.0018692967530543,2,0.199139676376163,10.7,1,0.94,1.3,1,10
"5357",17,"10",26,"o",0.90344505841333,0.00206907629373416,0,0.179911756556074,10.7,1,0.94,1.3,1,10
"5358",18,"10",26,"o",0.903752736134788,0.0022902071071903,0,0.162595742250368,11,1,0.94,1.3,1,10
"5359",19,"10",26,"o",0.90404922183053,0.00253410807582742,0,0.146994554254403,11.3,1,0.94,1.3,1,10
"5360",20,"10",26,"o",0.904335203045735,0.00280306427419552,0,0.132932350068273,11.6,1,0.94,1.3,1,10
"5361",21,"10",26,"o",0.904611308720388,0.00309958549081691,0,0.120252107166537,11.9,1,0.94,1.3,1,10
"5362",22,"10",26,"o",0.904878115511478,0.00342642797070646,0,0.10881350011914,12.2,1,0.94,1.3,1,10
"5363",23,"10",26,"o",0.905136153296923,0.00378661823285414,0,0.0984910329246127,12.5,1,0.94,1.3,1,10
"5364",24,"10",26,"o",0.905385909983916,0.00418347915842443,0,0.0891723934697063,12.8,1,0.94,1.3,1,10
"5365",25,"10",26,"o",0.905706810261013,0.00462065856370435,0,0.0807640440527876,13.2,1,0.94,1.3,1,10
"5366",26,"10",26,"o",0.906014759312489,0.00510171560084961,0,0.0731734159335896,13.6,1,0.94,1.3,1,10
"5367",27,"10",26,"o",0.906310637255117,0.00563094094043341,0,0.0663178452249053,14,1,0.94,1.3,1,10
"5368",28,"10",26,"o",0.906595241446381,0.00621303635747614,0,0.0601234429038768,14.4,1,0.94,1.3,1,10
"5369",29,"10",26,"o",0.906869296308001,0.00685315350603856,0,0.054524104357853,14.8,1,0.94,1.3,1,10
"5370",30,"10",26,"o",0.907198029683709,0.0075569363015583,0,0.0494641600437131,15.3,1,0.94,1.3,1,10
"5371",31,"10",26,"o",0.907512471513711,0.00832997433227781,0,0.0448893421326199,15.8,1,0.94,1.3,1,10
"5372",32,"10",26,"o",0.907813665551181,0.00917890893376219,0,0.0407511582255947,16.3,1,0.94,1.3,1,10
"5373",33,"10",26,"o",0.908102550295741,0.01011100546519,0,0.0370062307121678,16.8,1,0.94,1.3,1,10
"5374",34,"10",26,"o",0.908379972365075,0.0111342110666875,0,0.0336157188316546,17.3,1,0.94,1.3,1,10
"5375",35,"10",26,"o",0.908698821667984,0.0122572176901901,0,0.0305465640918468,17.9,1,0.94,1.3,1,10
"5376",36,"10",26,"o",0.909003454801613,0.0134887571084235,0,0.0277669322918076,18.5,1,0.94,1.3,1,10
"5377",37,"10",26,"o",0.9092949356047,0.0148390603326886,0,0.0252483309102193,19.1,1,0.94,1.3,1,10
"5378",38,"10",26,"o",0.909574218079459,0.0163193038382209,0,0.0229652308454742,19.7,1,0.94,1.3,1,10
"5379",39,"10",26,"o",0.909842160667752,0.0179416957009606,0,0.0208947352526799,20.3,1,0.94,1.3,1,10
"5380",40,"10",26,"o",0.910141457695178,0.0197195694776255,0,0.0190171648010289,21,1,0.94,1.3,1,10
"5381",41,"10",26,"o",0.910427477493894,0.0216664885561448,0,0.0173137493788864,21.7,1,0.94,1.3,1,10
"5382",42,"10",26,"o",0.91070120869479,0.0237981487726902,0,0.0157676524863905,22.4,1,0.94,1.3,1,10
"5383",43,"10",26,"o",0.910963538354615,0.02613167583998,0,0.0143637565005483,23.1,1,0.94,1.3,1,10
"5384",44,"10",26,"o",0.911215265095357,0.0286857538636278,0,0.0130884741874123,23.8,1,0.94,1.3,1,10
"5385",45,"10",26,"o",0.911457110214323,0.0314807652620107,0,0.0119295828599735,24.5,1,0.94,1.3,1,10
"5386",46,"10",26,"o",0.911689727126345,0.0345389430936671,0,0.0108760781423404,25.2,1,0.94,1.3,1,10
"5387",47,"10",26,"o",0.911945034171927,0.037884536883545,0,0.00991838545317316,26,1,0.94,1.3,1,10
"5388",48,"10",26,"o",0.912189863749323,0.0415425661240046,0,0.0090474506751433,26.8,1,0.94,1.3,1,10
"5389",49,"10",26,"o",0.912424939194141,0.0455415783214851,0,0.00825511963212961,27.6,1,0.94,1.3,1,10
"5390",50,"10",26,"o",0.912650914788882,0.0499126847209018,0,0.00753404248395475,28.4,1,0.94,1.3,1,10
"5391",51,"10",26,"o",0.912868384079884,0.0546897876418036,0,0.00687758918791697,29.2,1,0.94,1.3,1,10
"5392",52,"10",26,"o",0.913077886995944,0.0599098277425038,0,0.00627977460332938,30,1,0.94,1.3,1,10
"5393",53,"10",26,"o",0.913279915968085,0.0656130529451426,0,0.00573519202202717,30.8,1,0.94,1.3,1,10
"5394",54,"10",26,"o",0.91347492121256,0.071843310903856,0,0.00523895408046017,31.6,1,0.94,1.3,1,10
"5395",55,"10",26,"o",0.913663315309481,0.0786483670602473,0,0.00478664015390737,32.4,1,0.94,1.3,1,10
"5396",56,"10",26,"o",0.913845477185767,0.0860802505062898,0,0.00437424945556404,33.2,1,0.94,1.3,1,10
"5397",57,"10",26,"o",0.914021755592225,0.0941956300657942,0,0.00399815916677298,34,1,0.94,1.3,1,10
"5398",58,"10",26,"o",0.914192472149215,0.103056223212939,0,0.00365508701271823,34.8,1,0.94,1.3,1,10
"5399",59,"10",26,"o",0.914357924022987,0.112729240671452,0,0.00334205777307242,35.6,1,0.94,1.3,1,10
"5400",60,"10",26,"o",NA,NA,NA,NA,36.4,1,0.94,1.3,1,10
"5401",1,"7.1",1,"a",0.898505281250929,0.000483077792015105,2,0.898505281250929,7.1,0.7,1,1.3,1,1
"5402",2,"7.1",3,"n",0.927821525412459,0.000537646024008394,0,0.833652540641387,7.1,0.7,1,1.3,1,1
"5403",3,"7.1",3,"n",0.92808020620868,0.000579471384617193,0,0.773696421824848,7.3,0.7,1,1.3,1,1
"5404",4,"7.1",3,"n",0.928329418915195,0.0006243764070612,0,0.718245149689427,7.5,0.7,1,1.3,1,1
"5405",5,"7.1",3,"n",0.928569748434476,0.00067258065331035,0,0.666940717961394,7.7,0.7,1,1.3,1,1
"5406",6,"7.1",3,"n",0.928801729551256,0.000724318937208851,0,0.619455692350699,7.9,0.7,1,1.3,1,1
"5407",7,"7.1",3,"n",0.929025852366076,0.000779842364805674,0,0.575490352589126,8.1,0.7,1,1.3,1,1
"5408",8,"7.1",3,"n",0.929242567022212,0.000839419444377725,0,0.534770132536437,8.3,0.7,1,1.3,1,1
"5409",9,"7.1",3,"n",0.929452287832423,0.000903337270770615,0,0.49704332315044,8.5,0.7,1,1.3,1,1
"5410",10,"7.1",3,"n",0.929655396893883,0.000971902788982626,0,0.462079007856877,8.7,0.7,1,1.3,1,1
"5411",11,"7.1",3,"n",0.929852247264879,0.00104544414223797,0,0.429665203869643,8.9,0.7,1,1.3,1,1
"5412",12,"7.1",3,"n",0.93004316576495,0.00112431211013696,0,0.399607186425965,9.1,0.7,1,1.3,1,1
"5413",13,"7.1",3,"n",0.930228455450273,0.00120888164283453,0,0.371725975815855,9.3,0.7,1,1.3,1,1
"5414",14,"7.1",3,"n",0.930408397808045,0.00129955349758611,0,0.345856969582462,9.5,0.7,1,1.3,1,1
"5415",15,"7.1",3,"n",0.930583254706917,0.00139675598441259,0,0.321848704417118,9.7,0.7,1,1.3,1,1
"5416",16,"7.1",3,"n",0.930753270135023,0.00150094682807557,0,0.299561734124953,9.9,0.7,1,1.3,1,1
"5417",17,"7.1",3,"n",0.930918671752491,0.00161261515402232,0,0.278867611639474,10.1,0.7,1,1.3,1,1
"5418",18,"7.1",3,"n",0.931079672281479,0.00173228360645781,0,0.2596479644552,10.3,0.7,1,1.3,1,1
"5419",19,"7.1",3,"n",0.931236470753526,0.00186051060723203,0,0.241793654057598,10.5,0.7,1,1.3,1,1
"5420",20,"7.1",3,"n",0.931389253631264,0.00199789276479535,0,0.225204010985482,10.7,0.7,1,1.3,1,1
"5421",21,"7.1",3,"n",0.931538195819241,0.00214506744307608,0,0.209786138084673,10.9,0.7,1,1.3,1,1
"5422",22,"7.1",3,"n",0.931683461576615,0.00230271550077407,0,0.195454275321517,11.1,0.7,1,1.3,1,1
"5423",23,"7.1",3,"n",0.931825205342833,0.00247156421224583,0,0.182129220236608,11.3,0.7,1,1.3,1,1
"5424",24,"7.1",3,"n",0.931963572485956,0.00265239038188122,0,0.16973779874579,11.5,0.7,1,1.3,1,1
"5425",25,"7.1",3,"n",0.932098699982083,0.00284602366464403,0,0.158212381548772,11.7,0.7,1,1.3,1,1
"5426",26,"7.1",3,"n",0.932295597531534,0.00305335010626958,0,0.147500706792899,12,0.7,1,1.3,1,1
"5427",27,"7.1",3,"n",0.932485901067277,0.00327508798105882,0,0.137542329481837,12.3,0.7,1,1.3,1,1
"5428",28,"7.1",3,"n",0.932669984030589,0.00351221179570685,0,0.128281602241355,12.6,0.7,1,1.3,1,1
"5429",29,"7.1",3,"n",0.932848190470025,0.00376576051105303,0,0.119667260521443,12.9,0.7,1,1.3,1,1
"5430",30,"7.1",3,"n",0.933020837974217,0.00403684173858515,0,0.111652047689796,13.2,0.7,1,1.3,1,1
"5431",31,"7.1",3,"n",0.93318822025298,0.00432663620605728,0,0.104192375671242,13.5,0.7,1,1.3,1,1
