"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","N","yn","ya","iter_id"
"20",20,"7.1",26,"o",0.900618184497426,0.00130598255964255,0,0.117541375929378,8.4,0,1,1,3
"21",21,"7.1",26,"o",0.900903897115042,0.00145009570328777,0,0.105893483647041,8.6,0,1,1,3
"22",22,"7.1",26,"o",0.901180731037745,0.00160960087744253,0,0.0954291670051737,8.8,0,1,1,3
"23",23,"7.1",26,"o",0.901449154089272,0.00178610219016668,0,0.0860245418722577,9,0,1,1,3
"24",24,"7.1",26,"o",0.901836957959405,0.00198136764793037,0,0.0775801111519284,9.3,0,1,1,3
"25",25,"7.1",26,"o",0.902208140147447,0.00219703531823937,0,0.0699934077948135,9.6,0,1,1,3
"26",26,"7.1",26,"o",0.902563898421186,0.00243517567673499,0,0.0631735230030707,9.9,0,1,1,3
"27",27,"7.1",26,"o",0.902905311302148,0.00269806457027002,0,0.057039709453141,10.2,0,1,1,3
"28",28,"7.1",26,"o",0.903233353029144,0.00298820323293805,0,0.0515201680251687,10.5,0,1,1,3
"29",29,"7.1",26,"o",0.903548906277751,0.00330834022339478,0,0.0465509914703871,10.8,0,1,1,3
"30",30,"7.1",26,"o",0.90385277302424,0.0036614954657228,0,0.0420752427275371,11.1,0,1,1,3
"31",31,"7.1",26,"o",0.904241003182327,0.0040509865931723,0,0.0380461596930881,11.5,0,1,1,3
"32",32,"7.1",26,"o",0.904611308720388,0.00447998551151244,0,0.0344169863117493,11.9,0,1,1,3
"33",33,"7.1",26,"o",0.904965077525625,0.00495238724999975,0,0.0311461706858106,12.3,0,1,1,3
"34",34,"7.1",26,"o",0.905303549355658,0.00547246227836844,0,0.0281967388707014,12.7,0,1,1,3
"35",35,"7.1",26,"o",0.905627835723606,0.00604489210526504,0,0.025535751597937,13.1,0,1,1,3
"36",36,"7.1",26,"o",0.905938936599268,0.00667480820135692,0,0.0231338316478981,13.5,0,1,1,3
"37",37,"7.1",26,"o",0.906310637255117,0.00736783455451529,0,0.0209664377029591,14,0,1,1,3
"38",38,"7.1",26,"o",0.906664717340745,0.00812948039187729,0,0.0190095293135958,14.5,0,1,1,3
"39",39,"7.1",26,"o",0.907002576277466,0.00896635794510801,0,0.0172416920612534,15,0,1,1,3
"40",40,"7.1",26,"o",0.9073254604215,0.00988570284100832,0,0.0156438261879224,15.5,0,1,1,3
"41",41,"7.1",26,"o",0.907634484104337,0.010895431983597,0,0.0141988761114929,16,0,1,1,3
"42",42,"7.1",26,"o",0.907930647225932,0.0120042067312468,0,0.0128915947777886,16.5,0,1,1,3
"43",43,"7.1",26,"o",0.908214850051089,0.0132215018492042,0,0.0117083378180286,17,0,1,1,3
"44",44,"7.1",26,"o",0.908541245261571,0.0145576807607368,0,0.0106375078211349,17.6,0,1,1,3
"45",45,"7.1",26,"o",0.908852846007273,0.0160231369094814,0,0.00966792925766307,18.2,0,1,1,3
"46",46,"7.1",26,"o",0.909150777224254,0.017630067375454,0,0.00878960539875348,18.8,0,1,1,3
"47",47,"7.1",26,"o",0.9094360458919,0.0193917970672375,0,0.00799358397879247,19.4,0,1,1,3
"48",48,"7.1",26,"o",0.909709556596554,0.0213228815317295,0,0.00727183973696461,20,0,1,1,3
"49",49,"7.1",26,"o",0.909972124644679,0.0234392190090908,0,0.00661717145552129,20.6,0,1,1,3
"50",50,"7.1",26,"o",0.91022448717035,0.0257581725574762,0,0.00602311149462014,21.2,0,1,1,3
"51",51,"7.1",26,"o",0.910467312590964,0.0282987031447062,0,0.00548384613594255,21.8,0,1,1,3
"52",52,"7.1",26,"o",0.91070120869479,0.0310815146830204,0,0.00499414530429913,22.4,0,1,1,3
"53",53,"7.1",26,"o",0.910926729589099,0.0341292120689795,0,0.00454930044913797,23,0,1,1,3
"54",54,"7.1",26,"o",0.911144381694449,0.0374664733840607,0,0.00414506954487209,23.6,0,1,1,3
"55",55,"7.1",26,"o",0.911354628936667,0.041120237513164,0,0.00377762831698358,24.2,0,1,1,3
"56",56,"7.1",26,"o",0.91155789726081,0.0451199085488176,0,0.00344352692526245,24.8,0,1,1,3
"57",57,"7.1",26,"o",0.911754578569679,0.0494975784691251,0,0.003139651440536,25.4,0,1,1,3
"58",58,"7.1",26,"o",0.911945034171927,0.0542882697082528,0,0.00286318954022755,26,0,1,1,3
"59",59,"7.1",26,"o",0.912129597810564,0.0595301993804354,0,0.00261159992378317,26.6,0,1,1,3
"60",60,"7.1",26,"o",NA,NA,NA,NA,27.2,0,1,1,3
"61",1,"7.6",1,"a",0.888587830509578,0.000191764804835414,1,0.888587830509578,7.6,0,1,1,3
"62",2,"7.6",2,"a",0.899540576564082,0.000215808497765992,2,0.799320809384413,7.7,0,1,1,3
"63",3,"7.6",4,"a",0.899540576564082,0.000239909686553887,2,0.719021501733324,7.7,0,1,1,3
"64",4,"7.6",6,"a",0.899540576564082,0.000266702462128229,2,0.646789016231167,7.7,0,1,1,3
"65",5,"7.6",8,"a",0.899540576564082,0.00029648741710678,2,0.581812964575899,7.7,0,1,1,3
"66",6,"7.6",10,"a",0.899540576564082,0.000329598713867088,2,0.523364369607063,7.7,0,1,1,3
"67",7,"7.6",12,"a",0.899540576564082,0.000366407833569927,2,0.470787486789435,7.7,0,1,1,3
"68",8,"7.6",14,"a",0.899540576564082,0.000407327743868399,2,0.423492447305723,7.7,0,1,1,3
"69",9,"7.6",16,"a",0.899540576564082,0.000452817532060913,2,0.380948640219925,7.7,0,1,1,3
"70",10,"7.6",18,"a",0.899540576564082,0.000503387555668152,2,0.342678759464734,7.7,0,1,1,3
"71",11,"7.6",20,"a",0.899540576564082,0.000559605168219214,2,0.308253448865172,7.7,0,1,1,3
"72",12,"7.6",22,"a",0.899540576564082,0.000622101084485484,2,0.277286485120043,7.7,0,1,1,3
"73",13,"7.6",24,"a",0.899540576564082,0.000691576456574849,2,0.249430444698312,7.7,0,1,1,3
"74",14,"7.6",26,"o",0.899540576564082,0.000768810740274128,0,0.224372806036555,7.7,0,1,1,3
"75",15,"7.6",26,"o",0.89986163498859,0.000854670439893557,0,0.201904480087032,7.9,0,1,1,3
"76",16,"7.6",26,"o",0.900171850281655,0.000949779840213317,0,0.181748729420099,8.1,0,1,1,3
"77",17,"7.6",26,"o",0.900471842216336,0.00105510946594935,0,0.163659613201395,8.3,0,1,1,3
"78",18,"7.6",26,"o",0.90076218131879,0.00117172954942423,0,0.147418390181078,8.5,0,1,1,3
"79",19,"7.6",26,"o",0.901043393829497,0.00130082009849561,0,0.13283036660164,8.7,0,1,1,3
"80",20,"7.6",26,"o",0.901315966063794,0.00144368196626694,0,0.119722130196165,8.9,0,1,1,3
"81",21,"7.6",26,"o",0.901580348256196,0.00160174902101397,0,0.107939119836232,9.1,0,1,1,3
"82",22,"7.6",26,"o",0.901836957959405,0.00177660152432561,0,0.097343487477923,9.3,0,1,1,3
"83",23,"7.6",26,"o",0.902208140147447,0.0019699808359435,0,0.0878240867929231,9.6,0,1,1,3
"84",24,"7.6",26,"o",0.902563898421186,0.00218351037668708,0,0.0792668501511013,9.9,0,1,1,3
"85",25,"7.6",26,"o",0.902905311302148,0.00241923079408183,0,0.0715704600116208,10.2,0,1,1,3
"86",26,"7.6",26,"o",0.903233353029144,0.00267938483005806,0,0.0646448265741345,10.5,0,1,1,3
"87",27,"7.6",26,"o",0.903548906277751,0.0029664369911411,0,0.0584097623475742,10.8,0,1,1,3
"88",28,"7.6",26,"o",0.90385277302424,0.0032830951047925,0,0.0527938256695417,11.1,0,1,1,3
"89",29,"7.6",26,"o",0.904145683866642,0.00363233394063444,0,0.0477333096139241,11.4,0,1,1,3
"90",30,"7.6",26,"o",0.90452033416949,0.00401742109203077,0,0.0431757491630024,11.8,0,1,1,3
"91",31,"7.6",26,"o",0.904878115511478,0.00444149339740325,0,0.0390687905384138,12.2,0,1,1,3
"92",32,"7.6",26,"o",0.905220302679012,0.00490838856777161,0,0.0353658623964859,12.6,0,1,1,3
"93",33,"7.6",26,"o",0.905548037567351,0.00542231383150064,0,0.0320254872900148,13,0,1,1,3
"94",34,"7.6",26,"o",0.905862346617165,0.00598788093679387,0,0.029010683068091,13.4,0,1,1,3
"95",35,"7.6",26,"o",0.906164155520456,0.00661014442111973,0,0.0262884411234683,13.8,0,1,1,3
"96",36,"7.6",26,"o",0.906525106533149,0.00729464344936838,0,0.0238311318900425,14.3,0,1,1,3
"97",37,"7.6",26,"o",0.906869296308001,0.00804681899794866,0,0.021611721807346,14.8,0,1,1,3
"98",38,"7.6",26,"o",0.907198029683709,0.00887318495698163,0,0.0196061114416967,15.3,0,1,1,3
"99",39,"7.6",26,"o",0.907512471513711,0.00978086885845114,0,0.0177927906512274,15.8,0,1,1,3
"100",40,"7.6",26,"o",0.907813665551181,0.0107776688094841,0,0.0161525385014756,16.3,0,1,1,3
"101",41,"7.6",26,"o",0.908102550295741,0.0118721156317254,0,0.0146681614069401,16.8,0,1,1,3
"102",42,"7.6",26,"o",0.908434149976338,0.0130735406787031,0,0.0133250587394294,17.4,0,1,1,3
"103",43,"7.6",26,"o",0.908750550889645,0.0143912915196369,0,0.0121091544700933,18,0,1,1,3
"104",44,"7.6",26,"o",0.909052921251075,0.0158363497062513,0,0.0110078622449188,18.6,0,1,1,3
"105",45,"7.6",26,"o",0.9093423054937,0.0174207126296417,0,0.0100099148323516,19.2,0,1,1,3
"106",46,"7.6",26,"o",0.909619640766994,0.0191574861571888,0,0.00910521513391183,19.8,0,1,1,3
"107",47,"7.6",26,"o",0.90988577081223,0.0210609856016688,0,0.00828470569053055,20.4,0,1,1,3
"108",48,"7.6",26,"o",0.910141457695178,0.0231468457660001,0,0.00754025411375501,21,0,1,1,3
"109",49,"7.6",26,"o",0.910387391777786,0.0254321408724932,0,0.00686455227596315,21.6,0,1,1,3
"110",50,"7.6",26,"o",0.910624200233944,0.0279355152566754,0,0.00625102742626304,22.2,0,1,1,3
"111",51,"7.6",26,"o",0.910852454354861,0.0306773257832359,0,0.00569376367345124,22.8,0,1,1,3
"112",52,"7.6",26,"o",0.911072675842958,0.0336797970259235,0,0.00518743250558865,23.4,0,1,1,3
"113",53,"7.6",26,"o",0.911285342256234,0.0369671903448994,0,0.00472723120628647,24,0,1,1,3
"114",54,"7.6",26,"o",0.911490891735878,0.0405659880947641,0,0.00430882818765972,24.6,0,1,1,3
"115",55,"7.6",26,"o",0.911689727126345,0.0445050943049016,0,0.00392831439464179,25.2,0,1,1,3
"116",56,"7.6",26,"o",0.911882219578442,0.0488160532917071,0,0.00358216004938791,25.8,0,1,1,3
"117",57,"7.6",26,"o",0.912068711710574,0.053533287790472,0,0.00326717610138631,26.4,0,1,1,3
"118",58,"7.6",26,"o",0.912249520391051,0.0586943583341116,0,0.00298047983152277,27,0,1,1,3
"119",59,"7.6",26,"o",0.912424939194141,0.0643402457574889,0,0.00271946412904653,27.6,0,1,1,3
"120",60,"7.6",26,"o",NA,NA,NA,NA,28.2,0,1,1,3
"121",1,"8.2",1,"a",0.889524347486012,0.000246115293391646,1,0.889524347486012,8.2,0,1,1,3
"122",2,"8.2",2,"a",0.900471842216336,0.000276681907681584,2,0.800991627877013,8.3,0,1,1,3
"123",3,"8.2",4,"a",0.900471842216336,0.000307263253230201,2,0.721270406754276,8.3,0,1,1,3
"124",4,"8.2",6,"a",0.900471842216336,0.000341224721112803,2,0.649483691906148,8.3,0,1,1,3
"125",5,"8.2",8,"a",0.900471842216336,0.000378939912516249,2,0.584841776540196,8.3,0,1,1,3
"126",6,"8.2",10,"a",0.900471842216336,0.000420823722353785,2,0.526633551926225,8.3,0,1,1,3
"127",7,"8.2",12,"a",0.900471842216336,0.000467336903415003,2,0.47421868467594,8.3,0,1,1,3
"128",8,"8.2",14,"a",0.900471842216336,0.000518991134986236,2,0.427020572603551,8.3,0,1,1,3
"129",9,"8.2",16,"a",0.900471842216336,0.00057635465169998,2,0.384520001676594,8.3,0,1,1,3
"130",10,"8.2",18,"a",0.900471842216336,0.000640058494534816,2,0.346249434278751,8.3,0,1,1,3
"131",11,"8.2",20,"a",0.900471842216336,0.000710803452731445,2,0.311787865951351,8.3,0,1,1,3
"132",12,"8.2",22,"a",0.900471842216336,0.000789367772991037,2,0.280756194033913,8.3,0,1,1,3
"133",13,"8.2",24,"a",0.900471842216336,0.000876615720762753,2,0.252813047255365,8.3,0,1,1,3
"134",14,"8.2",26,"o",0.900471842216336,0.000973507087800918,0,0.227651030398364,8.3,0,1,1,3
"135",15,"8.2",26,"o",0.90076218131879,0.00108110775058198,0,0.2050594387211,8.5,0,1,1,3
"136",16,"8.2",26,"o",0.901043393829497,0.00120021441064405,0,0.184767452602032,8.7,0,1,1,3
"137",17,"8.2",26,"o",0.901315966063794,0.00133202731285012,0,0.166533855039147,8.9,0,1,1,3
"138",18,"8.2",26,"o",0.901580348256196,0.00147786942981529,0,0.150143651022641,9.1,0,1,1,3
"139",19,"8.2",26,"o",0.901836957959405,0.00163919880537961,0,0.135405093495177,9.3,0,1,1,3
"140",20,"8.2",26,"o",0.902086183057953,0.00181762212217233,0,0.122147063957669,9.5,0,1,1,3
"141",21,"8.2",26,"o",0.902328384447243,0.00201490961319331,0,0.110216762885898,9.7,0,1,1,3
"142",22,"8.2",26,"o",0.902679246521921,0.00223301144896115,0,0.0994903844759275,10,0,1,1,3
"143",23,"8.2",26,"o",0.903016098866858,0.00247375959685024,0,0.0898414188642159,10.3,0,1,1,3
"144",24,"8.2",26,"o",0.903339883885334,0.0027394413011622,0,0.0811573368848944,10.6,0,1,1,3
"145",25,"8.2",26,"o",0.903651456228047,0.00303256985552288,0,0.073337945659625,10.9,0,1,1,3
"146",26,"8.2",26,"o",0.903951593111238,0.00335590656621216,0,0.0662939528145234,11.2,0,1,1,3
"147",27,"8.2",26,"o",0.904241003182327,0.00371248481864138,0,0.0599457103979265,11.5,0,1,1,3
"148",28,"8.2",26,"o",0.904611308720388,0.0041056364460093,0,0.0542275675352417,11.9,0,1,1,3
"149",29,"8.2",26,"o",0.904965077525625,0.00453856413957162,0,0.049074054858556,12.3,0,1,1,3
"150",30,"8.2",26,"o",0.905303549355658,0.00501518152720441,0,0.044426916044725,12.7,0,1,1,3
"151",31,"8.2",26,"o",0.905627835723606,0.00553977892914915,0,0.0402342518254587,13.1,0,1,1,3
"152",32,"8.2",26,"o",0.905938936599268,0.0061170590286934,0,0.0364497753136232,13.5,0,1,1,3
"153",33,"8.2",26,"o",0.906237754513756,0.00675217587142875,0,0.0330321625327488,13.9,0,1,1,3
"154",34,"8.2",26,"o",0.906595241446381,0.0074507775004934,0,0.0299468013668735,14.4,0,1,1,3
"155",35,"8.2",26,"o",0.906936240333652,0.00821841673093986,0,0.0271598394416909,14.9,0,1,1,3
"156",36,"8.2",26,"o",0.907262026337961,0.00906173594729922,0,0.0246410909668822,15.4,0,1,1,3
"157",37,"8.2",26,"o",0.907573738688342,0.00998800311733058,0,0.0223636070541728,15.9,0,1,1,3
"158",38,"8.2",26,"o",0.907872398905995,0.0110051698187803,0,0.0203033015844629,16.4,0,1,1,3
"159",39,"8.2",26,"o",0.908158926115141,0.0121219345714682,0,0.0184386245635377,16.9,0,1,1,3
"160",40,"8.2",26,"o",0.908487905721416,0.0133478119554719,0,0.0167512674141118,17.5,0,1,1,3
"161",41,"8.2",26,"o",0.908801890651369,0.0146923386336911,0,0.0152235834967515,18.1,0,1,1,3
"162",42,"8.2",26,"o",0.909102027215682,0.0161667122227933,0,0.013839790618384,18.7,0,1,1,3
"163",43,"8.2",26,"o",0.909389340898689,0.0177831659580688,0,0.0125857580686281,19.3,0,1,1,3
"164",44,"8.2",26,"o",0.909664752381486,0.0195550631157551,0,0.0114488204970318,19.9,0,1,1,3
"165",45,"8.2",26,"o",0.909929091029807,0.0214969999272372,0,0.0104176148282276,20.5,0,1,1,3
"166",46,"8.2",26,"o",0.910183106309049,0.0236249177426651,0,0.00948193702468742,21.1,0,1,1,3
"167",47,"8.2",26,"o",0.910467312590964,0.0259562252681972,0,0.00863299372102392,21.8,0,1,1,3
"168",48,"8.2",26,"o",0.910739362885267,0.0285086843967327,0,0.00786240720127783,22.5,0,1,1,3
"169",49,"8.2",26,"o",0.911000130862483,0.0313027915104227,0,0.00716265398925824,23.2,0,1,1,3
"170",50,"8.2",26,"o",0.911250403460448,0.0343609078088573,0,0.00652697133755916,23.9,0,1,1,3
"171",51,"8.2",26,"o",0.911490891735878,0.0377074267164905,0,0.00594927492480631,24.6,0,1,1,3
"172",52,"8.2",26,"o",0.911722240093362,0.041368956133702,0,0.00542408626137568,25.3,0,1,1,3
"173",53,"8.2",26,"o",0.911945034171927,0.0453745168369105,0,0.00494646853098172,26,0,1,1,3
"174",54,"8.2",26,"o",0.912159807614681,0.0497557584466831,0,0.00451196978359236,26.7,0,1,1,3
"175",55,"8.2",26,"o",0.912367047904446,0.0545471945061858,0,0.00411657255169023,27.4,0,1,1,3
"176",56,"8.2",26,"o",0.912567201414458,0.0597864583464205,0,0.00375664909291553,28.1,0,1,1,3
"177",57,"8.2",26,"o",0.912760677796302,0.0655145815604078,0,0.00342892157229244,28.8,0,1,1,3
"178",58,"8.2",26,"o",0.912947853805869,0.0717762970668073,0,0.00313042659029303,29.5,0,1,1,3
"179",59,"8.2",26,"o",0.913129076650707,0.0786203689154736,0,0.00285848354191709,30.2,0,1,1,3
"180",60,"8.2",26,"o",NA,NA,NA,NA,30.9,0,1,1,3
"181",1,"8.8",1,"a",0.901180731037745,0.000290674143375371,0,0.901180731037745,8.8,0,1,1,3
"182",2,"8.8",1,"a",0.901449154089272,0.000322548112009284,0,0.812368607675527,9,0,1,1,3
"183",3,"8.8",1,"a",0.901709599763735,0.000357810654706479,0,0.732520572087722,9.2,0,1,1,3
"184",4,"8.8",1,"a",0.901962470425049,0.000396813624697167,0,0.660706064837412,9.4,0,1,1,3
"185",5,"8.8",1,"a",0.902208140147447,0.000439944717999374,0,0.5960943899411,9.6,0,1,1,3
"186",6,"8.8",1,"a",0.891624010839804,0.000487631066959199,1,0.53149207079839,9.8,0,1,1,3
"187",7,"8.8",2,"a",0.902563898421186,0.000546902125818604,2,0.479705555399744,9.9,0,1,1,3
"188",8,"8.8",4,"a",0.902563898421186,0.000605942833272276,2,0.432964916175893,9.9,0,1,1,3
"189",9,"8.8",6,"a",0.902563898421186,0.000671357268257931,2,0.390778502623316,9.9,0,1,1,3
"190",10,"8.8",8,"a",0.902563898421186,0.000743833505231381,2,0.352702568746893,9.9,0,1,1,3
"191",11,"8.8",10,"a",0.902563898421186,0.000824133899585985,2,0.318336605431362,9.9,0,1,1,3
"192",12,"8.8",12,"a",0.902563898421186,0.000913103106636112,2,0.287319127608297,9.9,0,1,1,3
"193",13,"8.8",14,"a",0.902563898421186,0.00101167696628833,2,0.259323871905119,9.9,0,1,1,3
"194",14,"8.8",16,"a",0.902563898421186,0.00112089234685545,2,0.23405636478036,9.9,0,1,1,3
"195",15,"8.8",18,"a",0.902563898421186,0.00124189805155754,2,0.211250825046453,9.9,0,1,1,3
"196",16,"8.8",20,"a",0.902563898421186,0.00137596690243199,2,0.190667368198619,9.9,0,1,1,3
"197",17,"8.8",22,"a",0.902563898421186,0.00152450912875965,2,0.172089483143053,9.9,0,1,1,3
"198",18,"8.8",24,"a",0.902563898421186,0.00168908720083575,2,0.155321754782881,9.9,0,1,1,3
"199",19,"8.8",26,"o",0.902563898421186,0.00187143226511763,0,0.140187808506456,9.9,0,1,1,3
"200",20,"8.8",26,"o",0.902905311302148,0.00207346235362531,0,0.126576316880288,10.2,0,1,1,3
"201",21,"8.8",26,"o",0.903233353029144,0.00229643388699864,0,0.114327951109862,10.5,0,1,1,3
"202",22,"8.8",26,"o",0.903548906277751,0.00254245913229086,0,0.103300895182292,10.8,0,1,1,3
"203",23,"8.8",26,"o",0.90385277302424,0.00281385890085877,0,0.0933688005664009,11.1,0,1,1,3
"204",24,"8.8",26,"o",0.904145683866642,0.00311318279352484,0,0.0844189980399167,11.4,0,1,1,3
"205",25,"8.8",26,"o",0.904428306056304,0.00344323138303453,0,0.0763509313962123,11.7,0,1,1,3
"206",26,"8.8",26,"o",0.904701250446272,0.00380708051702682,0,0.0690747831068908,12,0,1,1,3
"207",27,"8.8",26,"o",0.905051084102993,0.00420810794187458,0,0.0625162073350706,12.4,0,1,1,3
"208",28,"8.8",26,"o",0.905385909983916,0.00464958057704034,0,0.0566012932668061,12.8,0,1,1,3
"209",29,"8.8",26,"o",0.905706810261013,0.00513546823047306,0,0.0512641767813271,13.2,0,1,1,3
"210",30,"8.8",26,"o",0.906014759312489,0.00567012213256195,0,0.0464461007878869,13.6,0,1,1,3
"211",31,"8.8",26,"o",0.906310637255117,0.00625831099800694,0,0.0420945952030851,14,0,1,1,3
"212",32,"8.8",26,"o",0.906595241446381,0.00690526044906752,0,0.0381627597017286,14.4,0,1,1,3
"213",33,"8.8",26,"o",0.906936240333652,0.0076166961102188,0,0.0346111898046424,14.9,0,1,1,3
"214",34,"8.8",26,"o",0.907262026337961,0.0083982707620292,0,0.0314014181961276,15.4,0,1,1,3
"215",35,"8.8",26,"o",0.907573738688342,0.00925672023982715,0,0.0284991025123757,15.9,0,1,1,3
"216",36,"8.8",26,"o",0.907872398905995,0.0101994139376546,0,0.0258735485645784,16.4,0,1,1,3
"217",37,"8.8",26,"o",0.908158926115141,0.011234413503423,0,0.0234972940791955,16.9,0,1,1,3
"218",38,"8.8",26,"o",0.908487905721416,0.0123705368965329,0,0.0213470074881285,17.5,0,1,1,3
"219",39,"8.8",26,"o",0.908801890651369,0.0136166225423878,0,0.0194002007649601,18.1,0,1,1,3
"220",40,"8.8",26,"o",0.909102027215682,0.0149830482115616,0,0.0176367618438165,18.7,0,1,1,3
"221",41,"8.8",26,"o",0.909389340898689,0.0164811514692694,0,0.0160386832287354,19.3,0,1,1,3
"222",42,"8.8",26,"o",0.909664752381486,0.018123317184455,0,0.0145898248077927,19.9,0,1,1,3
"223",43,"8.8",26,"o",0.909929091029807,0.0199230729090123,0,0.013275706025639,20.5,0,1,1,3
"224",44,"8.8",26,"o",0.91022448717035,0.0218951928292176,0,0.0120838727090115,21.2,0,1,1,3
"225",45,"8.8",26,"o",0.910506899771985,0.0240547174217253,0,0.0110024494775214,21.9,0,1,1,3
"226",46,"8.8",26,"o",0.910777286968434,0.0264190391393511,0,0.0100207810851442,22.6,0,1,1,3
"227",47,"8.8",26,"o",0.911036509304996,0.029007134364635,0,0.0091292974203193,23.3,0,1,1,3
"228",48,"8.8",26,"o",0.911285342256234,0.0318397057289875,0,0.00831939492423464,24,0,1,1,3
"229",49,"8.8",26,"o",0.91152448682615,0.0349393370578705,0,0.00758333218901706,24.7,0,1,1,3
"230",50,"8.8",26,"o",0.911754578569679,0.0383306620533325,0,0.00691413784415113,25.4,0,1,1,3
"231",51,"8.8",26,"o",0.911976195306975,0.0420405479218585,0,0.00630552912493692,26.1,0,1,1,3
"232",52,"8.8",26,"o",0.912189863749323,0.046098295260555,0,0.00575183975334359,26.8,0,1,1,3
"233",53,"8.8",26,"o",0.912396065214194,0.0505358556288707,0,0.00524795595869328,27.5,0,1,1,3
"234",54,"8.8",26,"o",0.91259524057433,0.0553880683571415,0,0.00478925963064718,28.2,0,1,1,3
"235",55,"8.8",26,"o",0.912787794559687,0.0606929182780788,0,0.00437157773583218,28.9,0,1,1,3
"236",56,"8.8",26,"o",0.912974099510259,0.0664918162138178,0,0.00399113724681048,29.6,0,1,1,3
"237",57,"8.8",26,"o",0.913154498661025,0.0728299042103009,0,0.00364452493169857,30.3,0,1,1,3
"238",58,"8.8",26,"o",0.913329309026636,0.0797563876836753,0,0.0033286514375986,31,0,1,1,3
"239",59,"8.8",26,"o",0.91349882394246,0.0873248968312143,0,0.0030407191735607,31.7,0,1,1,3
"240",60,"8.8",26,"o",NA,NA,NA,NA,32.4,0,1,1,3
"241",1,"9.4",1,"a",0.901962470425049,0.00035075423306995,0,0.901962470425049,9.4,0,1,1,3
"242",2,"9.4",1,"a",0.902208140147447,0.000388878966222018,0,0.81375788292498,9.6,0,1,1,3
"243",3,"9.4",1,"a",0.902446957243836,0.000431030212339321,0,0.734373325378834,9.8,0,1,1,3
"244",4,"9.4",1,"a",0.902679246521921,0.00047762387459949,0,0.662903560018763,10,0,1,1,3
"245",5,"9.4",1,"a",0.892077141251765,0.000529118041031523,1,0.591361112747156,10.2,0,1,1,3
"246",6,"9.4",2,"a",0.903016098866858,0.000593130365709251,2,0.534008605054501,10.3,0,1,1,3
"247",7,"9.4",4,"a",0.903016098866858,0.000656832548670545,2,0.482218367297648,10.3,0,1,1,3
"248",8,"9.4",6,"a",0.903016098866858,0.000727376344114757,2,0.435450948839068,10.3,0,1,1,3
"249",9,"9.4",8,"a",0.903016098866858,0.000805496541011283,2,0.393219217068527,10.3,0,1,1,3
"250",10,"9.4",10,"a",0.903016098866858,0.000892006844642143,2,0.355083283396701,10.3,0,1,1,3
"251",11,"9.4",12,"a",0.903016098866858,0.000987808352211516,2,0.320645921345724,10.3,0,1,1,3
"252",12,"9.4",14,"a",0.903016098866858,0.00109389893873549,2,0.289548429011185,10.3,0,1,1,3
"253",13,"9.4",16,"a",0.903016098866858,0.00121138365097605,2,0.261466892798708,10.3,0,1,1,3
"254",14,"9.4",18,"a",0.903016098866858,0.00134148621768333,2,0.236108813517928,10.3,0,1,1,3
"255",15,"9.4",20,"a",0.903016098866858,0.00148556179603739,2,0.213210059691042,10.3,0,1,1,3
"256",16,"9.4",22,"a",0.903016098866858,0.00164511108705762,2,0.192532116341375,10.3,0,1,1,3
"257",17,"9.4",24,"a",0.903016098866858,0.00182179596700654,2,0.173859600605168,10.3,0,1,1,3
"258",18,"9.4",26,"o",0.903016098866858,0.00201745679760594,0,0.156998018289029,10.3,0,1,1,3
"259",19,"9.4",26,"o",0.903339883885334,0.0022341315953697,0,0.141822571611439,10.6,0,1,1,3
"260",20,"9.4",26,"o",0.903651456228047,0.00247319047373457,0,0.128158173362683,10.9,0,1,1,3
"261",21,"9.4",26,"o",0.903951593111238,0.00273688539612162,0,0.115848784981424,11.2,0,1,1,3
"262",22,"9.4",26,"o",0.904241003182327,0.00302769021812523,0,0.104755221549056,11.5,0,1,1,3
"263",23,"9.4",26,"o",0.90452033416949,0.00334832219228035,0,0.0947532280015515,11.8,0,1,1,3
"264",24,"9.4",26,"o",0.904790179508175,0.00370176552786367,0,0.0857317901725029,12.1,0,1,1,3
"265",25,"9.4",26,"o",0.905051084102993,0.00409129719983906,0,0.077591649637714,12.4,0,1,1,3
"266",26,"9.4",26,"o",0.905385909983916,0.00452051521919781,0,0.0702503863143949,12.8,0,1,1,3
"267",27,"9.4",26,"o",0.905706810261013,0.004992915362774,0,0.0636262533084145,13.2,0,1,1,3
"268",28,"9.4",26,"o",0.906014759312489,0.00551272807735111,0,0.0576463245771786,13.6,0,1,1,3
"269",29,"9.4",26,"o",0.906310637255117,0.00608458970528729,0,0.052245477162958,14,0,1,1,3
"270",30,"9.4",26,"o",0.906595241446381,0.00671358081343422,0,0.0473655009830333,14.4,0,1,1,3
"271",31,"9.4",26,"o",0.906936240333652,0.00740526809155029,0,0.0429574893830721,14.9,0,1,1,3
"272",32,"9.4",26,"o",0.907262026337961,0.00816514740752445,0,0.0389736988640775,15.4,0,1,1,3
"273",33,"9.4",26,"o",0.907573738688342,0.0089997676200358,0,0.0353715055885844,15.9,0,1,1,3
"274",34,"9.4",26,"o",0.907872398905995,0.00991629355984075,0,0.0321128136316249,16.4,0,1,1,3
"275",35,"9.4",26,"o",0.908158926115141,0.01092256309564,0,0.0291635383422322,16.9,0,1,1,3
"276",36,"9.4",26,"o",0.908487905721416,0.0120271494135545,0,0.0264947218719607,17.5,0,1,1,3
