"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","yn","Bn","ka","dn0","seeds","iter_id"
"212","7.6","2",1,"a",0.384615384615385,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,1,1,0.9,1,1,61
"213","8.2","2",1,"a",0.2,0.121466935623447,1.4,20.7,20,0.0736545834223382,1,1,0.9,1,1,61
"214","8.8","2",1,"a",0.263157894736842,0.139599647909229,1.2,21.7,19,0.0808905333153078,1,1,0.9,1,1,61
"215","9.4","2",1,"a",0.277777777777778,0.156441696290062,1,22.6,18,0.0885237743244743,1,1,0.9,1,1,61
"216","10","2",1,"a",0.235294117647059,0.170959652848917,0.799999999999999,24.7,17,0.104828335740565,1,1,0.9,1,1,61
"217","7.1","0",0.6,"n",0.409090909090909,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,1,67
"218","7.6","0",0.5,"n",0.380952380952381,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,0.98,1,1,67
"219","8.2","0",0.466666666666667,"n",0.35,0.124872020794132,1.4,21.2,20,0.0786203689154736,1,1,0.98,1,1,67
"220","8.8","0",0.384615384615385,"n",0.277777777777778,0.1544943948352,1,22.5,18,0.0873248968312143,1,1,0.98,1,1,67
"221","9.4","0",0.333333333333333,"n",0.235294117647059,0.172221083046618,0.799999999999999,24.4,17,0.101598148942839,1,1,0.98,1,1,67
"222","10","0",0,"n",0,0.175100744148992,0.800000000000001,24.7,17,0.104828335740565,1,1,0.98,1,1,67
"223","7.1","1",0.0666666666666667,"n",0.0454545454545455,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,1,67
"224","7.6","1",0,"n",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,0.98,1,1,67
"225","8.2","1",0,"n",0,0.124872020794132,1.4,21.2,20,0.0786203689154736,1,1,0.98,1,1,67
"226","8.8","1",0,"n",0,0.1544943948352,1,22.5,18,0.0873248968312143,1,1,0.98,1,1,67
"227","9.4","1",0,"n",0,0.172221083046618,0.799999999999999,24.4,17,0.101598148942839,1,1,0.98,1,1,67
"228","10","1",0,"n",0,0.175100744148992,0.800000000000001,24.7,17,0.104828335740565,1,1,0.98,1,1,67
"229","7.1","2",0.333333333333333,"n",0.227272727272727,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,1,67
"230","7.6","2",0.5,"n",0.380952380952381,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,0.98,1,1,67
"231","8.2","2",0.533333333333333,"n",0.4,0.124872020794132,1.4,21.2,20,0.0786203689154736,1,1,0.98,1,1,67
"232","8.8","2",0.615384615384615,"n",0.444444444444444,0.1544943948352,1,22.5,18,0.0873248968312143,1,1,0.98,1,1,67
"233","9.4","2",0.666666666666667,"n",0.470588235294118,0.172221083046618,0.799999999999999,24.4,17,0.101598148942839,1,1,0.98,1,1,67
"234","10","2",1,"n",0.470588235294118,0.175100744148992,0.800000000000001,24.7,17,0.104828335740565,1,1,0.98,1,1,67
"235","7.1","0",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,1,67
"236","7.6","0",0,"a",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,0.98,1,1,67
"237","8.2","0",0,"a",0,0.124872020794132,1.4,21.2,20,0.0786203689154736,1,1,0.98,1,1,67
"238","8.8","0",0,"a",0,0.1544943948352,1,22.5,18,0.0873248968312143,1,1,0.98,1,1,67
"239","9.4","0",0,"a",0,0.172221083046618,0.799999999999999,24.4,17,0.101598148942839,1,1,0.98,1,1,67
"240","10","0",0.444444444444444,"a",0.235294117647059,0.175100744148992,0.800000000000001,24.7,17,0.104828335740565,1,1,0.98,1,1,67
"241","7.1","1",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,1,67
"242","7.6","1",0,"a",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,0.98,1,1,67
"243","8.2","1",0.2,"a",0.05,0.124872020794132,1.4,21.2,20,0.0786203689154736,1,1,0.98,1,1,67
"244","8.8","1",0.2,"a",0.0555555555555556,0.1544943948352,1,22.5,18,0.0873248968312143,1,1,0.98,1,1,67
"245","9.4","1",0.2,"a",0.0588235294117647,0.172221083046618,0.799999999999999,24.4,17,0.101598148942839,1,1,0.98,1,1,67
"246","10","1",0.111111111111111,"a",0.0588235294117647,0.175100744148992,0.800000000000001,24.7,17,0.104828335740565,1,1,0.98,1,1,67
"247","7.1","2",1,"a",0.318181818181818,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,1,67
"248","7.6","2",1,"a",0.238095238095238,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,0.98,1,1,67
"249","8.2","2",0.8,"a",0.2,0.124872020794132,1.4,21.2,20,0.0786203689154736,1,1,0.98,1,1,67
"250","8.8","2",0.8,"a",0.222222222222222,0.1544943948352,1,22.5,18,0.0873248968312143,1,1,0.98,1,1,67
"251","9.4","2",0.8,"a",0.235294117647059,0.172221083046618,0.799999999999999,24.4,17,0.101598148942839,1,1,0.98,1,1,67
"252","10","2",0.444444444444444,"a",0.235294117647059,0.175100744148992,0.800000000000001,24.7,17,0.104828335740565,1,1,0.98,1,1,67
"253","7.1","0",0.6,"n",0.409090909090909,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,1,73
"254","7.6","0",0.5,"n",0.380952380952381,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,1.06,1,1,73
"255","8.2","0",0.538461538461538,"n",0.35,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,1,73
"256","8.8","0",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,1,73
"257","9.4","0",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,1,73
"258","10","0",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,1,73
"259","7.1","1",0.0666666666666667,"n",0.0454545454545455,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,1,73
"260","7.6","1",0,"n",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,1.06,1,1,73
"261","8.2","1",0.0769230769230769,"n",0.05,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,1,73
"262","8.8","1",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,1,73
"263","9.4","1",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,1,73
"264","10","1",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,1,73
"265","7.1","2",0.333333333333333,"n",0.227272727272727,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,1,73
"266","7.6","2",0.5,"n",0.380952380952381,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,1.06,1,1,73
"267","8.2","2",0.384615384615385,"n",0.25,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,1,73
"268","8.8","2",1,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,1,73
"269","9.4","2",1,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,1,73
"270","10","2",1,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,1,73
"271","7.1","0",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,1,73
"272","7.6","0",0,"a",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,1.06,1,1,73
"273","8.2","0",0,"a",0,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,1,73
"274","8.8","0",0.384615384615385,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,1,73
"275","9.4","0",0.333333333333333,"a",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,1,73
"276","10","0",0.272727272727273,"a",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,1,73
"277","7.1","1",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,1,73
"278","7.6","1",0,"a",0,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,1.06,1,1,73
"279","8.2","1",0,"a",0,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,1,73
"280","8.8","1",0.0769230769230769,"a",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,1,73
"281","9.4","1",0.0833333333333333,"a",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,1,73
"282","10","1",0.0909090909090909,"a",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,1,73
"283","7.1","2",1,"a",0.318181818181818,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,1,73
"284","7.6","2",1,"a",0.238095238095238,0.112306149272445,1.6,18.9,21,0.0638473605521784,1,1,1.06,1,1,73
"285","8.2","2",1,"a",0.35,0.125055212163871,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,1,73
"286","8.8","2",0.538461538461538,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,1,73
"287","9.4","2",0.583333333333333,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,1,73
"288","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,1,73
"289","7.1","0",0.6,"n",0.409090909090909,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,1,79
"290","7.6","0",0,"n",0,0.111292557127591,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,1,79
"291","8.2","0",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,1,79
"292","8.8","0",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,1,79
"293","9.4","0",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,1,79
"294","10","0",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,1,79
"295","7.1","1",0.0666666666666667,"n",0.0454545454545455,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,1,79
"296","7.6","1",0,"n",0,0.111292557127591,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,1,79
"297","8.2","1",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,1,79
"298","8.8","1",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,1,79
"299","9.4","1",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,1,79
"300","10","1",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,1,79
"301","7.1","2",0.333333333333333,"n",0.227272727272727,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,1,79
"302","7.6","2",1,"n",0.238095238095238,0.111292557127591,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,1,79
"303","8.2","2",1,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,1,79
"304","8.8","2",1,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,1,79
"305","9.4","2",1,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,1,79
"306","10","2",1,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,1,79
"307","7.1","0",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,1,79
"308","7.6","0",0.5,"a",0.380952380952381,0.111292557127591,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,1,79
"309","8.2","0",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,1,79
"310","8.8","0",0.384615384615385,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,1,79
"311","9.4","0",0.333333333333333,"a",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,1,79
"312","10","0",0.272727272727273,"a",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,1,79
"313","7.1","1",0,"a",0,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,1,79
"314","7.6","1",0.0625,"a",0.0476190476190476,0.111292557127591,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,1,79
"315","8.2","1",0.0666666666666667,"a",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,1,79
"316","8.8","1",0.0769230769230769,"a",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,1,79
"317","9.4","1",0.0833333333333333,"a",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,1,79
"318","10","1",0.0909090909090909,"a",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,1,79
"319","7.1","2",1,"a",0.318181818181818,0.0988401335587552,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,1,79
"320","7.6","2",0.4375,"a",0.333333333333333,0.111292557127591,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,1,79
"321","8.2","2",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,1,79
"322","8.8","2",0.538461538461538,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,1,79
"323","9.4","2",0.583333333333333,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,1,79
"324","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,1,79
"325","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,1,85
"326","7.6","0",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,1,85
"327","8.2","0",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,1,85
"328","8.8","0",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,1,85
"329","9.4","0",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,1,85
"330","10","0",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,1,85
"331","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,1,85
"332","7.6","1",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,1,85
"333","8.2","1",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,1,85
"334","8.8","1",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,1,85
"335","9.4","1",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,1,85
"336","10","1",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,1,85
"337","7.1","2",1,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,1,85
"338","7.6","2",1,"n",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,1,85
"339","8.2","2",1,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,1,85
"340","8.8","2",1,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,1,85
"341","9.4","2",1,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,1,85
"342","10","2",1,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,1,85
"343","7.1","0",0.529411764705882,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,1,85
"344","7.6","0",0.5,"a",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,1,85
"345","8.2","0",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,1,85
"346","8.8","0",0.384615384615385,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,1,85
"347","9.4","0",0.333333333333333,"a",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,1,85
"348","10","0",0.272727272727273,"a",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,1,85
"349","7.1","1",0.0588235294117647,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,1,85
"350","7.6","1",0.0625,"a",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,1,85
"351","8.2","1",0.0666666666666667,"a",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,1,85
"352","8.8","1",0.0769230769230769,"a",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,1,85
"353","9.4","1",0.0833333333333333,"a",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,1,85
"354","10","1",0.0909090909090909,"a",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,1,85
"355","7.1","2",0.411764705882353,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,1,85
"356","7.6","2",0.4375,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,1,85
"357","8.2","2",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,1,85
"358","8.8","2",0.538461538461538,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,1,85
"359","9.4","2",0.583333333333333,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,1,85
"360","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,1,85
"361","7.1","0",0.6,"n",0.48,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1,0.7,1.3,1,1,31
"362","7.6","0",0.619047619047619,"n",0.5,0.0868518986510597,2.7,17.3,26,0.0614224861024591,1,0.7,1.3,1,1,31
"363","8.2","0",0.466666666666667,"n",0.35,0.149711258610497,1.5,21.2,20,0.0786203689154736,1,0.7,1.3,1,1,31
"364","8.8","0",0.466666666666667,"n",0.35,0.152165611290471,1.5,21.9,20,0.0861347362791,1,0.7,1.3,1,1,31
"365","9.4","0",0.333333333333333,"n",0.235294117647059,0.200522022642268,0.9,24.4,17,0.101598148942839,1,0.7,1.3,1,1,31
"366","10","0",0.5,"n",0.444444444444444,0.08442286242818,3.8,21.4,27,0.104828335740565,1,0.7,1.3,1,1,31
"367","7.1","1",0.05,"n",0.04,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1,0.7,1.3,1,1,31
"368","7.6","1",0.0476190476190476,"n",0.0384615384615385,0.0868518986510597,2.7,17.3,26,0.0614224861024591,1,0.7,1.3,1,1,31
"369","8.2","1",0.0666666666666667,"n",0.05,0.149711258610497,1.5,21.2,20,0.0786203689154736,1,0.7,1.3,1,1,31
"370","8.8","1",0.0666666666666667,"n",0.05,0.152165611290471,1.5,21.9,20,0.0861347362791,1,0.7,1.3,1,1,31
"371","9.4","1",0.0833333333333333,"n",0.0588235294117647,0.200522022642268,0.9,24.4,17,0.101598148942839,1,0.7,1.3,1,1,31
"372","10","1",0.208333333333333,"n",0.185185185185185,0.08442286242818,3.8,21.4,27,0.104828335740565,1,0.7,1.3,1,1,31
"373","7.1","2",0.35,"n",0.28,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1,0.7,1.3,1,1,31
"374","7.6","2",0.333333333333333,"n",0.269230769230769,0.0868518986510597,2.7,17.3,26,0.0614224861024591,1,0.7,1.3,1,1,31
"375","8.2","2",0.466666666666667,"n",0.35,0.149711258610497,1.5,21.2,20,0.0786203689154736,1,0.7,1.3,1,1,31
"376","8.8","2",0.466666666666667,"n",0.35,0.152165611290471,1.5,21.9,20,0.0861347362791,1,0.7,1.3,1,1,31
"377","9.4","2",0.583333333333333,"n",0.411764705882353,0.200522022642268,0.9,24.4,17,0.101598148942839,1,0.7,1.3,1,1,31
"378","10","2",0.291666666666667,"n",0.259259259259259,0.08442286242818,3.8,21.4,27,0.104828335740565,1,0.7,1.3,1,1,31
"379","7.1","0",0,"a",0,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1,0.7,1.3,1,1,31
"380","7.6","0",0,"a",0,0.0868518986510597,2.7,17.3,26,0.0614224861024591,1,0.7,1.3,1,1,31
"381","8.2","0",0,"a",0,0.149711258610497,1.5,21.2,20,0.0786203689154736,1,0.7,1.3,1,1,31
"382","8.8","0",0,"a",0,0.152165611290471,1.5,21.9,20,0.0861347362791,1,0.7,1.3,1,1,31
"383","9.4","0",0,"a",0,0.200522022642268,0.9,24.4,17,0.101598148942839,1,0.7,1.3,1,1,31
"384","10","0",0,"a",0,0.08442286242818,3.8,21.4,27,0.104828335740565,1,0.7,1.3,1,1,31
"385","7.1","1",0,"a",0,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1,0.7,1.3,1,1,31
"386","7.6","1",0,"a",0,0.0868518986510597,2.7,17.3,26,0.0614224861024591,1,0.7,1.3,1,1,31
"387","8.2","1",0,"a",0,0.149711258610497,1.5,21.2,20,0.0786203689154736,1,0.7,1.3,1,1,31
"388","8.8","1",0,"a",0,0.152165611290471,1.5,21.9,20,0.0861347362791,1,0.7,1.3,1,1,31
"389","9.4","1",0,"a",0,0.200522022642268,0.9,24.4,17,0.101598148942839,1,0.7,1.3,1,1,31
"390","10","1",0,"a",0,0.08442286242818,3.8,21.4,27,0.104828335740565,1,0.7,1.3,1,1,31
"391","7.1","2",1,"a",0.2,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1,0.7,1.3,1,1,31
"392","7.6","2",1,"a",0.192307692307692,0.0868518986510597,2.7,17.3,26,0.0614224861024591,1,0.7,1.3,1,1,31
"393","8.2","2",1,"a",0.25,0.149711258610497,1.5,21.2,20,0.0786203689154736,1,0.7,1.3,1,1,31
"394","8.8","2",1,"a",0.25,0.152165611290471,1.5,21.9,20,0.0861347362791,1,0.7,1.3,1,1,31
"395","9.4","2",1,"a",0.294117647058824,0.200522022642268,0.9,24.4,17,0.101598148942839,1,0.7,1.3,1,1,31
"396","10","2",1,"a",0.111111111111111,0.08442286242818,3.8,21.4,27,0.104828335740565,1,0.7,1.3,1,1,31
"397","7.1","0",0.6,"n",0.48,0.0886596977263479,2.5,17.3,25,0.0581388249819421,1,0.76,1.3,1,1,37
"398","7.6","0",0.578947368421053,"n",0.458333333333333,0.0988145152866107,2.3,18,24,0.062869491373542,1,0.76,1.3,1,1,37
"399","8.2","0",0.466666666666667,"n",0.35,0.144393182437517,1.5,21.2,20,0.0786203689154736,1,0.76,1.3,1,1,37
"400","8.8","0",0.466666666666667,"n",0.35,0.146760567646505,1.5,21.9,20,0.0861347362791,1,0.76,1.3,1,1,37
"401","9.4","0",0.333333333333333,"n",0.235294117647059,0.194803350993881,0.9,24.4,17,0.101598148942839,1,0.76,1.3,1,1,37
"402","10","0",0.5,"n",0.416666666666667,0.105040298637281,2.8,22.8,24,0.107437993537192,1,0.76,1.3,1,1,37
"403","7.1","1",0.05,"n",0.04,0.0886596977263479,2.5,17.3,25,0.0581388249819421,1,0.76,1.3,1,1,37
"404","7.6","1",0.0526315789473684,"n",0.0416666666666667,0.0988145152866107,2.3,18,24,0.062869491373542,1,0.76,1.3,1,1,37
"405","8.2","1",0.0666666666666667,"n",0.05,0.144393182437517,1.5,21.2,20,0.0786203689154736,1,0.76,1.3,1,1,37
"406","8.8","1",0.0666666666666667,"n",0.05,0.146760567646505,1.5,21.9,20,0.0861347362791,1,0.76,1.3,1,1,37
"407","9.4","1",0.0833333333333333,"n",0.0588235294117647,0.194803350993881,0.9,24.4,17,0.101598148942839,1,0.76,1.3,1,1,37
"408","10","1",0.15,"n",0.125,0.105040298637281,2.8,22.8,24,0.107437993537192,1,0.76,1.3,1,1,37
"409","7.1","2",0.35,"n",0.28,0.0886596977263479,2.5,17.3,25,0.0581388249819421,1,0.76,1.3,1,1,37
"410","7.6","2",0.368421052631579,"n",0.291666666666667,0.0988145152866107,2.3,18,24,0.062869491373542,1,0.76,1.3,1,1,37
"411","8.2","2",0.466666666666667,"n",0.35,0.144393182437517,1.5,21.2,20,0.0786203689154736,1,0.76,1.3,1,1,37
"412","8.8","2",0.466666666666667,"n",0.35,0.146760567646505,1.5,21.9,20,0.0861347362791,1,0.76,1.3,1,1,37
"413","9.4","2",0.583333333333333,"n",0.411764705882353,0.194803350993881,0.9,24.4,17,0.101598148942839,1,0.76,1.3,1,1,37
"414","10","2",0.35,"n",0.291666666666667,0.105040298637281,2.8,22.8,24,0.107437993537192,1,0.76,1.3,1,1,37
"415","7.1","0",0,"a",0,0.0886596977263479,2.5,17.3,25,0.0581388249819421,1,0.76,1.3,1,1,37
"416","7.6","0",0,"a",0,0.0988145152866107,2.3,18,24,0.062869491373542,1,0.76,1.3,1,1,37
"417","8.2","0",0,"a",0,0.144393182437517,1.5,21.2,20,0.0786203689154736,1,0.76,1.3,1,1,37
"418","8.8","0",0,"a",0,0.146760567646505,1.5,21.9,20,0.0861347362791,1,0.76,1.3,1,1,37
"419","9.4","0",0,"a",0,0.194803350993881,0.9,24.4,17,0.101598148942839,1,0.76,1.3,1,1,37
"420","10","0",0,"a",0,0.105040298637281,2.8,22.8,24,0.107437993537192,1,0.76,1.3,1,1,37
"421","7.1","1",0,"a",0,0.0886596977263479,2.5,17.3,25,0.0581388249819421,1,0.76,1.3,1,1,37
