Rel_group,Raceway,StudyID,FishID,TagModel,TagID_Hex,TagID_Decimal,PRI,DateTagged,WarrantyLife,Rel_datetime,Rel_loc,Rel_Lat_,Rel_Lon_,Rel_rkm_,Surgeon,Length,Weight
1,AC11,Winter_H_2015,WR2015-120,SS300,29A9,10665,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,102,12.6
1,AC11,Winter_H_2015,WR2015-121,SS300,2AE5,10981,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,97,9.7
1,AC11,Winter_H_2015,WR2015-122,SS300,2A6D,10861,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,98,10.1
1,AC11,Winter_H_2015,WR2015-123,SS300,2B45,11077,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,99,10.8
1,AC11,Winter_H_2015,WR2015-124,SS300,2A85,10885,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,109,14.1
1,AC11,Winter_H_2015,WR2015-125,SS300,2AE9,10985,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,99,9.9
1,AC11,Winter_H_2015,WR2015-126,SS300,2AEB,10987,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,107,12.4
1,AC11,Winter_H_2015,WR2015-127,SS300,2AED,10989,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,95,8.8
1,AC11,Winter_H_2015,WR2015-128,SS300,2C55,11349,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,104,11.6
1,AC11,Winter_H_2015,WR2015-129,SS300,2D45,11589,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,100,10.3
1,AC11,Winter_H_2015,WR2015-130,SS300,2BA9,11177,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,104,11.9
1,AC11,Winter_H_2015,WR2015-131,SS300,36AD,13997,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,104,10.8
1,AC11,Winter_H_2015,WR2015-132,SS300,35A5,13733,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,105,12.4
1,AC11,Winter_H_2015,WR2015-133,SS300,2A65,10853,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,103,11.5
1,AC11,Winter_H_2015,WR2015-134,SS300,2B35,11061,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,110,13.9
1,AC11,Winter_H_2015,WR2015-135,SS300,2AC5,10949,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,105,12
1,AC11,Winter_H_2015,WR2015-136,SS300,3551,13649,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,94,8.9
1,AC11,Winter_H_2015,WR2015-137,SS300,2EB5,11957,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,95,8.7
1,AC11,Winter_H_2015,WR2015-138,SS300,2D2B,11563,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,96,9.2
1,AC11,Winter_H_2015,WR2015-139,SS300,34B5,13493,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,106,12.4
1,AC11,Winter_H_2015,WR2015-140,SS300,2ABD,10941,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,103,12.2
1,AC11,Winter_H_2015,WR2015-141,SS300,2D53,11603,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,101,10.7
1,AC11,Winter_H_2015,WR2015-142,SS300,356B,13675,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,105,12
1,AC11,Winter_H_2015,WR2015-143,SS300,2DD5,11733,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,97,9.2
1,AC11,Winter_H_2015,WR2015-144,SS300,2A57,10839,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,97,8.8
1,AC11,Winter_H_2015,WR2015-145,SS300,2B49,11081,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,110,13.7
1,AC11,Winter_H_2015,WR2015-146,SS300,2BB5,11189,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,101,11.4
1,AC11,Winter_H_2015,WR2015-147,SS300,32D5,13013,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,95,8.7
1,AC11,Winter_H_2015,WR2015-148,SS300,2AD7,10967,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,101,10.8
1,AC11,Winter_H_2015,WR2015-149,SS300,34A9,13481,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,97,10.1
1,AC11,Winter_H_2015,WR2015-150,SS300,2A9B,10907,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,108,12.2
1,AC11,Winter_H_2015,WR2015-151,SS300,2D2D,11565,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,99,9.7
1,AC11,Winter_H_2015,WR2015-152,SS300,2F55,12117,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,100,10.3
1,AC11,Winter_H_2015,WR2015-153,SS300,2CA9,11433,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,104,11.9
1,AC11,Winter_H_2015,WR2015-154,SS300,2D57,11607,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,103,11.8
1,AC11,Winter_H_2015,WR2015-155,SS300,2D6D,11629,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,106,12.1
1,AC11,Winter_H_2015,WR2015-156,SS300,2CA5,11429,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,96,8.7
1,AC11,Winter_H_2015,WR2015-157,SS300,2BA5,11173,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,102,10.1
1,AC11,Winter_H_2015,WR2015-158,SS300,3575,13685,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,104,11.3
1,AC11,Winter_H_2015,WR2015-159,SS300,2ACB,10955,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,102,12.3
1,AC11,Winter_H_2015,WR2015-160,SS300,2A29,10793,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,106,12.2
1,AC11,Winter_H_2015,WR2015-161,SS300,2D15,11541,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,107,12.8
1,AC11,Winter_H_2015,WR2015-162,SS300,3755,14165,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,96,9.6
1,AC11,Winter_H_2015,WR2015-163,SS300,2CB5,11445,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,98,9.7
1,AC11,Winter_H_2015,WR2015-164,SS300,36AB,13995,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,102,10.3
1,AC11,Winter_H_2015,WR2015-165,SS300,2.00E+95,11925,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,98,10.3
1,AC11,Winter_H_2015,WR2015-166,SS300,2EAB,11947,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,97,9.5
1,AC11,Winter_H_2015,WR2015-167,SS300,354D,13645,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,102,11
1,AC11,Winter_H_2015,WR2015-168,SS300,661,1633,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BN,104,12
1,AC11,Winter_H_2015,WR2015-169,SS300,3549,13641,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,98,10.1
1,AC11,Winter_H_2015,WR2015-170,SS300,2A69,10857,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,97,9.3
1,AC11,Winter_H_2015,WR2015-171,SS300,2B53,11091,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,108,12.7
1,AC11,Winter_H_2015,WR2015-172,SS300,29AD,10669,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,97,10.5
1,AC11,Winter_H_2015,WR2015-173,SS300,2A59,10841,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,99,9.5
1,AC11,Winter_H_2015,WR2015-174,SS300,34D5,13525,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,94,8.2
1,AC11,Winter_H_2015,WR2015-175,SS300,34A5,13477,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,86,6.9
1,AC11,Winter_H_2015,WR2015-176,SS300,35D5,13781,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,95,9.2
1,AC11,Winter_H_2015,WR2015-177,SS300,2CAD,11437,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,10
1,AC11,Winter_H_2015,WR2015-178,SS300,2B6B,11115,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,94,8.6
1,AC11,Winter_H_2015,WR2015-179,SS300,2B6D,11117,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,10.3
1,AC11,Winter_H_2015,WR2015-180,SS300,2A8D,10893,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,94,8.7
1,AC11,Winter_H_2015,WR2015-181,SS300,3355,13141,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,10.4
1,AC11,Winter_H_2015,WR2015-182,SS300,2A51,10833,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,105,10.9
1,AC11,Winter_H_2015,WR2015-183,SS300,36B5,14005,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,95,9.1
1,AC11,Winter_H_2015,WR2015-184,SS300,2B2D,11053,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,95,8.6
1,AC11,Winter_H_2015,WR2015-185,SS300,2D75,11637,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,110,15.9
1,AC11,Winter_H_2015,WR2015-186,SS300,42AB,17067,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,109,13.1
1,AC11,Winter_H_2015,WR2015-187,SS300,352D,13613,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,107,13.9
1,AC11,Winter_H_2015,WR2015-188,SS300,3557,13655,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,97,9.3
1,AC11,Winter_H_2015,WR2015-189,SS300,2B59,11097,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,101,12.2
1,AC11,Winter_H_2015,WR2015-190,SS300,32A9,12969,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,110,14.3
1,AC11,Winter_H_2015,WR2015-191,SS300,35AB,13739,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,103,11.8
1,AC11,Winter_H_2015,WR2015-192,SS300,2A15,10773,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,108,14.2
1,AC11,Winter_H_2015,WR2015-193,SS300,2CD5,11477,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,85,6.2
1,AC11,Winter_H_2015,WR2015-194,SS300,2BAD,11181,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,90,7.5
1,AC11,Winter_H_2015,WR2015-195,SS300,3655,13909,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,98,9.8
1,AC11,Winter_H_2015,WR2015-196,SS300,356D,13677,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,90,8
1,AC11,Winter_H_2015,WR2015-197,SS300,2C95,11413,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,96,8.6
1,AC11,Winter_H_2015,WR2015-198,SS300,3529,13609,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,101,11.5
1,AC11,Winter_H_2015,WR2015-199,SS300,2995,10645,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,102,11.6
1,AC11,Winter_H_2015,WR2015-200,SS300,2A2B,10795,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,105,13.2
1,AC11,Winter_H_2015,WR2015-201,SS300,2B29,11049,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,91,8.5
1,AC11,Winter_H_2015,WR2015-202,SS300,42D5,17109,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,93,8.8
1,AC11,Winter_H_2015,WR2015-203,SS300,2A45,10821,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,101,10.5
1,AC11,Winter_H_2015,WR2015-204,SS300,2B4B,11083,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,11
1,AC11,Winter_H_2015,WR2015-205,SS300,32B5,12981,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,95,9.3
1,AC11,Winter_H_2015,WR2015-206,SS300,3559,13657,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,102,10
1,AC11,Winter_H_2015,WR2015-207,SS300,2EAD,11949,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,85,6.5
1,AC11,Winter_H_2015,WR2015-208,SS300,2ADD,10973,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,109,15
1,AC11,Winter_H_2015,WR2015-209,SS300,2A97,10903,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,90,7.6
1,AC11,Winter_H_2015,WR2015-210,SS300,2A4B,10827,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,93,8.1
1,AC11,Winter_H_2015,WR2015-211,SS300,2CAB,11435,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,102,11.4
1,AC11,Winter_H_2015,WR2015-212,SS300,2ED5,11989,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,11.2
1,AC11,Winter_H_2015,WR2015-213,SS300,2AB7,10935,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,103,11.7
1,AC11,Winter_H_2015,WR2015-214,SS300,2D25,11557,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,92,8.3
1,AC11,Winter_H_2015,WR2015-215,SS300,2A25,10789,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,94,8.2
1,AC11,Winter_H_2015,WR2015-216,SS300,2DAD,11693,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,95,8.6
1,AC11,Winter_H_2015,WR2015-217,SS300,2AA1,10913,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,105,11.9
1,AC11,Winter_H_2015,WR2015-218,SS300,3295,12949,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,10.4
1,AC11,Winter_H_2015,WR2015-219,SS300,2DA5,11685,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,103,11.7
1,AC11,Winter_H_2015,WR2015-220,SS300,2A99,10905,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,105,12.8
1,AC11,Winter_H_2015,WR2015-221,SS300,2ADB,10971,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,104,12.2
1,AC11,Winter_H_2015,WR2015-222,SS300,2D5B,11611,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,101,11.2
1,AC11,Winter_H_2015,WR2015-223,SS300,2A9D,10909,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,101,10.8
1,AC11,Winter_H_2015,WR2015-224,SS300,2B15,11029,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,105,12.1
1,AC11,Winter_H_2015,WR2015-225,SS300,2A6B,10859,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,101,11.5
1,AC11,Winter_H_2015,WR2015-226,SS300,34AB,13483,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,93,8.1
1,AC11,Winter_H_2015,WR2015-227,SS300,2AA7,10919,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,93,8.4
1,AC11,Winter_H_2015,WR2015-228,SS300,2A5D,10845,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,95,9.2
1,AC11,Winter_H_2015,WR2015-229,SS300,34AD,13485,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,95,9.8
1,AC11,Winter_H_2015,WR2015-230,SS300,36D5,14037,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,103,11.4
1,AC11,Winter_H_2015,WR2015-231,SS300,35A9,13737,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,112,14.5
1,AC11,Winter_H_2015,WR2015-232,SS300,2AC9,10953,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,98,9.7
1,AC11,Winter_H_2015,WR2015-233,SS300,2B5D,11101,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,91,8.3
1,AC11,Winter_H_2015,WR2015-234,SS300,32AB,12971,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,95,8.7
1,AC11,Winter_H_2015,WR2015-235,SS300,355D,13661,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,10.9
1,AC11,Winter_H_2015,WR2015-236,SS300,2D6B,11627,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,101,10.7
1,AC11,Winter_H_2015,WR2015-237,SS300,2A75,10869,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,98,10.2
1,AC11,Winter_H_2015,WR2015-238,SS300,29B5,10677,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,109,13.2
1,AC11,Winter_H_2015,WR2015-239,SS300,2D95,11669,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,102,12.5
1,AC11,Winter_H_2015,WR2015-240,SS300,2DB5,11701,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,103,10.5
1,AC11,Winter_H_2015,WR2015-241,SS300,3495,13461,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,10.7
1,AC11,Winter_H_2015,WR2015-242,SS300,36A5,13989,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,110,14.6
1,AC11,Winter_H_2015,WR2015-243,SS300,2B2B,11051,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,106,12.1
1,AC11,Winter_H_2015,WR2015-244,SS300,35AD,13741,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,90,7.2
1,AC11,Winter_H_2015,WR2015-245,SS300,2D51,11601,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,104,13
1,AC11,Winter_H_2015,WR2015-246,SS300,2D4D,11597,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,101,10.8
1,AC11,Winter_H_2015,WR2015-247,SS300,2BAB,11179,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,98,9.5
1,AC11,Winter_H_2015,WR2015-248,SS300,32AD,12973,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,100,11
1,AC11,Winter_H_2015,WR2015-249,SS300,29D5,10709,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,106,13.5
1,AC11,Winter_H_2015,WR2015-250,SS300,352B,13611,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,107,12.2
1,AC11,Winter_H_2015,WR2015-251,SS300,3545,13637,10,2/3/2015 0:00,53,2/4/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,JH,107,12.7
2,AC11,Winter_H_2015,WR2015-252,SS300,4A93,19091,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,98,10.7
2,AC11,Winter_H_2015,WR2015-253,SS300,5293,21139,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,101,10.6
2,AC11,Winter_H_2015,WR2015-254,SS300,4A4B,19019,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,108,12.9
2,AC11,Winter_H_2015,WR2015-255,SS300,5579,21881,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,108,14
2,AC11,Winter_H_2015,WR2015-256,SS300,5539,21817,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,92,8.7
2,AC11,Winter_H_2015,WR2015-257,SS300,5465,21605,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,85,6.2
2,AC11,Winter_H_2015,WR2015-258,SS300,5453,21587,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,110,13.1
2,AC11,Winter_H_2015,WR2015-259,SS300,546B,21611,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,94,8.8
2,AC11,Winter_H_2015,WR2015-260,SS300,522B,21035,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,95,8.8
2,AC11,Winter_H_2015,WR2015-261,SS300,4925,18725,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,100,10.4
2,AC11,Winter_H_2015,WR2015-262,SS300,4953,18771,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,105,11.5
2,AC11,Winter_H_2015,WR2015-263,SS300,4945,18757,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,86,6.2
2,AC11,Winter_H_2015,WR2015-264,SS300,52A1,21153,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,98,9.7
2,AC11,Winter_H_2015,WR2015-265,SS300,4559,17753,10,2/5/2015 0:00,53,2/6/2015 17:30,Caldwell Park_Rel,40.593826,-122.398363,551.288,BL,106,12.7
