"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","ka","kn","kn_ka"
"443","10","2",0.583333333333333,"n",0.411764705882353,0.203014489257965,0.9,25.4,17,0.112063315447455,1.3,1.1,0.846153846153846
"444","11.4","2",0.666666666666667,"n",0.347826086956522,0.117124123943492,2.9,25.7,23,0.138634548269411,1.3,1.1,0.846153846153846
"445","12.8","2",0.388888888888889,"n",0.28,0.105900808533378,3.7,26.3,25,0.15642671783744,1.3,1.1,0.846153846153846
"446","14.3","2",0.388888888888889,"n",0.304347826086957,0.130234430566142,3.1,29.7,23,0.184258591645921,1.3,1.1,0.846153846153846
"447","15.7","2",0.318181818181818,"n",0.259259259259259,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1.1,0.846153846153846
"448","17.1","2",0.318181818181818,"n",0.259259259259259,0.10001210433743,4.6,29.3,27,0.203700559964864,1.3,1.1,0.846153846153846
"449","18.6","2",0.259259259259259,"n",0.21875,0.0689716778478233,7.1,26.9,32,0.211866187738025,1.3,1.1,0.846153846153846
"450","20","2",0.233333333333333,"n",0.2,0.0558427459756821,9,25.1,35,0.21890984291903,1.3,1.1,0.846153846153846
"451","7.1","0",0.166666666666667,"a",0.04,0.0919614095716752,2.5,17.3,25,0.0581388249819421,1.3,1.1,0.846153846153846
"452","8.5","0",0,"a",0,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
"453","10","0",0,"a",0,0.203014489257965,0.9,25.4,17,0.112063315447455,1.3,1.1,0.846153846153846
"454","11.4","0",0.545454545454545,"a",0.260869565217391,0.117124123943492,2.9,25.7,23,0.138634548269411,1.3,1.1,0.846153846153846
"455","12.8","0",0.285714285714286,"a",0.08,0.105900808533378,3.7,26.3,25,0.15642671783744,1.3,1.1,0.846153846153846
"456","14.3","0",0,"a",0,0.130234430566142,3.1,29.7,23,0.184258591645921,1.3,1.1,0.846153846153846
"457","15.7","0",0,"a",0,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1.1,0.846153846153846
"458","17.1","0",0,"a",0,0.10001210433743,4.6,29.3,27,0.203700559964864,1.3,1.1,0.846153846153846
"459","18.6","0",0,"a",0,0.0689716778478233,7.1,26.9,32,0.211866187738025,1.3,1.1,0.846153846153846
"460","20","0",0,"a",0,0.0558427459756821,9,25.1,35,0.21890984291903,1.3,1.1,0.846153846153846
"461","7.1","1",0,"a",0,0.0919614095716752,2.5,17.3,25,0.0581388249819421,1.3,1.1,0.846153846153846
"462","8.5","1",0,"a",0,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
"463","10","1",0,"a",0,0.203014489257965,0.9,25.4,17,0.112063315447455,1.3,1.1,0.846153846153846
"464","11.4","1",0.0909090909090909,"a",0.0434782608695652,0.117124123943492,2.9,25.7,23,0.138634548269411,1.3,1.1,0.846153846153846
"465","12.8","1",0,"a",0,0.105900808533378,3.7,26.3,25,0.15642671783744,1.3,1.1,0.846153846153846
"466","14.3","1",0,"a",0,0.130234430566142,3.1,29.7,23,0.184258591645921,1.3,1.1,0.846153846153846
"467","15.7","1",0,"a",0,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1.1,0.846153846153846
"468","17.1","1",0,"a",0,0.10001210433743,4.6,29.3,27,0.203700559964864,1.3,1.1,0.846153846153846
"469","18.6","1",0,"a",0,0.0689716778478233,7.1,26.9,32,0.211866187738025,1.3,1.1,0.846153846153846
"470","20","1",0,"a",0,0.0558427459756821,9,25.1,35,0.21890984291903,1.3,1.1,0.846153846153846
"471","7.1","2",0.833333333333333,"a",0.2,0.0919614095716752,2.5,17.3,25,0.0581388249819421,1.3,1.1,0.846153846153846
"472","8.5","2",1,"a",0.263157894736842,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
"473","10","2",1,"a",0.294117647058824,0.203014489257965,0.9,25.4,17,0.112063315447455,1.3,1.1,0.846153846153846
"474","11.4","2",0.363636363636364,"a",0.173913043478261,0.117124123943492,2.9,25.7,23,0.138634548269411,1.3,1.1,0.846153846153846
"475","12.8","2",0.714285714285714,"a",0.2,0.105900808533378,3.7,26.3,25,0.15642671783744,1.3,1.1,0.846153846153846
"476","14.3","2",1,"a",0.217391304347826,0.130234430566142,3.1,29.7,23,0.184258591645921,1.3,1.1,0.846153846153846
"477","15.7","2",1,"a",0.185185185185185,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1.1,0.846153846153846
"478","17.1","2",1,"a",0.185185185185185,0.10001210433743,4.6,29.3,27,0.203700559964864,1.3,1.1,0.846153846153846
"479","18.6","2",1,"a",0.15625,0.0689716778478233,7.1,26.9,32,0.211866187738025,1.3,1.1,0.846153846153846
"480","20","2",1,"a",0.142857142857143,0.0558427459756821,9,25.1,35,0.21890984291903,1.3,1.1,0.846153846153846
"481","7.1","0",0.6,"n",0.48,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1.3,1.2,0.923076923076923
"482","8.5","0",0.428571428571429,"n",0.315789473684211,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"483","10","0",0.578947368421053,"n",0.44,0.10096390472759,2.8,22.2,25,0.104828335740565,1.3,1.2,0.923076923076923
"484","11.4","0",0.5,"n",0.423076923076923,0.0945098213775831,4.2,24.4,26,0.137256635097068,1.3,1.2,0.923076923076923
"485","12.8","0",0.6,"n",0.48,0.110099073525602,3.8,26.3,25,0.157102383106649,1.3,1.2,0.923076923076923
"486","14.3","0",0.545454545454545,"n",0.461538461538462,0.102901141969415,4.4,28,26,0.18180159202578,1.3,1.2,0.923076923076923
"487","15.7","0",0.68,"n",0.566666666666667,0.077493029146432,6.3,26.5,30,0.192587932536918,1.3,1.2,0.923076923076923
"488","17.1","0",0.652173913043478,"n",0.535714285714286,0.0927057332426763,6,30.2,28,0.217550925851053,1.3,1.2,0.923076923076923
"489","18.6","0",0.733333333333333,"n",0.628571428571429,0.0541933099099507,9.9,25,35,0.217550925851053,1.3,1.2,0.923076923076923
"490","20","0",0.771428571428571,"n",0.675,0.0382971632663333,12.9,20.3,40,0.215228457834925,1.3,1.2,0.923076923076923
"491","7.1","1",0.05,"n",0.04,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1.3,1.2,0.923076923076923
"492","8.5","1",0.0714285714285714,"n",0.0526315789473684,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"493","10","1",0,"n",0,0.10096390472759,2.8,22.2,25,0.104828335740565,1.3,1.2,0.923076923076923
"494","11.4","1",0.181818181818182,"n",0.153846153846154,0.0945098213775831,4.2,24.4,26,0.137256635097068,1.3,1.2,0.923076923076923
"495","12.8","1",0.05,"n",0.04,0.110099073525602,3.8,26.3,25,0.157102383106649,1.3,1.2,0.923076923076923
"496","14.3","1",0.136363636363636,"n",0.115384615384615,0.102901141969415,4.4,28,26,0.18180159202578,1.3,1.2,0.923076923076923
"497","15.7","1",0.04,"n",0.0333333333333333,0.077493029146432,6.3,26.5,30,0.192587932536918,1.3,1.2,0.923076923076923
"498","17.1","1",0.0434782608695652,"n",0.0357142857142857,0.0927057332426763,6,30.2,28,0.217550925851053,1.3,1.2,0.923076923076923
"499","18.6","1",0.0333333333333333,"n",0.0285714285714286,0.0541933099099507,9.9,25,35,0.217550925851053,1.3,1.2,0.923076923076923
"500","20","1",0.0285714285714286,"n",0.025,0.0382971632663333,12.9,20.3,40,0.215228457834925,1.3,1.2,0.923076923076923
"501","7.1","2",0.35,"n",0.28,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1.3,1.2,0.923076923076923
"502","8.5","2",0.5,"n",0.368421052631579,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"503","10","2",0.421052631578947,"n",0.32,0.10096390472759,2.8,22.2,25,0.104828335740565,1.3,1.2,0.923076923076923
"504","11.4","2",0.318181818181818,"n",0.269230769230769,0.0945098213775831,4.2,24.4,26,0.137256635097068,1.3,1.2,0.923076923076923
"505","12.8","2",0.35,"n",0.28,0.110099073525602,3.8,26.3,25,0.157102383106649,1.3,1.2,0.923076923076923
"506","14.3","2",0.318181818181818,"n",0.269230769230769,0.102901141969415,4.4,28,26,0.18180159202578,1.3,1.2,0.923076923076923
"507","15.7","2",0.28,"n",0.233333333333333,0.077493029146432,6.3,26.5,30,0.192587932536918,1.3,1.2,0.923076923076923
"508","17.1","2",0.304347826086957,"n",0.25,0.0927057332426763,6,30.2,28,0.217550925851053,1.3,1.2,0.923076923076923
"509","18.6","2",0.233333333333333,"n",0.2,0.0541933099099507,9.9,25,35,0.217550925851053,1.3,1.2,0.923076923076923
"510","20","2",0.2,"n",0.175,0.0382971632663333,12.9,20.3,40,0.215228457834925,1.3,1.2,0.923076923076923
"511","7.1","0",0,"a",0,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1.3,1.2,0.923076923076923
"512","8.5","0",0,"a",0,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"513","10","0",0.166666666666667,"a",0.04,0.10096390472759,2.8,22.2,25,0.104828335740565,1.3,1.2,0.923076923076923
"514","11.4","0",0,"a",0,0.0945098213775831,4.2,24.4,26,0.137256635097068,1.3,1.2,0.923076923076923
"515","12.8","0",0,"a",0,0.110099073525602,3.8,26.3,25,0.157102383106649,1.3,1.2,0.923076923076923
"516","14.3","0",0,"a",0,0.102901141969415,4.4,28,26,0.18180159202578,1.3,1.2,0.923076923076923
"517","15.7","0",0,"a",0,0.077493029146432,6.3,26.5,30,0.192587932536918,1.3,1.2,0.923076923076923
"518","17.1","0",0,"a",0,0.0927057332426763,6,30.2,28,0.217550925851053,1.3,1.2,0.923076923076923
"519","18.6","0",0,"a",0,0.0541933099099507,9.9,25,35,0.217550925851053,1.3,1.2,0.923076923076923
"520","20","0",0,"a",0,0.0382971632663333,12.9,20.3,40,0.215228457834925,1.3,1.2,0.923076923076923
"521","7.1","1",0,"a",0,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1.3,1.2,0.923076923076923
"522","8.5","1",0,"a",0,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"523","10","1",0.166666666666667,"a",0.04,0.10096390472759,2.8,22.2,25,0.104828335740565,1.3,1.2,0.923076923076923
"524","11.4","1",0.25,"a",0.0384615384615385,0.0945098213775831,4.2,24.4,26,0.137256635097068,1.3,1.2,0.923076923076923
"525","12.8","1",0,"a",0,0.110099073525602,3.8,26.3,25,0.157102383106649,1.3,1.2,0.923076923076923
"526","14.3","1",0,"a",0,0.102901141969415,4.4,28,26,0.18180159202578,1.3,1.2,0.923076923076923
"527","15.7","1",0,"a",0,0.077493029146432,6.3,26.5,30,0.192587932536918,1.3,1.2,0.923076923076923
"528","17.1","1",0,"a",0,0.0927057332426763,6,30.2,28,0.217550925851053,1.3,1.2,0.923076923076923
"529","18.6","1",0,"a",0,0.0541933099099507,9.9,25,35,0.217550925851053,1.3,1.2,0.923076923076923
"530","20","1",0,"a",0,0.0382971632663333,12.9,20.3,40,0.215228457834925,1.3,1.2,0.923076923076923
"531","7.1","2",1,"a",0.2,0.0930401890130747,2.5,17.3,25,0.0581388249819421,1.3,1.2,0.923076923076923
"532","8.5","2",1,"a",0.263157894736842,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"533","10","2",0.666666666666667,"a",0.16,0.10096390472759,2.8,22.2,25,0.104828335740565,1.3,1.2,0.923076923076923
"534","11.4","2",0.75,"a",0.115384615384615,0.0945098213775831,4.2,24.4,26,0.137256635097068,1.3,1.2,0.923076923076923
"535","12.8","2",1,"a",0.2,0.110099073525602,3.8,26.3,25,0.157102383106649,1.3,1.2,0.923076923076923
"536","14.3","2",1,"a",0.153846153846154,0.102901141969415,4.4,28,26,0.18180159202578,1.3,1.2,0.923076923076923
"537","15.7","2",1,"a",0.166666666666667,0.077493029146432,6.3,26.5,30,0.192587932536918,1.3,1.2,0.923076923076923
"538","17.1","2",1,"a",0.178571428571429,0.0927057332426763,6,30.2,28,0.217550925851053,1.3,1.2,0.923076923076923
"539","18.6","2",1,"a",0.142857142857143,0.0541933099099507,9.9,25,35,0.217550925851053,1.3,1.2,0.923076923076923
"540","20","2",1,"a",0.125,0.0382971632663333,12.9,20.3,40,0.215228457834925,1.3,1.2,0.923076923076923
"541","7.1","0",0.636363636363636,"n",0.583333333333333,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"542","8.5","0",0.571428571428571,"n",0.516129032258065,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"543","10","0",0.5,"n",0.444444444444444,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"544","11.4","0",0.545454545454545,"n",0.461538461538462,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"545","12.8","0",0.68,"n",0.566666666666667,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"546","14.3","0",0.652173913043478,"n",0.535714285714286,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"547","15.7","0",0.733333333333333,"n",0.628571428571429,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"548","17.1","0",0.818181818181818,"n",0.76271186440678,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"549","18.6","0",0.851851851851852,"n",0.779661016949153,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"550","20","0",0.851851851851852,"n",0.779661016949153,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"551","7.1","1",0.151515151515152,"n",0.138888888888889,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"552","8.5","1",0.178571428571429,"n",0.161290322580645,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"553","10","1",0.208333333333333,"n",0.185185185185185,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"554","11.4","1",0.136363636363636,"n",0.115384615384615,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"555","12.8","1",0.04,"n",0.0333333333333333,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"556","14.3","1",0.0434782608695652,"n",0.0357142857142857,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"557","15.7","1",0.0333333333333333,"n",0.0285714285714286,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"558","17.1","1",0.0545454545454545,"n",0.0508474576271186,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"559","18.6","1",0.0185185185185185,"n",0.0169491525423729,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"560","20","1",0.0185185185185185,"n",0.0169491525423729,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"561","7.1","2",0.212121212121212,"n",0.194444444444444,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"562","8.5","2",0.25,"n",0.225806451612903,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"563","10","2",0.291666666666667,"n",0.259259259259259,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"564","11.4","2",0.318181818181818,"n",0.269230769230769,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"565","12.8","2",0.28,"n",0.233333333333333,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"566","14.3","2",0.304347826086957,"n",0.25,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"567","15.7","2",0.233333333333333,"n",0.2,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"568","17.1","2",0.127272727272727,"n",0.11864406779661,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"569","18.6","2",0.12962962962963,"n",0.11864406779661,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"570","20","2",0.12962962962963,"n",0.11864406779661,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"571","7.1","0",0,"a",0,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"572","8.5","0",0,"a",0,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"573","10","0",0,"a",0,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"574","11.4","0",0,"a",0,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"575","12.8","0",0,"a",0,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"576","14.3","0",0,"a",0,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"577","15.7","0",0,"a",0,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"578","17.1","0",0,"a",0,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"579","18.6","0",0,"a",0,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"580","20","0",0,"a",0,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"581","7.1","1",0,"a",0,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"582","8.5","1",0,"a",0,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"583","10","1",0,"a",0,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"584","11.4","1",0,"a",0,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"585","12.8","1",0,"a",0,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"586","14.3","1",0,"a",0,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"587","15.7","1",0,"a",0,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"588","17.1","1",0,"a",0,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"589","18.6","1",0,"a",0,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"590","20","1",0,"a",0,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"591","7.1","2",1,"a",0.0833333333333333,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"592","8.5","2",1,"a",0.0967741935483871,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"593","10","2",1,"a",0.111111111111111,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"594","11.4","2",1,"a",0.153846153846154,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"595","12.8","2",1,"a",0.166666666666667,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"596","14.3","2",1,"a",0.178571428571429,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"597","15.7","2",1,"a",0.142857142857143,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"598","17.1","2",1,"a",0.0677966101694915,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"599","18.6","2",1,"a",0.0847457627118644,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"600","20","2",1,"a",0.0847457627118644,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
